1.16953753014533e-01,1.23350373780437e-01,1.20180918351168e-01,1.17054120909201e-01,1.19108092615153e-01,1.19523406838979e-01,1.20986501556449e-01,1.19536613552086e-01,1.19853886448346e-01,1.20695882086067e-01,1.20592188682894e-01,1.18707657337691e-01,1.18702768432670e-01,1.19926831359389e-01,1.21017620143227e-01,1.20933667501369e-01,1.19558608781577e-01,1.18576701900730e-01,1.19957799951628e-01,1.20402875299741e-01,1.17748379952009e-01,1.20740962557714e-01,1.20452541252396e-01,1.20073961379169e-01,1.21718108556513e-01,1.19312788717358e-01,1.21550159473988e-01,1.19178870757511e-01,1.24880212801121e-01,1.20196959497370e-01,1.20627346220095e-01,1.20550885715359e-01,1.19009685248965e-01,1.21014789045998e-01,1.19114674696151e-01,1.20331925779810e-01,1.22441996668751e-01,1.19241540000087e-01,1.19752253358496e-01,1.21164362448254e-01,1.20637111818636e-01,1.21725520763429e-01,2.09523962038312e-01,1.22310280992179e-01,1.19663855688630e-01,1.20080711312795e-01,1.20664185440512e-01,1.19628705160911e-01
1.17369832541699e-01,1.23713073354454e-01,1.20298383763390e-01,1.17427570486159e-01,1.19246051850305e-01,1.19760704733207e-01,1.20908091321519e-01,1.19707592376071e-01,1.19820546354895e-01,1.20893075562579e-01,1.20909388392884e-01,1.18879063222755e-01,1.19139467030902e-01,1.19911347704171e-01,1.20994489098818e-01,1.20613028578763e-01,1.19638638115368e-01,1.18729714752762e-01,1.20213276774809e-01,1.20724536042388e-01,1.17746168740904e-01,1.20429750873700e-01,1.20435852786834e-01,1.20060419532193e-01,1.21865513316622e-01,1.19558703292004e-01,1.21845531868564e-01,1.19564980242970e-01,1.24210241040802e-01,1.20571507491049e-01,1.20818466922340e-01,1.20690026134294e-01,1.19314675237746e-01,1.21349017250318e-01,1.19363705366450e-01,1.20272986213982e-01,1.22455300832258e-01,1.19170326606685e-01,1.20180171460637e-01,1.21304967872288e-01,1.20890320994675e-01,1.21966623572035e-01,2.00396066870356e-01,1.22688396547226e-01,1.19823235455272e-01,1.20164677698426e-01,1.21055895040954e-01,1.19639123919482e-01
1.17033788778714e-01,1.24391338427469e-01,1.19944484034183e-01,1.16998637273157e-01,1.19242705199680e-01,1.19583613384964e-01,1.20873993697355e-01,1.19675819924711e-01,1.19715266444046e-01,1.21305748166997e-01,1.21020595674324e-01,1.18955602822404e-01,1.18925611895060e-01,1.20244264824820e-01,1.20933446692084e-01,1.20802226538304e-01,1.19699267912873e-01,1.18709540827915e-01,1.19970463358823e-01,1.20828232581912e-01,1.17118206119101e-01,1.20198828545694e-01,1.20399250686332e-01,1.19815229022654e-01,1.21962737904717e-01,1.19540692124597e-01,1.21611872976316e-01,1.19358128407804e-01,1.23975041409166e-01,1.20994218119532e-01,1.20728034930189e-01,1.20649361484055e-01,1.19107385535727e-01,1.21220055729053e-01,1.18904491341342e-01,1.20279053317098e-01,1.22798004313151e-01,1.18992699142489e-01,1.20560406842168e-01,1.21276191870516e-01,1.20934612809931e-01,1.22119665828189e-01,2.05716779250540e-01,1.23056992098920e-01,1.19746759072132e-01,1.20026128681877e-01,1.21160514113526e-01,1.19419670271760e-01
1.16803156904625e-01,1.24758805669205e-01,1.20252092054496e-01,1.16662155564147e-01,1.19355403745151e-01,1.19665150896495e-01,1.20950023903243e-01,1.19721679188667e-01,1.19841859616176e-01,1.21246444629022e-01,1.20884828844041e-01,1.19468768279129e-01,1.18716431507882e-01,1.20360017186845e-01,1.21093716765205e-01,1.21032273881241e-01,1.19758414347859e-01,1.18707532271487e-01,1.19753425354151e-01,1.20779778763547e-01,1.17204417788119e-01,1.19978313046373e-01,1.20147546187074e-01,1.19906929311950e-01,1.22081743036030e-01,1.19460630900707e-01,1.21304157542543e-01,1.19083832701907e-01,1.24646224873454e-01,1.21335249296159e-01,1.20587352605927e-01,1.20600517297527e-01,1.18963191836849e-01,1.21054870099780e-01,1.18335964008757e-01,1.20483119214511e-01,1.22855027806844e-01,1.19329680439406e-01,1.20441301791415e-01,1.21188789283136e-01,1.21040219417329e-01,1.22244567740506e-01,2.16155542302673e-01,1.22750734693034e-01,1.19777132157632e-01,1.19967060390474e-01,1.20968350394238e-01,1.19330280838803e-01
1.16663812290221e-01,1.24734167610627e-01,1.19959009631890e-01,1.16531460741036e-01,1.19365886661220e-01,1.19368788970545e-01,1.20302052790343e-01,1.19405924317959e-01,1.19518094958248e-01,1.20442013526480e-01,1.20921089696674e-01,1.19518565356402e-01,1.18396276968970e-01,1.19950297611074e-01,1.20991508021478e-01,1.21318173142764e-01,1.19657986913777e-01,1.18483136871626e-01,1.19383766467275e-01,1.20784772946805e-01,1.17161615532394e-01,1.20159220765702e-01,1.19639043738942e-01,1.19680972179109e-01,1.21624956926601e-01,1.19472952859990e-01,1.21181040328701e-01,1.19008707188446e-01,1.24436762525577e-01,1.21023389688042e-01,1.20254229134313e-01,1.20731996119885e-01,1.18754472110306e-01,1.21211066295496e-01,1.18453452949221e-01,1.20359219923896e-01,1.22777974852098e-01,1.19046121820827e-01,1.19855642540707e-01,1.21095466226831e-01,1.20594474109510e-01,1.21890937956902e-01,2.12520381312177e-01,1.22037640588159e-01,1.19720150987444e-01,1.19901746357047e-01,1.20542489991777e-01,1.19092746993925e-01
1.16487001984801e-01,1.24190746979924e-01,1.20983464424554e-01,1.16780924978471e-01,1.19477526892085e-01,1.19660412729616e-01,1.19954138405529e-01,1.19504616818193e-01,1.19881179265261e-01,1.20715712459745e-01,1.20854166155772e-01,1.20561763400592e-01,1.18471199971584e-01,1.20268062189234e-01,1.21140640508305e-01,1.21098386983144e-01,1.19963780272130e-01,1.18855726006621e-01,1.19298339328895e-01,1.20387123643562e-01,1.17485367806876e-01,1.21486784689604e-01,1.20236392640679e-01,1.20484385776499e-01,1.21451229109551e-01,1.19990292036237e-01,1.21007565987485e-01,1.18994187386194e-01,1.24796106504283e-01,1.20982784123186e-01,1.20263915055485e-01,1.20983350035393e-01,1.19151057438636e-01,1.20733063657205e-01,1.18645199771887e-01,1.20640737371899e-01,1.21973158786497e-01,1.19577174866310e-01,1.19960320928454e-01,1.20703404403992e-01,1.20399730859615e-01,1.21629785977301e-01,2.16037728416016e-01,1.20913143465030e-01,1.19876002715352e-01,1.20264488235896e-01,1.20881452580680e-01,1.19263908023179e-01
1.16565272447735e-01,1.24456479039673e-01,1.20905947780698e-01,1.16800995576708e-01,1.19574975197209e-01,1.19661450322062e-01,1.19670031190023e-01,1.19817459988088e-01,1.19666361816029e-01,1.20888302811598e-01,1.21022152184043e-01,1.20654979539042e-01,1.18196529157688e-01,1.20498040737028e-01,1.21156783634302e-01,1.21131478686553e-01,1.19972418008743e-01,1.18949745782057e-01,1.19205684075606e-01,1.20545601076470e-01,1.17202098426911e-01,1.21474633790042e-01,1.20387752572062e-01,1.20224247071772e-01,1.21304026788947e-01,1.20075369302931e-01,1.21014173965343e-01,1.19024896761262e-01,1.24603024645005e-01,1.20938241667425e-01,1.20012374266282e-01,1.20972298965474e-01,1.18824461192678e-01,1.20491961938426e-01,1.18544329152637e-01,1.20578810928371e-01,1.21854429472463e-01,1.19502883215526e-01,1.20173518096826e-01,1.20609414410444e-01,1.20556913194168e-01,1.21319425767779e-01,2.08469462868615e-01,1.20509918894556e-01,1.19822650706521e-01,1.20441248404601e-01,1.20861235967931e-01,1.19217470825758e-01
1.16793387285821e-01,1.23857026804548e-01,1.21715586117084e-01,1.17281968968474e-01,1.19515912745786e-01,1.20038434817585e-01,1.19447768512805e-01,1.19734540999810e-01,1.19968385368881e-01,1.20959034550230e-01,1.21107981981525e-01,1.21722557598847e-01,1.18479347034215e-01,1.20647875847299e-01,1.20941793008297e-01,1.21217783061946e-01,1.20140860725610e-01,1.19345683553851e-01,1.19338359535992e-01,1.20632610411737e-01,1.17545592046313e-01,1.21504952071077e-01,1.20711308733506e-01,1.20634548739377e-01,1.21226082216143e-01,1.20385868434822e-01,1.20981109375878e-01,1.19157920987117e-01,1.24526685086245e-01,1.20808057558908e-01,1.19684965136597e-01,1.21136314853419e-01,1.19254838858739e-01,1.20023028040740e-01,1.18875099005381e-01,1.20831524660440e-01,1.21049138340490e-01,1.19808255065225e-01,1.20253590740492e-01,1.20416814793818e-01,1.20576319611588e-01,1.20882536311684e-01,1.93647587911932e-01,1.18730864646343e-01,1.20070482650564e-01,1.20716183748664e-01,1.20775187016302e-01,1.18897943322169e-01
1.16727125804512e-01,1.23271919743049e-01,1.21785977654905e-01,1.17448759963201e-01,1.19573395884642e-01,1.19860042807316e-01,1.19112905721308e-01,1.19449175347729e-01,1.19794086423020e-01,1.20443785615480e-01,1.21139489355420e-01,1.21868412588708e-01,1.18241234333015e-01,1.20569657303777e-01,1.20642405960132e-01,1.21464371815258e-01,1.20136951088063e-01,1.19312782633025e-01,1.19275085961001e-01,1.20542271236895e-01,1.17378646312158e-01,1.21230720531408e-01,1.20393905825175e-01,1.20512582051797e-01,1.20905613231491e-01,1.20454618616575e-01,1.20876891996971e-01,1.19096770657445e-01,1.23805616036394e-01,1.20530531764753e-01,1.19510934168121e-01,1.21003163837248e-01,1.19026774981970e-01,1.19960983183748e-01,1.18934868097645e-01,1.20800965931772e-01,1.20765114058194e-01,1.19712914372897e-01,1.19909322793958e-01,1.20187313145418e-01,1.20730727542399e-01,1.20337188278750e-01,1.81744586425981e-01,1.18080993242062e-01,1.19876301410054e-01,1.20532791981027e-01,1.20489773500651e-01,1.18566763282982e-01
1.16598116064793e-01,1.22454364132078e-01,1.22224205803970e-01,1.17853317086468e-01,1.19590559393027e-01,1.19888848824232e-01,1.19016417163437e-01,1.19470716940259e-01,1.20194012751830e-01,1.20271392544212e-01,1.20928143120089e-01,1.22887988037965e-01,1.18521442142547e-01,1.20708059959339e-01,1.20381763578167e-01,1.21672143818414e-01,1.20239791982614e-01,1.19599063743340e-01,1.19289038572814e-01,1.20460724500128e-01,1.17930923982905e-01,1.21553884059166e-01,1.20289213955786e-01,1.21101392515065e-01,1.20732110783168e-01,1.20748616864064e-01,1.20639953578791e-01,1.19060213834706e-01,1.24265423391575e-01,1.20335578778423e-01,1.19282609051038e-01,1.21071680865835e-01,1.19309989358380e-01,1.19457325587049e-01,1.19051577316329e-01,1.21085927321319e-01,1.19923026816615e-01,1.19948314184809e-01,1.19746586388707e-01,1.19855070173078e-01,1.20438083405752e-01,1.19851092409292e-01,1.70680361819444e-01,1.16529203546513e-01,1.19914367368775e-01,1.20665682224958e-01,1.20265632676877e-01,1.18506656630373e-01
