3.83517606623925e-02,5.60534131036683e-04,7.05423988877685e-03,9.66080770785593e-04,5.32831723303602e-03,1.87445376870149e-03,5.74559046922804e-03,5.52418920611533e-24,1.25408034463606e-23,1.48844438076111e-23,7.09719218886616e-03,1.55828418811272e-02,1.38067367515991e-23,3.36228848038866e-04,2.34951667895506e-04,7.34597129407073e-03,1.33121735065872e-03,3.61921748734934e-03,5.98487806794270e-03,8.16537293901629e-03,9.53323215423690e-24,3.13014947825678e-03,4.59648050093530e-03,4.75610694961875e-03,1.07798693387899e-02,1.97104000500692e-02,1.21364178369625e-23,1.59505160815824e-02,8.27336821906881e-24,5.26636219399616e-03,1.28589887002845e-23,6.44852121612473e-03
3.82946477694329e-02,8.22708774151631e-04,7.01509790886271e-03,1.30454852815540e-03,4.86916926527026e-03,1.93304980190555e-03,6.23350187747736e-03,5.52418920611533e-24,1.25408034463606e-23,1.48844438076111e-23,6.82749130225811e-03,1.61492607535586e-02,1.38067367515991e-23,3.34160878965006e-04,5.39013661484939e-04,7.61318191854761e-03,1.76533014008923e-03,3.62741295878106e-03,5.86739445935567e-03,8.05242997017026e-03,9.53323215423690e-24,1.93044252144243e-03,4.47694060395264e-03,5.09852828739004e-03,9.97694566792430e-03,2.09359223998080e-02,1.21364178369625e-23,1.60382095280623e-02,8.27336821906881e-24,4.60728512737544e-03,1.28589887002845e-23,6.10475114372554e-03
3.82066670207123e-02,1.15298562785430e-03,7.29028231167999e-03,1.81094914313702e-03,4.73237049089820e-03,2.08308095607498e-03,6.93597191733690e-03,5.52418920611533e-24,1.25408034463606e-23,1.48844438076111e-23,6.52537989291699e-03,1.69687688001425e-02,1.38067367515991e-23,1.04322168043340e-03,6.26422119864672e-04,7.64371837606752e-03,2.14991833842857e-03,3.67823293589289e-03,5.50562848517637e-03,8.08831051240720e-03,9.53323215423690e-24,5.62928157847405e-04,2.93907617261273e-03,5.27667380023160e-03,8.56402476349594e-03,2.19332650983544e-02,1.21364178369625e-23,1.57816235383371e-02,8.27336821906881e-24,3.81616248728596e-03,1.28589887002845e-23,5.84000630091444e-03
3.83321211624613e-02,1.02684740725482e-03,7.51950470509255e-03,1.70703438432949e-03,4.71659180362098e-03,1.81030599446166e-03,7.74899726217732e-03,5.52418920611533e-24,1.25408034463606e-23,1.48844438076111e-23,6.32661401829119e-03,1.73033922270991e-02,1.38067367515991e-23,3.04277965470929e-03,5.05313062162588e-04,8.44675429747388e-03,2.45491552709078e-03,3.37462638162531e-03,5.64068105831131e-03,8.42497686485969e-03,9.53323215423690e-24,4.37427195499831e-04,2.42155886836575e-03,5.40817262613607e-03,8.85209337834141e-03,2.17409549671784e-02,1.21364178369625e-23,1.61447787591257e-02,8.27336821906881e-24,3.05886978604242e-03,1.28589887002845e-23,5.51019479792276e-03
3.84731619487912e-02,9.61445623212629e-04,8.02711740891552e-03,1.61834564933000e-03,4.03347031571194e-03,1.61590431329912e-03,8.67543879814309e-03,5.52418920611533e-24,1.69439616032620e-04,1.48844438076111e-23,6.27308312342980e-03,1.68919379626607e-02,1.38067367515991e-23,4.37972751156568e-03,7.17572831802595e-04,9.67125386021297e-03,3.01679941299445e-03,3.12018938117577e-03,6.24685625030735e-03,8.84101373148887e-03,9.53323215423690e-24,1.57137675198760e-04,3.16464171260411e-03,5.53679323026096e-03,8.65803559085639e-03,2.19597037705733e-02,1.21364178369625e-23,1.71471217380121e-02,8.27336821906881e-24,1.87902434147661e-03,1.28589887002845e-23,5.10908665712135e-03
3.85868590152961e-02,1.05282242026575e-03,8.56399098623216e-03,1.93813775297100e-03,3.38608396678542e-03,1.41757023602200e-03,9.64501447497667e-03,5.52418920611533e-24,4.48156743597059e-04,1.48844438076111e-23,6.01097422562043e-03,1.64276447952278e-02,1.38067367515991e-23,5.46726560265629e-03,1.11115834646064e-03,1.05027641844021e-02,3.28818643383646e-03,2.91994920445917e-03,6.69101187086019e-03,9.15915752529754e-03,9.53323215423690e-24,8.01527476017563e-24,4.13187794688365e-03,5.79850975947478e-03,8.50356091077397e-03,2.23246702721575e-02,1.21364178369625e-23,1.85315867561168e-02,8.27336821906881e-24,7.02245694060615e-04,1.28589887002845e-23,4.78962360999444e-03
3.87136082472709e-02,1.34298157210339e-03,9.37245148959699e-03,1.81687735558652e-03,3.48892835722549e-03,7.89913110871530e-04,1.02932872821607e-02,5.52418920611533e-24,3.75155561859232e-04,1.48844438076111e-23,5.65238956702305e-03,1.61326968242147e-02,1.38067367515991e-23,5.96001357730621e-03,1.04590054934238e-03,1.01286807395239e-02,3.20408043158092e-03,2.67799813151145e-03,6.84084757366244e-03,9.16689559233512e-03,9.53323215423690e-24,8.01527476017563e-24,4.54727736479926e-03,5.91805477597011e-03,8.37275153288129e-03,2.21533974001265e-02,1.21364178369625e-23,1.83743821122596e-02,8.27336821906881e-24,9.69713180161863e-04,1.28589887002845e-23,4.28764514381751e-03
3.84960259845843e-02,1.40885152892809e-03,1.03549950787266e-02,1.76565852307930e-03,3.65440357794079e-03,6.85318740589911e-05,1.05309743117256e-02,5.52418920611533e-24,8.27141809641889e-04,1.48844438076111e-23,5.34483002613294e-03,1.58565685067695e-02,1.38067367515991e-23,7.19211980586139e-03,7.22760792475208e-04,9.99936374107125e-03,3.18372806086419e-03,2.39398972680741e-03,6.82537342480517e-03,8.95938064384906e-03,9.53323215423690e-24,8.01527476017563e-24,4.99903434179350e-03,5.95261883674048e-03,9.22023405871386e-03,2.20546029459059e-02,1.21364178369625e-23,1.87107833957680e-02,8.27336821906881e-24,1.84397788590199e-03,1.28589887002845e-23,3.82617327754164e-03
3.78472787888355e-02,1.26026573660688e-03,1.10698725781073e-02,1.90648943463653e-03,3.23086564717450e-03,6.37351924381686e-24,1.00826572198678e-02,5.52418920611533e-24,1.48301074158640e-03,1.48844438076111e-23,5.17891684236340e-03,1.53136988833347e-02,1.38067367515991e-23,8.64093651497192e-03,8.54142605680049e-04,1.01184759933129e-02,3.64296868856308e-03,2.03999853002863e-03,6.62921134832398e-03,8.56187224842639e-03,9.53323215423690e-24,8.01527476017563e-24,5.49700295703749e-03,6.06790793888505e-03,1.14501415298530e-02,2.29881472095549e-02,1.21364178369625e-23,2.01437522981348e-02,8.27336821906881e-24,2.78389542585001e-03,3.04652756059222e-04,3.41881711257502e-03
3.76806980465395e-02,1.57851920417055e-03,1.26034033314344e-02,1.65263375977058e-03,2.48383161217347e-03,6.37351924381686e-24,9.44581240920716e-03,5.52418920611533e-24,2.15593022809512e-03,1.48844438076111e-23,5.24445133598960e-03,1.42484161959406e-02,1.38067367515991e-23,9.53555901927683e-03,1.02573059903560e-03,1.02096987955844e-02,4.57904547996585e-03,1.81593624439019e-03,6.79082760121641e-03,8.25050657215216e-03,9.53323215423690e-24,8.01527476017563e-24,4.96603905133373e-03,6.08909925665347e-03,1.25365875553597e-02,2.27577311112176e-02,1.21364178369625e-23,2.16709773940508e-02,8.27336821906881e-24,3.52625401940471e-03,1.84705784099054e-03,3.06059755008230e-03
3.72523227436509e-02,1.64298434809020e-03,1.38724930016286e-02,1.08491614802293e-03,1.66397168204718e-03,6.37351924381686e-24,9.02752906524425e-03,5.52418920611533e-24,3.30607378594599e-03,1.48844438076111e-23,4.92233484433781e-03,1.27403649656537e-02,1.38067367515991e-23,1.11802570495861e-02,1.04123114656773e-03,1.05854565364113e-02,5.82899949663077e-03,1.82787828338591e-03,7.61454610423361e-03,7.88585146151620e-03,9.53323215423690e-24,8.01527476017563e-24,5.00750701401380e-03,5.78219853465419e-03,1.45375959523415e-02,2.23916539195940e-02,1.21364178369625e-23,2.17572092500041e-02,8.27336821906881e-24,3.27476161821962e-03,3.58395730959327e-03,3.04300895820764e-03
3.66964625660338e-02,1.25955045749983e-03,1.43689215270859e-02,9.75940146781666e-04,5.36891324104958e-04,6.37351924381686e-24,8.46536351158340e-03,5.52418920611533e-24,4.57524544788928e-03,1.48844438076111e-23,4.67450120862016e-03,1.13629350817607e-02,1.38067367515991e-23,1.32123899360483e-02,1.03867900481807e-03,1.13838257472081e-02,7.15961266602511e-03,2.09734365447022e-03,8.40319436674618e-03,7.36447059140342e-03,9.53323215423690e-24,1.24743438831944e-03,5.42900809129000e-03,5.47997445900959e-03,1.78149774429771e-02,2.29516164378777e-02,1.21364178369625e-23,2.11753216248965e-02,8.27336821906881e-24,3.65885787137035e-03,5.74990602046250e-03,3.06538287958089e-03
3.67347877373610e-02,8.13293881463435e-04,1.44961768998914e-02,1.37616571128918e-03,5.86211064676656e-24,6.37351924381686e-24,7.88263172340818e-03,5.52418920611533e-24,4.59752756670556e-03,1.48844438076111e-23,5.06914302168902e-03,1.01612761718202e-02,1.38067367515991e-23,1.43743867015959e-02,8.27849791103447e-04,1.25705232603753e-02,8.02455261422880e-03,2.63389028556333e-03,9.03758793433988e-03,7.19263951351196e-03,9.53323215423690e-24,1.57103858961387e-03,6.04441670186502e-03,5.31076525284998e-03,1.94901512741447e-02,2.25623845083783e-02,1.21364178369625e-23,2.12801599188938e-02,8.27336821906881e-24,5.34271731815363e-03,7.05057832626934e-03,3.07036400377899e-03
