2.03270754255417e-01,1.99671383093617e-01,2.05981199747329e-01,2.02159308605867e-01,2.03364150834460e-01,2.09866172625466e-01,2.07188513191227e-01,2.04667670150307e-01,2.02388869224364e-01,2.05188341424308e-01,2.04439029160581e-01,2.06322596957108e-01,2.10207161017733e-01,1.99292380418364e-01,2.02723325125345e-01,2.00521558794361e-01,1.98956471660534e-01,1.91410222794946e-01,2.07471930898568e-01,1.95759016918557e-01,1.99870138717718e-01,2.12158710541873e-01,1.98954496158299e-01,1.97859747334387e-01,2.04701075962737e-01,1.92595621902555e-01,2.08373324524437e-01,2.06022796652562e-01,2.02840960439330e-01,2.00312292196664e-01,1.99887714615180e-01,2.10637793209053e-01
2.01642829620389e-01,1.98428415768962e-01,2.04131972170189e-01,2.04597851531515e-01,2.02691148749236e-01,2.08121142300416e-01,2.00327378788797e-01,1.99581823881830e-01,2.00636930901689e-01,2.04060298876021e-01,2.03422251475802e-01,2.06244082136992e-01,2.07899913953293e-01,1.97504977843365e-01,1.99868889501336e-01,2.00399175121534e-01,1.98154812686683e-01,1.94396725015985e-01,2.04545095793825e-01,1.99678783769725e-01,1.98661475456318e-01,2.03362108957700e-01,2.01921918591380e-01,1.99251059162760e-01,2.03055790660777e-01,1.97414442573204e-01,2.10842205780789e-01,2.03486498773190e-01,2.03525182767773e-01,2.00486103831598e-01,1.95243567770391e-01,2.08883375361114e-01
2.04159645588197e-01,1.98019975888289e-01,1.98880210058207e-01,2.03543900262042e-01,2.03514199318090e-01,1.98330058772768e-01,2.03599139073804e-01,1.95871164821684e-01,1.95732060908409e-01,2.06559126947294e-01,1.98836437031057e-01,2.07692872135400e-01,2.00775139831445e-01,1.92496408898433e-01,2.02043875105777e-01,1.99727873240417e-01,1.93670227848151e-01,1.97716588483909e-01,1.92503965582769e-01,2.01919576793103e-01,1.98372162228574e-01,2.03936744161203e-01,1.95235705257195e-01,1.99214742253892e-01,1.91698081592625e-01,2.03726091162389e-01,1.97129462924856e-01,2.00461105106367e-01,1.99608009390756e-01,2.03302684444385e-01,1.88689524317296e-01,2.01554476330024e-01
2.03894101893628e-01,1.97521964195717e-01,1.96699743135153e-01,2.00787768508247e-01,1.99361544746793e-01,1.99537678916478e-01,2.00707304763477e-01,1.94447630678337e-01,1.97474046686972e-01,2.02761095981758e-01,1.97215371991869e-01,2.07148150032561e-01,2.00988533950994e-01,1.94562483644497e-01,1.98962370097346e-01,1.98234645300641e-01,1.96764337508226e-01,1.99804159786347e-01,1.95090912688218e-01,2.02406059750894e-01,1.98217228541442e-01,2.03585980655512e-01,2.00258977111851e-01,1.99238903526707e-01,1.89114324925160e-01,2.01644908130441e-01,1.94718336392756e-01,1.96141014023315e-01,2.03045642791991e-01,2.00084265559754e-01,1.94202605556847e-01,2.01531438744958e-01
2.07502906270970e-01,1.93993716629933e-01,1.97461897523375e-01,1.98542035822270e-01,1.98794639361873e-01,1.95767583348153e-01,1.99177329600491e-01,1.88912319607465e-01,1.93437180143216e-01,1.97617881748825e-01,1.92479222020517e-01,2.10428667034972e-01,1.96347944368300e-01,1.94520088190379e-01,1.93514287340324e-01,1.94732110559162e-01,1.95767421043280e-01,1.98604616554449e-01,1.93027377225766e-01,2.01552757354732e-01,1.94204536679912e-01,1.94230744247579e-01,2.00425691756033e-01,1.96756458609452e-01,1.91762571241041e-01,2.03770358929699e-01,1.94948322372019e-01,1.95414758565095e-01,1.97424940363819e-01,1.94957861909125e-01,1.90717311963596e-01,1.98595140591283e-01
2.07473369622690e-01,1.92009371291411e-01,2.00871228222484e-01,1.98253282395826e-01,1.98916996668822e-01,1.97881315913288e-01,1.97529166853418e-01,1.86203201506549e-01,1.95584450306705e-01,1.97190500942585e-01,1.91812820425607e-01,2.09124672778762e-01,1.98010345463899e-01,1.94596665455832e-01,1.92154406599604e-01,1.95391684417863e-01,1.92932606738167e-01,1.99529247714092e-01,1.93526305374658e-01,2.03237437294227e-01,1.95036012637199e-01,1.89164120563205e-01,1.98243607825182e-01,1.96768550989536e-01,1.92161279339118e-01,2.07812718179768e-01,1.96097115414951e-01,1.93606003706611e-01,2.00533599492319e-01,1.96429671937173e-01,1.92443501942292e-01,1.98757674079675e-01
2.06475584232818e-01,1.94841103977126e-01,1.94142557687565e-01,1.99189019844358e-01,1.97457459002766e-01,1.97256991562916e-01,1.98673802576198e-01,1.90566141151201e-01,1.96155065843415e-01,1.96294737557155e-01,1.93581854827025e-01,2.06923649424968e-01,1.98173777355034e-01,2.00422774076126e-01,1.92652707631583e-01,1.94844472818703e-01,1.99196090778004e-01,2.00160521608524e-01,1.96997402429051e-01,1.99159166547847e-01,1.94074402721080e-01,1.93532708762794e-01,2.01349787797275e-01,1.97199502424346e-01,1.89969789433306e-01,2.04435477005875e-01,1.97737706147554e-01,1.96972262183085e-01,1.99438541462384e-01,1.98162854802137e-01,1.95492566462893e-01,1.96474659005853e-01
1.98433420748134e-01,2.01312174329866e-01,1.98713290008092e-01,2.05569524080637e-01,2.01135728962447e-01,2.03879936512462e-01,2.01250233004442e-01,1.98279578856966e-01,2.02183235210349e-01,2.00963008880521e-01,2.03640013870647e-01,2.00345378340340e-01,2.03905351856423e-01,2.08664420063142e-01,2.01712892318951e-01,2.02389123110443e-01,2.05116468009494e-01,2.01744994149289e-01,2.04676023451263e-01,2.00036550707651e-01,1.99965706867512e-01,1.98078322178815e-01,2.00155588236024e-01,2.00984943688507e-01,1.95942858646704e-01,1.98782789063331e-01,2.15458825200374e-01,2.06965092038080e-01,2.06118999115237e-01,2.03235707688214e-01,2.00853763637453e-01,2.02278405760661e-01
2.03052216259312e-01,2.00229625037869e-01,2.02915286427357e-01,2.00370932706913e-01,2.00410985150875e-01,2.02181069575398e-01,2.01716057267095e-01,2.02069794130465e-01,2.01621236063643e-01,2.01930810281243e-01,2.01684146597040e-01,2.02186177865950e-01,2.05379428932146e-01,2.02049389304397e-01,2.02696164536247e-01,1.99108606112521e-01,1.98501073571162e-01,1.96366999163187e-01,2.06337480666574e-01,1.97272938762296e-01,1.97359799853946e-01,1.99463991394915e-01,1.97552816138746e-01,1.97927772027334e-01,2.09334954490317e-01,2.01613794378033e-01,2.07367322949546e-01,2.00328409498760e-01,2.01552664915928e-01,2.00430166805349e-01,2.10736987457411e-01,2.06459739858649e-01
1.98001256745308e-01,2.01011330304442e-01,2.03439807715746e-01,2.02332683195312e-01,2.01994260717146e-01,2.00154167684311e-01,2.01399118128519e-01,1.96180899477457e-01,1.99866073539997e-01,2.03727032864546e-01,1.98652335321103e-01,1.99931914927627e-01,1.99467368015354e-01,1.93829753994976e-01,2.01441015068795e-01,2.03903039569633e-01,2.00506799624130e-01,2.04099777178089e-01,1.98840201855708e-01,2.07235643462824e-01,2.04440791631086e-01,1.93584824957877e-01,2.00855542384845e-01,2.02842314078635e-01,1.95823535337170e-01,2.07275416994285e-01,1.97373488083510e-01,1.98093032268147e-01,2.04066718911824e-01,2.05192841492854e-01,2.06338267782092e-01,2.02268111601199e-01
1.96051305079130e-01,2.01878102132351e-01,2.01891847038931e-01,2.03984777332396e-01,1.98614537789315e-01,2.06463350211231e-01,1.97668153656816e-01,1.97519847335022e-01,1.98714961372283e-01,2.02688781228489e-01,1.98900211520868e-01,1.97000232890662e-01,2.04835484186151e-01,2.01792166930630e-01,2.00791049911038e-01,2.00999744478140e-01,2.03364396568730e-01,2.05588922318466e-01,2.07306454476928e-01,2.03324307299872e-01,2.00620945286077e-01,1.93929517308007e-01,2.01956869329041e-01,2.02905301452440e-01,2.00541182409837e-01,2.01168275334604e-01,2.09737397347360e-01,2.03135660071702e-01,2.07298445698052e-01,2.02776213607273e-01,2.05845991964805e-01,2.00521293144445e-01
1.92084954341727e-01,2.05133345884012e-01,2.07185331838076e-01,2.02760018780764e-01,2.01570733258780e-01,2.13886588742130e-01,1.96012537312608e-01,2.07162725758147e-01,2.09721876891439e-01,2.05249884569288e-01,2.06397057159737e-01,1.92862321525802e-01,2.11957854496933e-01,2.01192993482338e-01,2.04673993472762e-01,2.03722646835726e-01,2.06451176799807e-01,2.05374682175149e-01,2.19980498051365e-01,2.04937562821114e-01,2.06748430164518e-01,1.98626825817257e-01,2.07200839021778e-01,2.03910444353205e-01,2.21281770543779e-01,1.98097603643516e-01,2.21344337702530e-01,2.04693334656325e-01,2.10458963739518e-01,2.05137890930487e-01,2.15887232910064e-01,2.07271588762228e-01
