3.26763545767800e-23,5.49682705448586e-03,4.27940028073694e-23,9.84207257543519e-03,2.84012063427577e-03,1.08879661877208e-03,2.40475526610761e-23,4.26600280496844e-03,6.37885074339967e-03,5.99663582489675e-03,7.26307817837641e-03,3.03643002669114e-23,9.51882127072229e-24,6.90402492259868e-03,1.68897868948929e-23,2.61940653708944e-23,4.20317868857635e-03,2.29049997221562e-03,3.10550008891628e-23,9.62607917851173e-04,2.62133178627143e-03,4.43194818578004e-02,1.51203498511069e-23,2.54211633481910e-22,4.40268999960855e-03,9.67151814151745e-04,1.29740085485700e-03,4.74369268162010e-03,4.34480440318912e-03,6.15571232119931e-03,4.03180994651419e-23,2.92026081322717e-23,5.50645382354031e-23,7.10641583308278e-03,7.17720832266751e-03,9.19743808211292e-03,1.00640757181653e-04,1.70286870664296e-23,2.47328644951345e-23,2.37249863886021e-23,1.33139827435590e-02,1.07770576156597e-03,1.88499353709002e-23,9.12564193672022e-03,1.26267801612204e-23,2.86295424513536e-23,3.44138813072446e-03,2.42176917431187e-23,4.54055126662071e-23,1.47143367484475e-03,1.26714909327506e-03,2.08786871366723e-23,3.29466417386068e-23,1.33180227353720e-02,3.61499507509195e-23,2.52200478760194e-23,9.03473384698630e-03,7.41915206391915e-03,1.19409505051456e-02,5.24680487892122e-03,2.44568503494868e-23,1.43652865084163e-02,2.09640028154078e-03,1.92247416508037e-02,2.42253672258026e-04,1.15464713712291e-23,3.03829751069832e-23,3.73546049940095e-03,7.52797050217595e-03,2.74039584330373e-23,3.90823050894424e-23,8.96593389352583e-03,2.79782744442889e-03,2.46494395128788e-23,1.08949420508545e-03,2.08372043506004e-02,9.73893786507291e-03,2.46263114754369e-23,6.77951155083424e-03,3.22853259795407e-03,3.82705724142818e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,4.04509475878565e-03,2.67536105438823e-02,4.76389637866492e-03,2.00682166323219e-23,1.17215082774706e-23,1.34315201281823e-04,1.89857720921289e-03,6.53774127737934e-03,4.39287164224305e-03,9.81707548585827e-03,4.03723917222572e-03,5.10193980739997e-03
3.26763545767800e-23,6.38150825023740e-03,4.27940028073694e-23,1.02591223193698e-02,3.02809721047428e-03,1.61400631767863e-03,2.40475526610761e-23,4.56340398356695e-03,5.92767896453726e-03,6.34044404598643e-03,8.51865319956648e-03,3.03643002669114e-23,9.51882127072229e-24,6.59364044901391e-03,1.68897868948929e-23,2.61940653708944e-23,4.16949839523055e-03,2.65622920131154e-03,3.10550008891628e-23,4.16862861064302e-04,3.45569718706001e-03,4.49809049306843e-02,1.51203498511069e-23,2.54211633481910e-22,5.20140662837369e-03,5.66551161246916e-23,1.37851349382740e-03,4.89218055736581e-03,2.98136536339915e-03,6.62271170615003e-03,4.03180994651419e-23,2.92026081322717e-23,5.50645382354031e-23,6.28808600615621e-03,6.16678718434508e-03,1.13754176960685e-02,1.76971889981338e-23,1.70286870664296e-23,2.47328644951345e-23,2.37249863886021e-23,1.20116107979165e-02,4.06680623894427e-23,1.88499353709002e-23,9.96470596741813e-03,1.26267801612204e-23,2.86295424513536e-23,3.46436672303797e-03,2.42176917431187e-23,4.54055126662071e-23,1.42917723111408e-03,2.05182406894291e-03,2.08786871366723e-23,3.29466417386068e-23,1.34425383226878e-02,3.61499507509195e-23,2.52200478760194e-23,8.18109018194679e-03,6.95627299468536e-03,1.07960915516359e-02,4.15480347196307e-03,2.44568503494868e-23,1.37988842097317e-02,2.32366456866158e-03,1.76735441327467e-02,5.31057597899949e-04,1.15464713712291e-23,3.03829751069832e-23,3.51059799280084e-03,7.03033404690943e-03,2.74039584330373e-23,3.90823050894424e-23,8.21032787555018e-03,2.94319482585692e-03,2.46494395128788e-23,1.34910287484308e-03,2.16330156878085e-02,9.24794327721762e-03,2.46263114754369e-23,8.64245297779835e-03,3.21647617927286e-03,4.07708501595634e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,5.45462897200510e-03,2.69922406998008e-02,4.74878439725529e-03,2.00682166323219e-23,1.17215082774706e-23,2.81152856678884e-04,2.47954423506703e-03,4.89498065805835e-03,4.19220650231943e-03,9.50174442851113e-03,2.92114003621335e-03,6.20120083938732e-03
3.26763545767800e-23,7.87604956584981e-03,4.27940028073694e-23,1.05896644007398e-02,2.98394857352929e-03,1.47122917978228e-03,2.40475526610761e-23,3.85785387098200e-03,5.24395662723714e-03,6.02742453052432e-03,8.81235028905247e-03,3.03643002669114e-23,9.51882127072229e-24,5.33251454332003e-03,1.68897868948929e-23,2.61940653708944e-23,4.21716679451123e-03,3.72062294697987e-03,3.10550008891628e-23,1.76713769574984e-23,3.86805800859981e-03,4.53166538623683e-02,1.51203498511069e-23,2.54211633481910e-22,4.86298960804550e-03,5.66551161246916e-23,1.28695054510854e-03,4.84098135391626e-03,2.26922584753671e-03,7.21005792228553e-03,4.03180994651419e-23,2.92026081322717e-23,5.50645382354031e-23,5.84462913925548e-03,6.06174326029430e-03,1.26065229348916e-02,1.76971889981338e-23,1.70286870664296e-23,2.47328644951345e-23,2.37249863886021e-23,1.12317668223891e-02,4.06680623894427e-23,1.88499353709002e-23,1.11411714356210e-02,1.26267801612204e-23,2.71497913547305e-04,3.41090092586240e-03,2.42176917431187e-23,4.54055126662071e-23,1.94364979222553e-23,2.88109770932858e-03,2.08786871366723e-23,3.29466417386068e-23,1.45603021270462e-02,3.61499507509195e-23,2.52200478760194e-23,7.18451057611925e-03,6.64866495568485e-03,9.07368095255365e-03,3.10022321256049e-03,2.44568503494868e-23,1.24153904692865e-02,2.24005865638849e-03,1.61888966482677e-02,6.07855919756880e-04,5.68735554334934e-05,3.03829751069832e-23,3.62745613750372e-03,7.17309274287544e-03,2.74039584330373e-23,3.90823050894424e-23,8.51256345205169e-03,2.82416561461609e-03,2.46494395128788e-23,4.44645544429703e-23,2.23327689050372e-02,8.93491465585707e-03,2.46263114754369e-23,9.58780759578704e-03,1.55290813582971e-03,3.84375693423046e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,5.66475584975344e-03,2.73236736426557e-02,4.53077270352147e-03,2.18194578926916e-04,1.17215082774706e-23,1.47758868380240e-23,2.66618661675107e-03,5.01603530494821e-03,4.19690503147608e-03,9.42166532452953e-03,3.98645601744664e-03,7.27497825588322e-03
3.26763545767800e-23,7.83763100972505e-03,4.27940028073694e-23,1.33627584641494e-02,3.14316196541572e-03,3.20039413229767e-03,2.40475526610761e-23,3.42936883205176e-03,4.60185485075120e-03,5.25892261737681e-03,8.60591041936537e-03,3.03643002669114e-23,9.51882127072229e-24,5.91073231214276e-03,1.68897868948929e-23,2.61940653708944e-23,3.67783042763022e-03,4.15273233077134e-03,3.10550008891628e-23,3.75541500284652e-04,4.39158355198942e-03,4.47327309792898e-02,1.51203498511069e-23,2.54211633481910e-22,4.42872405597393e-03,5.66551161246916e-23,1.92844216966655e-03,4.59725763380438e-03,2.95658317419735e-03,7.02078090934237e-03,1.63636162784972e-05,2.92026081322717e-23,5.50645382354031e-23,5.06943347886155e-03,5.80432683470695e-03,1.25288011199548e-02,1.76971889981338e-23,1.70286870664296e-23,2.47328644951345e-23,2.37249863886021e-23,1.18332930997970e-02,7.89531842860351e-04,1.88499353709002e-23,1.26167902939800e-02,1.26267801612204e-23,4.66665196464175e-03,3.52763717461109e-03,2.42176917431187e-23,4.54055126662071e-23,1.94364979222553e-23,3.04083973580040e-03,2.08786871366723e-23,3.29466417386068e-23,1.50661140332755e-02,3.64358478841573e-04,2.52200478760194e-23,6.69142000680179e-03,6.95336980346100e-03,9.46526323474911e-03,3.60010604865021e-03,2.44568503494868e-23,1.18324595704836e-02,2.23491505969312e-03,1.39071097730544e-02,9.15491932328600e-04,1.15464713712291e-23,3.03829751069832e-23,3.80763146294472e-03,5.46860682220124e-03,2.74039584330373e-23,3.90823050894424e-23,8.91797283617492e-03,2.74292077728521e-03,2.46494395128788e-23,4.44645544429703e-23,2.37186166538899e-02,7.55104469907303e-03,2.46263114754369e-23,1.03678954082513e-02,1.61581740778911e-23,2.71277493252103e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,3.87348548266342e-03,2.71212016230610e-02,4.70268341708285e-03,1.05566176036973e-03,1.17215082774706e-23,1.47758868380240e-23,3.55882889465617e-03,4.94060752929260e-03,4.28081839698056e-03,9.30609918675406e-03,5.43405323322219e-03,8.02027374290322e-03
3.26763545767800e-23,8.84585398458787e-03,4.27940028073694e-23,1.45675317299880e-02,3.55797456489248e-03,4.60768582478697e-03,2.40475526610761e-23,3.14091062151297e-03,5.43272111297781e-03,4.36473207435329e-03,8.29553143108290e-03,3.03643002669114e-23,9.51882127072229e-24,5.31043370550667e-03,1.68897868948929e-23,2.61940653708944e-23,3.49766492004994e-03,4.07796496934652e-03,3.10550008891628e-23,3.55215992946574e-04,4.77164974853732e-03,4.39412878484969e-02,1.51203498511069e-23,2.54211633481910e-22,4.65787851575942e-03,5.66551161246916e-23,2.77790576886971e-03,4.31423749256115e-03,1.71019865258196e-03,7.07372821142460e-03,4.77153557485036e-03,2.92026081322717e-23,5.50645382354031e-23,4.28020246874771e-03,4.72543774105782e-03,1.28552271193350e-02,1.76971889981338e-23,2.11828801332821e-03,2.47328644951345e-23,2.37249863886021e-23,1.13296281067710e-02,4.06680623894427e-23,1.88499353709002e-23,1.39737744787191e-02,1.02228170997941e-03,7.23553535919466e-03,3.64624840312001e-03,2.42176917431187e-23,4.54055126662071e-23,1.94364979222553e-23,3.30537257683528e-03,2.08786871366723e-23,3.29466417386068e-23,1.42874467059057e-02,1.28491167047889e-03,2.52200478760194e-23,6.39442757292625e-03,6.95410775846171e-03,9.68455922450510e-03,4.05467747643020e-03,2.44568503494868e-23,1.07910470594776e-02,2.41708120471937e-03,1.25185976822803e-02,1.01935041333662e-03,1.15464713712291e-23,3.03829751069832e-23,4.20701934329903e-03,3.80646168224434e-03,2.74039584330373e-23,3.90823050894424e-23,8.38572542762706e-03,3.09991464555737e-03,2.46494395128788e-23,2.42890676851690e-03,2.53631991757899e-02,7.76252400918115e-03,2.46263114754369e-23,1.02112015743675e-02,1.61581740778911e-23,2.36198808241832e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,1.54065642204938e-03,2.62628155714675e-02,4.91994220831408e-03,5.00088052498138e-04,1.17215082774706e-23,1.47758868380240e-23,3.73576374435385e-03,4.56549303952760e-03,4.11336770292079e-03,9.17022232339820e-03,4.88645606812815e-03,9.53631338053394e-03
3.26763545767800e-23,9.37110192535199e-03,4.27940028073694e-23,1.57286266585914e-02,3.96652632646306e-03,4.98132711941759e-03,2.40475526610761e-23,3.00252371244836e-03,6.99480172151750e-03,3.07454265430039e-03,8.62994743235776e-03,3.03643002669114e-23,9.51882127072229e-24,6.06740117767326e-03,1.68897868948929e-23,2.61940653708944e-23,3.63524831458663e-03,3.70461278145417e-03,3.10550008891628e-23,3.99384801415019e-04,5.48374602485583e-03,4.37749594794403e-02,1.51203498511069e-23,2.54211633481910e-22,5.63540797068600e-03,3.82356685934399e-04,3.72251350825611e-03,3.38834497619040e-03,2.12153447668446e-23,8.25175765775629e-03,7.20545869642286e-03,2.92026081322717e-23,5.50645382354031e-23,3.63731719814695e-03,3.84749084848326e-03,1.24970607200691e-02,1.20325083196675e-03,3.87592046006998e-03,2.47328644951345e-23,2.37249863886021e-23,1.05369628566298e-02,4.06680623894427e-23,1.88499353709002e-23,1.34802656235193e-02,1.88310734406500e-03,5.91178714256482e-03,3.65670163582927e-03,2.42176917431187e-23,4.54055126662071e-23,1.94364979222553e-23,3.45983063487496e-03,2.08786871366723e-23,3.29466417386068e-23,1.38918952464502e-02,1.27429005166114e-03,2.52200478760194e-23,6.51054542408168e-03,6.50526226830064e-03,9.31319750249152e-03,4.18246645549540e-03,2.44568503494868e-23,1.01289714977719e-02,3.13933046328433e-03,1.16195430063566e-02,8.93949337681685e-04,1.15464713712291e-23,3.03829751069832e-23,4.37870386065491e-03,2.83557090735258e-03,2.74039584330373e-23,3.90823050894424e-23,8.64953566378620e-03,3.50516806086707e-03,2.46494395128788e-23,5.39615611986949e-03,2.68035400608089e-02,9.24595217473407e-03,2.46263114754369e-23,1.08857275451681e-02,1.61581740778911e-23,2.85076864783919e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,5.44266724589833e-23,2.47425455683206e-02,4.82052621167062e-03,3.32820094749340e-04,1.17215082774706e-23,1.47758868380240e-23,3.60472665162869e-03,3.48214094395884e-03,3.48217241700268e-03,9.16466471121239e-03,4.03029038952107e-03,9.93399880942500e-03
3.26763545767800e-23,9.54203971231109e-03,4.27940028073694e-23,1.52453112703894e-02,4.31049629165492e-03,4.68269484501074e-03,2.40475526610761e-23,2.82089539938313e-03,8.22717254398458e-03,1.95144922182421e-03,9.49803256096276e-03,3.03643002669114e-23,9.51882127072229e-24,7.02034180868209e-03,1.68897868948929e-23,2.61940653708944e-23,3.83578161804779e-03,2.57458506183137e-03,3.10550008891628e-23,6.61517102546306e-04,5.53674287025901e-03,4.47626852127980e-02,1.51203498511069e-23,2.54211633481910e-22,5.68682177070763e-03,4.39420772728776e-03,4.36416642496788e-03,3.10658576110612e-03,2.12153447668446e-23,8.79215293380628e-03,5.36618110910633e-03,2.92026081322717e-23,5.50645382354031e-23,2.79064946876248e-03,4.21934342800420e-03,1.20955067170491e-02,2.14340905699322e-03,3.10308839881290e-03,2.47328644951345e-23,2.37249863886021e-23,1.06978760520347e-02,4.06680623894427e-23,1.88499353709002e-23,1.12743078721698e-02,1.85639498227980e-03,3.12697107062714e-03,3.75788935184990e-03,2.42176917431187e-23,4.54055126662071e-23,4.59268250034385e-04,3.03360550781690e-03,2.08786871366723e-23,3.29466417386068e-23,1.48176160425195e-02,7.99072029799959e-04,2.52200478760194e-23,7.39655773658412e-03,6.18237633965724e-03,9.17910599659031e-03,4.10648511414461e-03,2.44568503494868e-23,1.00870514675654e-02,3.68607524861973e-03,9.37864767812479e-03,1.01429828429281e-03,1.15464713712291e-23,3.03829751069832e-23,4.30370178864609e-03,1.85773460240082e-03,2.74039584330373e-23,3.90823050894424e-23,8.41412680251712e-03,3.85641879692050e-03,2.46494395128788e-23,4.00057206654074e-03,2.73662179951131e-02,1.04311823432038e-02,2.46263114754369e-23,1.11249807496722e-02,1.61581740778911e-23,3.55233862560490e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,5.44266724589833e-23,2.33197518225535e-02,4.84122946956094e-03,1.38827604839658e-03,1.17215082774706e-23,1.47758868380240e-23,3.64958870932052e-03,2.87524011531655e-03,3.03939862883551e-03,9.35810294408912e-03,4.36899806164506e-03,9.10926305772668e-03
3.26763545767800e-23,1.01394837000090e-02,4.27940028073694e-23,1.27286289906225e-02,4.67165332604867e-03,6.29588816789517e-03,2.40475526610761e-23,2.90628451695846e-03,8.51201093485370e-03,2.17377977593059e-03,1.07642804768204e-02,3.03643002669114e-23,9.51882127072229e-24,6.74312240251183e-03,1.68897868948929e-23,2.61940653708944e-23,4.09050960467836e-03,1.29072857023440e-03,3.10550008891628e-23,4.71844974161864e-04,5.70041264814035e-03,4.57129460897815e-02,1.51203498511069e-23,8.36414379788599e-04,5.17755879458656e-03,8.08398234975104e-03,4.81073436729091e-03,2.84933215819215e-03,6.57482283952706e-04,8.06238677618483e-03,3.93094978751696e-03,2.92026081322717e-23,5.50645382354031e-23,2.58320840429427e-03,4.39806277518356e-03,1.08881779292638e-02,3.44870923761448e-03,1.53762221907065e-03,1.52667673358946e-06,2.37249863886021e-23,1.06009639644357e-02,4.06680623894427e-23,1.88499353709002e-23,1.00084215567631e-02,3.84545842638705e-04,2.91820562070678e-03,3.87015611897214e-03,2.42176917431187e-23,4.54055126662071e-23,1.21843460593140e-03,2.00440052643550e-03,2.08786871366723e-23,3.29466417386068e-23,1.60796371633675e-02,9.71570056914969e-04,2.52200478760194e-23,7.42293411089807e-03,5.91284133824538e-03,8.68575306586877e-03,3.93565161944389e-03,2.44568503494868e-23,1.02095371984240e-02,3.87858652179529e-03,7.83002329627620e-03,1.20981819755851e-03,1.15464713712291e-23,3.03829751069832e-23,4.82228254590343e-03,3.26520397616856e-04,2.74039584330373e-23,3.90823050894424e-23,8.46205920460841e-03,4.00744973556404e-03,2.46494395128788e-23,3.44850777426097e-03,2.72075810787422e-02,1.06803635620023e-02,2.46263114754369e-23,1.02608183044370e-02,1.61581740778911e-23,3.52999455720507e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,5.44266724589833e-23,2.21588872645832e-02,4.45678230241227e-03,3.18367327930535e-03,1.17215082774706e-23,1.47758868380240e-23,4.03842696321457e-03,2.03788707469172e-03,2.63351392580805e-03,9.45124236712757e-03,5.71011613859381e-03,8.09465787993721e-03
3.26763545767800e-23,9.38614227274053e-03,4.27940028073694e-23,1.06155933582175e-02,4.51679291244706e-03,6.27500792350203e-03,2.40475526610761e-23,2.77261411966606e-03,7.17862698590636e-03,3.68684877021230e-03,1.09260685694890e-02,3.03643002669114e-23,9.51882127072229e-24,7.03399922783327e-03,1.68897868948929e-23,2.61940653708944e-23,3.74689182468875e-03,1.61485147032982e-03,3.10550008891628e-23,1.19894872180961e-03,5.61943133011669e-03,4.59571576376170e-02,1.51203498511069e-23,4.66030649856924e-04,4.61599704462103e-03,9.98982533295818e-03,4.43602814438503e-03,2.77115739648428e-03,7.31601063800772e-04,8.17282681699190e-03,3.45076356945135e-03,3.89792176699309e-04,5.50645382354031e-23,2.46928646576024e-03,3.97030757121098e-03,9.38227781500227e-03,5.46486051676978e-03,1.44586345069247e-03,1.36344213476003e-03,2.37249863886021e-23,8.83622043310544e-03,4.06680623894427e-23,1.88499353709002e-23,8.78695446682248e-03,1.26267801612204e-23,3.36761726384238e-03,3.83132181167327e-03,2.42176917431187e-23,1.26511506274234e-03,1.91187295558740e-03,1.19001762199447e-03,2.08786871366723e-23,3.29466417386068e-23,1.77850846690250e-02,1.97869475440380e-03,2.52200478760194e-23,7.41592111835406e-03,5.63879460682271e-03,8.62840868515143e-03,3.97878073111078e-03,2.44568503494868e-23,1.02037952007993e-02,3.91903996791820e-03,7.66455151432666e-03,1.55743607146433e-03,1.83810120312387e-04,3.03829751069832e-23,4.94029247870852e-03,2.57121623915573e-23,2.74039584330373e-23,3.90823050894424e-23,8.52333286885153e-03,3.53943264604370e-03,2.46494395128788e-23,3.39357691707116e-04,2.65777909262769e-02,1.15669947061808e-02,2.46263114754369e-23,9.28156331221879e-03,1.61581740778911e-23,3.44312919947202e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,5.44266724589833e-23,2.10869449066174e-02,4.70488970831211e-03,3.69916248822952e-03,1.17215082774706e-23,1.47758868380240e-23,4.55237837261057e-03,3.10252547275281e-03,2.66440739084989e-03,1.03101880888198e-02,7.15045437713049e-03,9.24066797088108e-03
3.26763545767800e-23,9.36341406762916e-03,3.76216331236583e-04,9.09498144433020e-03,4.24684712144090e-03,5.89741433697291e-03,2.40475526610761e-23,1.68689606534589e-03,5.41931528118779e-03,4.28915940130195e-03,1.04919148142003e-02,3.03643002669114e-23,9.51882127072229e-24,6.39157956538364e-03,1.68897868948929e-23,2.61940653708944e-23,3.51294173580467e-03,2.34414815298217e-03,3.10550008891628e-23,2.02257248288633e-03,5.48876237672587e-03,4.67860923448274e-02,1.51203498511069e-23,1.42660387766943e-03,4.26269400250932e-03,9.76888138211731e-03,4.34397484217878e-03,2.67342427278163e-03,2.12153447668446e-23,8.59880988194256e-03,9.62649112291064e-04,1.12815965765271e-03,5.50645382354031e-23,2.01584708347523e-03,4.00412417715940e-03,9.27751984329508e-03,6.82479341602680e-03,2.00360314031766e-03,1.85663220643853e-03,2.37249863886021e-23,6.57489658929426e-03,4.06680623894427e-23,1.88499353709002e-23,6.89841714173590e-03,1.26267801612204e-23,2.84651150626258e-03,3.58587038846916e-03,2.42447048735379e-03,4.06808766502254e-03,2.20591472921076e-03,1.43304490945241e-03,2.08786871366723e-23,3.29466417386068e-23,1.89683453845924e-02,2.67307553681524e-03,2.52200478760194e-23,8.78987296630217e-03,5.40161993170909e-03,7.96573512078739e-03,4.18652035091353e-03,2.44568503494868e-23,1.01011031965840e-02,4.28080662024360e-03,7.13245408287086e-03,1.77431706027243e-03,1.91652569277198e-03,3.03829751069832e-23,4.59313371890470e-03,2.57121623915573e-23,2.74039584330373e-23,3.90823050894424e-23,9.31224301253772e-03,3.02050099948942e-03,2.46494395128788e-23,4.44645544429703e-23,2.60705096409438e-02,1.35543396193921e-02,2.46263114754369e-23,8.17618107197514e-03,1.61581740778911e-23,3.27539227984811e-03,4.39931638321624e-23,1.07873656388082e-23,1.45407619525328e-23,5.44266724589833e-23,2.02518947714979e-02,4.88819494762146e-03,3.75397523239413e-03,1.17215082774706e-23,1.47758868380240e-23,4.84871564259462e-03,3.83840443536288e-03,2.59580418463799e-03,1.08722273546284e-02,6.81929720041219e-03,9.61292298144406e-03
