1.55799633763967e+06
8.15278439797537e+05
3.15813721000730e+05
4.62066783792889e+06
1.06648763669197e+06
7.03271383893621e+05
3.92987991268764e+05
4.05802549724986e+05
7.16185097073494e+05
9.58825989485987e+05
8.68206276226283e+05
9.12383934745938e+05
6.52583580752823e+05
4.85404977252101e+05
7.16780621929471e+05
4.45212946818246e+05
1.44620545659774e+06
1.16353380583714e+06
8.18398681210576e+05
6.89638310877707e+05
1.35639545842978e+06
4.48355121377320e+05
7.12017916370441e+05
5.30278817087216e+05
1.09046723823590e+06
1.91756786985720e+06
1.13449125593375e+06
3.56719597754459e+06
2.37410216898305e+05
3.82036997161917e+05
1.51445554310565e+06
1.15268479267969e+06
1.16479955251869e+06
3.79864022439374e+06
1.07243186222483e+06
1.08416010118600e+06
6.22886739307161e+05
4.44236486149617e+05
7.20762227360631e+05
7.47555227942387e+05
5.52909884342865e+05
1.93148634447630e+06
2.88252646647021e+05
4.51942224899222e+05
1.41873784984213e+06
7.88104290303056e+05
8.49630654675208e+05
3.50945790895370e+05
