1.37623550389425e-02,3.41459505096347e-24,9.49304833465403e-03,6.52178548056122e-03,2.49567467127169e-02,1.71855990468430e-03,3.63993973258577e-03,1.15370768943435e-02,6.08954024895413e-03,1.35876771113831e-02,1.12101003529419e-02,4.53129362833209e-24
1.41461494978472e-02,3.41459505096347e-24,1.00587049015508e-02,5.93830870412659e-03,2.44002170044522e-02,1.06613502413169e-03,4.40458734185744e-03,1.20685498741251e-02,6.44294251261045e-03,1.47408391479000e-02,1.15508803043547e-02,4.53129362833209e-24
1.46067848671609e-02,3.41459505096347e-24,1.05684122661374e-02,5.37823029905758e-03,2.37715039957702e-02,3.54476902330769e-04,5.15856022638526e-03,1.26087892012083e-02,6.68565875321595e-03,1.58706351545030e-02,1.20880334541939e-02,4.53129362833209e-24
1.49792621251412e-02,3.41459505096347e-24,1.09481660256280e-02,4.92019386629560e-03,2.31747557157867e-02,4.13950334147391e-24,5.91462005643638e-03,1.29615919484272e-02,6.77794920717215e-03,1.69042950787511e-02,1.25971073778782e-02,4.53129362833209e-24
1.51199277456535e-02,3.41459505096347e-24,1.11492472080155e-02,4.57014586579759e-03,2.28748930478296e-02,4.13950334147391e-24,6.48835685753904e-03,1.28360336224067e-02,6.79150610917301e-03,1.78070140065529e-02,1.29513846852737e-02,4.53129362833209e-24
1.51523708641064e-02,3.41459505096347e-24,1.09618807728820e-02,4.48829944709815e-03,2.26226517837664e-02,4.13950334147391e-24,6.84226464488119e-03,1.27364015141223e-02,6.87551448955014e-03,1.84221968486585e-02,1.33558141853196e-02,4.53129362833209e-24
1.51317911852149e-02,3.41459505096347e-24,1.05396636692905e-02,4.58647109082102e-03,2.22383377891128e-02,4.13950334147391e-24,7.04963583431910e-03,1.27361527100350e-02,7.14981644311040e-03,1.89382566845180e-02,1.38770702830850e-02,4.53129362833209e-24
1.50131782968016e-02,3.41459505096347e-24,1.01115424819652e-02,4.84107537526670e-03,2.19911749772757e-02,4.13950334147391e-24,7.11216319895095e-03,1.28909870660610e-02,7.47989250625779e-03,1.93739389393041e-02,1.43890844138691e-02,4.53129362833209e-24
1.49200264743181e-02,3.41459505096347e-24,9.60482383579456e-03,5.16750346045330e-03,2.19897763614931e-02,4.13950334147391e-24,6.81025650494540e-03,1.29973945734764e-02,7.65287606189714e-03,1.95479566248523e-02,1.48418684613192e-02,4.53129362833209e-24
1.47356570178362e-02,3.41459505096347e-24,9.37977517449851e-03,5.40702985431822e-03,2.21649415101871e-02,4.13950334147391e-24,6.29111916121982e-03,1.32266153934425e-02,7.71918500702691e-03,1.94147751812684e-02,1.50537084344897e-02,4.53129362833209e-24
1.45283758581229e-02,3.41459505096347e-24,9.49773889643580e-03,5.53701083656416e-03,2.24563852485778e-02,4.13950334147391e-24,5.72840581286844e-03,1.33698373467689e-02,7.84823603821630e-03,1.90952280499250e-02,1.50509049528942e-02,4.53129362833209e-24
1.44050728586703e-02,3.41459505096347e-24,9.34996848431223e-03,5.63671801549762e-03,2.26836765755447e-02,4.13950334147391e-24,5.29664713392379e-03,1.32085313838928e-02,8.06640054541616e-03,1.87910494146621e-02,1.52625849634070e-02,4.53129362833209e-24
1.44666423903823e-02,3.41459505096347e-24,8.84556789807401e-03,5.76243971169959e-03,2.27766636788230e-02,1.43500932074488e-05,4.96039775445246e-03,1.29135979916212e-02,8.26679948105427e-03,1.85777608524621e-02,1.57970781146552e-02,4.53129362833209e-24
1.44870962775058e-02,3.41459505096347e-24,8.20377600006679e-03,5.88858449968949e-03,2.29649232415458e-02,4.71940610446486e-04,4.63400970691022e-03,1.27484070604837e-02,8.33976186221907e-03,1.84371749354236e-02,1.63749515486162e-02,4.53129362833209e-24
1.43894018989098e-02,3.41459505096347e-24,7.70013032851908e-03,6.03589613668965e-03,2.33722022257972e-02,7.87286865480837e-04,4.29443377274051e-03,1.29067894461060e-02,8.27641445502149e-03,1.83406806171816e-02,1.68725792477470e-02,4.53129362833209e-24
1.43211125210470e-02,3.41459505096347e-24,7.38612692525823e-03,6.17918687700586e-03,2.39881217184594e-02,9.54870915073489e-04,3.95239680486216e-03,1.31661044910962e-02,8.05359049554343e-03,1.82028974381368e-02,1.71582109830306e-02,4.53129362833209e-24
1.40069039107917e-02,3.41459505096347e-24,7.46178761170155e-03,6.43861913952924e-03,2.47517059409620e-02,1.20070853680715e-03,3.35999691217911e-03,1.37744480979106e-02,7.65032911224459e-03,1.80850525413231e-02,1.70818317274933e-02,4.53129362833209e-24
1.33999593932571e-02,3.41459505096347e-24,7.82573403891752e-03,6.79465480881843e-03,2.54856886579004e-02,1.34966810188518e-03,2.70872469793740e-03,1.45419549940390e-02,7.15739692194074e-03,1.80659631727584e-02,1.67915689834951e-02,4.53129362833209e-24
1.29047362691516e-02,3.41459505096347e-24,7.83789593247750e-03,7.14839668215605e-03,2.60637265926766e-02,1.33890476233478e-03,2.19087963221228e-03,1.49179738063870e-02,6.94500742038481e-03,1.80259423876785e-02,1.68053424121184e-02,4.53129362833209e-24
1.27190372941286e-02,3.41459505096347e-24,7.64156165940810e-03,7.23532399873789e-03,2.63722485658501e-02,1.03926687549808e-03,2.05743534551323e-03,1.49699599637245e-02,6.97928519341040e-03,1.81900132573186e-02,1.71026861316739e-02,4.53129362833209e-24
1.26046869163433e-02,3.41459505096347e-24,7.31826218015343e-03,7.19445427217664e-03,2.63617917555328e-02,6.78563107429297e-04,2.10193599269133e-03,1.48102019493975e-02,7.05815472371851e-03,1.83503169252421e-02,1.75754749859559e-02,4.53129362833209e-24
1.24486957207996e-02,3.41459505096347e-24,6.97252451392308e-03,7.10655287332132e-03,2.62819753744171e-02,3.36755566440351e-04,2.19694323598491e-03,1.44149438931528e-02,7.25503423313414e-03,1.86992395970230e-02,1.81384253928241e-02,4.53129362833209e-24
1.23604645662476e-02,1.91484699509411e-04,6.77497498100565e-03,6.85893266499389e-03,2.63117289149982e-02,4.13950334147391e-24,2.36983627229424e-03,1.39227854246202e-02,7.50442800798180e-03,1.90510718135957e-02,1.86586948738847e-02,4.53129362833209e-24
1.22172741430956e-02,5.62533043061694e-04,6.79504785753145e-03,6.62789813082902e-03,2.62922142494149e-02,4.13950334147391e-24,2.37527133960963e-03,1.35324988558696e-02,7.77680174098206e-03,1.95082673873697e-02,1.89421884443586e-02,4.53129362833209e-24
1.19943554251958e-02,7.30384286593428e-04,7.04631084536908e-03,6.34278187652571e-03,2.60517050942233e-02,4.13950334147391e-24,2.39395071950550e-03,1.29630793287939e-02,8.13026904918217e-03,2.01571942635075e-02,1.91897778214807e-02,4.53129362833209e-24
1.17311113515938e-02,9.24780296491132e-04,7.26348540652923e-03,6.13857251528709e-03,2.59860692537602e-02,4.13950334147391e-24,2.32823101875720e-03,1.25644438373056e-02,8.53195588773632e-03,2.06838070779633e-02,1.94520324981613e-02,4.53129362833209e-24
1.14883151981448e-02,1.14084094200462e-03,7.37811050296283e-03,5.99980788941127e-03,2.59433048981743e-02,4.13950334147391e-24,2.18049512993259e-03,1.23422509963513e-02,8.82490075834555e-03,2.09665117663914e-02,1.97138801270498e-02,4.53129362833209e-24
1.13762803794122e-02,1.33292254366512e-03,7.26941769184299e-03,5.94294959950384e-03,2.59666920081042e-02,4.13950334147391e-24,2.08171749173623e-03,1.24845725369344e-02,8.86682153893665e-03,2.09962070520498e-02,2.00899084340420e-02,3.23867824387579e-04
1.13492098318162e-02,1.32210518258614e-03,7.10680045752828e-03,5.92244720907954e-03,2.58223988482871e-02,4.13950334147391e-24,2.09659256561182e-03,1.27519327589258e-02,8.89008160763882e-03,2.10115411521453e-02,2.04957620871586e-02,5.53287054085481e-04
1.13031864173874e-02,1.10634270950632e-03,7.11303153428211e-03,5.91514465252934e-03,2.57065565005036e-02,4.13950334147391e-24,2.15787596448585e-03,1.31165252910864e-02,8.80528932283533e-03,2.09785359937828e-02,2.08403780579303e-02,6.86197757245582e-04
1.12404027626126e-02,8.78118676147705e-04,7.22536936602693e-03,5.88449822910328e-03,2.55999839804341e-02,4.13950334147391e-24,2.15750692529637e-03,1.33477109555461e-02,8.74097891116305e-03,2.10034384850240e-02,2.12185094381776e-02,8.00623858071075e-04
1.11334125983607e-02,8.58642744822739e-04,7.38981883304123e-03,5.81154577460399e-03,2.52490688657842e-02,4.13950334147391e-24,2.21827357309460e-03,1.34158827009319e-02,8.89946517974234e-03,2.09384425345503e-02,2.16003204820535e-02,7.37465937246627e-04
1.13397269595203e-02,1.00431753526477e-03,7.27611587182772e-03,5.63963750419564e-03,2.46212103162090e-02,4.13950334147391e-24,2.34482191391591e-03,1.32568010586369e-02,9.18446510813756e-03,2.08784558787077e-02,2.21140151323091e-02,4.05784178958092e-04
1.17424046105507e-02,1.15225662383735e-03,7.23609695360310e-03,5.29104917823614e-03,2.42031873401716e-02,4.13950334147391e-24,2.55402543807030e-03,1.27186165914872e-02,9.54064785995802e-03,2.09246777056093e-02,2.25525150102355e-02,4.53129362833209e-24
1.20022958055547e-02,1.25709870876241e-03,7.28239809414256e-03,5.02403001348032e-03,2.39279605305276e-02,4.13950334147391e-24,2.81244316789553e-03,1.22924059116708e-02,9.80855906870751e-03,2.10262663132085e-02,2.29886915054298e-02,4.53129362833209e-24
1.21088931161991e-02,1.40600697341611e-03,7.38715018120588e-03,4.82067111313142e-03,2.36182728844751e-02,4.13950334147391e-24,3.05950421127394e-03,1.20265823262767e-02,9.99621348705697e-03,2.11874480459195e-02,2.34016288946014e-02,4.53129362833209e-24
1.20446939278129e-02,1.67260907976314e-03,7.41368626896544e-03,4.67601546777038e-03,2.31162745433475e-02,4.13950334147391e-24,3.34512913662333e-03,1.18792100403204e-02,1.03004220867476e-02,2.14281149159669e-02,2.36773718332972e-02,4.53129362833209e-24
1.18657470553757e-02,1.86241383081121e-03,7.48267995315966e-03,4.55326660921173e-03,2.26873997970114e-02,4.13950334147391e-24,3.55372257306611e-03,1.18526263968061e-02,1.06512136314999e-02,2.16616303821406e-02,2.38067565927053e-02,4.53129362833209e-24
1.18013127441876e-02,2.23013841655211e-03,7.28667913744172e-03,4.35429308295255e-03,2.24282638832979e-02,4.13950334147391e-24,3.81587972059357e-03,1.17018950799116e-02,1.11879863611906e-02,2.18117320162511e-02,2.41004486676459e-02,4.53129362833209e-24
1.18860945745535e-02,2.53961998985926e-03,7.03893740370762e-03,4.09048612121674e-03,2.20627412712553e-02,4.13950334147391e-24,4.07819742155703e-03,1.14440611855144e-02,1.17301322139901e-02,2.19438208881479e-02,2.44349763761316e-02,4.53129362833209e-24
1.20571254358508e-02,2.77329082505534e-03,6.81179349011806e-03,3.89449134127511e-03,2.17485613941040e-02,4.13950334147391e-24,4.25583748509410e-03,1.11449470460822e-02,1.21888582759275e-02,2.19601143330445e-02,2.47398610786330e-02,4.53129362833209e-24
1.22337808260943e-02,3.02576763623418e-03,6.67972622382594e-03,3.74162315482338e-03,2.20146443150931e-02,4.13950334147391e-24,4.44320445720683e-03,1.08322666681807e-02,1.24643780195551e-02,2.17616742280076e-02,2.48704743463416e-02,4.53129362833209e-24
1.18434090818575e-02,3.03576862715339e-03,7.19652457055399e-03,3.82626672900723e-03,2.26674736197037e-02,4.13950334147391e-24,4.27304338948220e-03,1.10158018345901e-02,1.24073009328793e-02,2.15339549202995e-02,2.44582126065265e-02,4.53129362833209e-24
1.12178819662714e-02,2.83983325293043e-03,7.91424036799799e-03,4.10254366651168e-03,2.33057384772211e-02,4.13950334147391e-24,3.91904022842781e-03,1.15440034683437e-02,1.22085147084036e-02,2.14366019174648e-02,2.39010850503176e-02,4.53129362833209e-24
1.07304815545972e-02,2.67927138386316e-03,8.57528183692790e-03,4.29878596447738e-03,2.37722540574425e-02,4.13950334147391e-24,3.59566337265911e-03,1.20412837564952e-02,1.20250236226231e-02,2.13074181384487e-02,2.34251385838023e-02,5.83722669308968e-04
1.04645737568373e-02,2.71751647324419e-03,9.02065790502681e-03,4.34564377424214e-03,2.39181119432193e-02,4.13950334147391e-24,3.41518649387546e-03,1.24349696637919e-02,1.19911047876156e-02,2.10216013543887e-02,2.31586749326425e-02,1.12255093502181e-03
1.04050804653427e-02,2.70564988115455e-03,9.24924963671512e-03,4.37360488024242e-03,2.38422682197656e-02,1.12932760436994e-04,3.15866052344913e-03,1.28896790130446e-02,1.18782232516668e-02,2.07736403354029e-02,2.30367852840855e-02,1.69049869938075e-03
