2.07289240688296e-01,1.96133989786352e-01,2.03322212427482e-01,1.99995449129444e-01
2.04629478617596e-01,1.97485025393000e-01,2.02515653204616e-01,2.00017190717109e-01
2.04023095155064e-01,2.00293065842920e-01,1.96994490783814e-01,1.98792861100147e-01
2.02156446456771e-01,2.00234617424195e-01,1.97883773264684e-01,1.98220416611085e-01
2.01302892450435e-01,1.97387605321378e-01,1.94979202347864e-01,1.96071177091911e-01
2.00694639798858e-01,1.97512663967161e-01,1.95850350807171e-01,1.95440638040299e-01
2.00248819251136e-01,1.98125568439324e-01,1.95915076332059e-01,1.96515669408143e-01
2.01683672234930e-01,2.01463892385216e-01,2.01774071232738e-01,2.02112661655247e-01
2.02807002895151e-01,1.98369853086365e-01,2.02813286383958e-01,1.98942568084976e-01
1.99746539921834e-01,2.03955974650129e-01,2.01483046265465e-01,2.01139294502077e-01
1.98230651988489e-01,2.03751404471371e-01,2.03633560657711e-01,2.01505376320554e-01
1.98187884725145e-01,2.04240286787786e-01,2.11599361328153e-01,2.04230373691054e-01
2.02875253755670e-01,2.00410557192836e-01,2.08505000526335e-01,2.01655251497895e-01
2.03579078318061e-01,2.00319613376003e-01,2.08344848540183e-01,2.03110493554869e-01
2.04634138184758e-01,1.97082059010523e-01,2.02456028442154e-01,1.99806249718506e-01
2.01938649878057e-01,1.99404455823976e-01,2.04505067191507e-01,2.02306328255019e-01
2.01891292209538e-01,1.99152756070405e-01,2.01966384257266e-01,1.99646031217789e-01
1.99277132346071e-01,1.99705679653025e-01,1.94325292541706e-01,1.97965991516124e-01
1.95916078889695e-01,2.02265356009096e-01,1.98214675149855e-01,2.00418968253336e-01
1.95033928079942e-01,2.01267093015268e-01,1.96481190753105e-01,2.01403388713445e-01
1.95052883614628e-01,1.99168017541454e-01,1.94590028401179e-01,1.99954280777293e-01
1.94874986051590e-01,1.99398034077198e-01,1.94555434314744e-01,1.99794032957316e-01
1.94494916119209e-01,1.99610181711489e-01,1.94474091437236e-01,2.00069460154058e-01
1.94522092678710e-01,2.00922239396897e-01,1.95464677916950e-01,2.00329584387287e-01
1.94025883847976e-01,2.02056489737801e-01,1.95857917114327e-01,2.00295126595956e-01
