2.07604897207805e-02,3.37370450954426e-03,1.36743192893719e-02,8.46549275194331e-03
2.08850046699472e-02,3.22754758800230e-03,1.41615563126663e-02,8.45148874307133e-03
2.09194809110369e-02,3.01878246137296e-03,1.47498026779703e-02,8.47442932358598e-03
2.08405585513002e-02,2.79544382543411e-03,1.52463773256134e-02,8.54412751270892e-03
2.08477650804262e-02,2.64476051140689e-03,1.55096464648969e-02,8.60931111922789e-03
2.08564126219857e-02,2.56585333675199e-03,1.56641343478095e-02,8.65093686634508e-03
2.08854942924337e-02,2.54005136726927e-03,1.58084309169497e-02,8.64992691965782e-03
2.09799046255087e-02,2.52319238321679e-03,1.59444053714084e-02,8.63320474250586e-03
2.10845102060072e-02,2.54796686972901e-03,1.59938112848405e-02,8.60616633402317e-03
2.11533588142646e-02,2.58427988472263e-03,1.60411131946345e-02,8.55883940314126e-03
2.12395410987725e-02,2.57790393482483e-03,1.61340388046375e-02,8.53588707198541e-03
2.13739971833250e-02,2.55958037458613e-03,1.62487406382943e-02,8.51761843802196e-03
2.14866507458444e-02,2.52154939541247e-03,1.64011432554587e-02,8.51650594101176e-03
2.16580441774014e-02,2.52997529559437e-03,1.65049669157706e-02,8.47280589766957e-03
2.19068717096102e-02,2.52516060417966e-03,1.66232518611590e-02,8.40812256927717e-03
2.22121535958453e-02,2.49591637805929e-03,1.67092447904551e-02,8.37822076428434e-03
2.24328419604616e-02,2.45858314097890e-03,1.67223751810809e-02,8.37505731938561e-03
2.25293908247561e-02,2.44077416324557e-03,1.66796394948250e-02,8.38962132801196e-03
2.27294913747479e-02,2.45144317006276e-03,1.66674771083416e-02,8.36318117605078e-03
2.30500510603326e-02,2.44668076713836e-03,1.67698045578437e-02,8.30788106394021e-03
2.32682881319416e-02,2.46442860126545e-03,1.69063178694996e-02,8.21890242522449e-03
2.35018719938367e-02,2.47150095283362e-03,1.70522527901977e-02,8.13225328005272e-03
2.38633413353813e-02,2.46477987487315e-03,1.72495263683967e-02,8.02700392878832e-03
2.42121571982810e-02,2.48963929998569e-03,1.73869535469629e-02,7.92989168018774e-03
2.44524680888068e-02,2.52182505934394e-03,1.75154475382546e-02,7.83655022763391e-03
2.48142172093186e-02,2.55432369219117e-03,1.76844001265251e-02,7.72393225823659e-03
2.51214824423775e-02,2.60506088746261e-03,1.78569139903814e-02,7.60579115684997e-03
2.52989957344635e-02,2.61976684913964e-03,1.80786021665475e-02,7.53247137304674e-03
2.53244660450903e-02,2.63675892452102e-03,1.82973929503433e-02,7.48452202109764e-03
2.52395141379192e-02,2.64040262735736e-03,1.85266558480432e-02,7.46617989586477e-03
2.51417045583708e-02,2.61549162772734e-03,1.87941461649083e-02,7.46484608184391e-03
2.49878572864967e-02,2.60154826963398e-03,1.91058252873541e-02,7.45488582147258e-03
2.48270537873874e-02,2.57511407414685e-03,1.94372527229907e-02,7.45858231184621e-03
2.48884851658967e-02,2.55719621337773e-03,1.97256381723668e-02,7.46342740876547e-03
2.49520416817444e-02,2.52343418577637e-03,2.00156937085929e-02,7.48155295868003e-03
2.49290481842567e-02,2.47548962806056e-03,2.03085511889950e-02,7.51224569838930e-03
2.48525437123119e-02,2.52418666430595e-03,2.04844539286737e-02,7.50134865625696e-03
2.48223488886868e-02,2.62912250459931e-03,2.05867055694121e-02,7.44596574945586e-03
2.50304755222543e-02,2.74332576210325e-03,2.07267591693968e-02,7.33011457688797e-03
2.52176511571527e-02,2.88425158376235e-03,2.08718569847890e-02,7.22024586778565e-03
2.54087978940550e-02,3.00494239423661e-03,2.10079468878829e-02,7.13766575161935e-03
2.58482563509282e-02,3.12540468249455e-03,2.10744829353678e-02,7.05455284356026e-03
2.61522539539963e-02,3.25789372133815e-03,2.10141336361904e-02,7.00650551965486e-03
2.62694278270003e-02,3.35858457718739e-03,2.09175181171451e-02,7.01145216362761e-03
2.63352310842597e-02,3.41418285334654e-03,2.08876142464209e-02,7.02369948183177e-03
2.63518661459761e-02,3.46781613133821e-03,2.09746696191128e-02,7.01565149332472e-03
2.62748162743233e-02,3.48547134426295e-03,2.10970448152002e-02,7.02740564863133e-03
2.63115265118111e-02,3.48896596449184e-03,2.12571448320925e-02,7.01726455319698e-03
2.62757599052129e-02,3.48392097994141e-03,2.14027111847397e-02,7.02512822926285e-03
2.64542966570268e-02,3.46569502672248e-03,2.16093762047319e-02,7.02576036877983e-03
2.66811443901663e-02,3.46887826437909e-03,2.17653956816361e-02,7.02288624248231e-03
2.68874270593752e-02,3.50637243287717e-03,2.18514829739928e-02,7.03072349975511e-03
2.71087540141970e-02,3.55842142984047e-03,2.19093689493414e-02,7.03242464618794e-03
2.73945855295301e-02,3.60263308320619e-03,2.19745164567291e-02,7.03482249237127e-03
2.78109598678678e-02,3.70212029730177e-03,2.19820825223268e-02,7.00180785989173e-03
2.81549864907219e-02,3.81579755726122e-03,2.20351351397032e-02,6.94705529251609e-03
2.85873717925795e-02,3.93469127065313e-03,2.20663875269384e-02,6.87116520535873e-03
