8.12659473868947e-03,3.52620341285488e-03,4.14302839255486e-03,7.08204712406069e-03,4.16990771895117e-03,2.98202897611387e-02,2.85791615749755e-03,5.15841325445494e-03
8.17039862440729e-03,3.69022903371527e-03,4.09735924803849e-03,7.04745089678616e-03,4.11888192933310e-03,2.98975501221312e-02,2.93376605983023e-03,5.14879114220853e-03
8.23045218385028e-03,3.91333531217925e-03,4.04696279028835e-03,6.99558064131100e-03,3.99387942927032e-03,3.00711407024677e-02,3.04292926943912e-03,5.07876155599114e-03
8.04626226790330e-03,3.97782724764098e-03,3.99721249164436e-03,7.41072832120793e-03,3.83356021616050e-03,3.03590233314635e-02,3.24558551144689e-03,5.02775381523222e-03
8.12872042093149e-03,4.00152780677972e-03,3.94928857732502e-03,7.76787035650928e-03,3.73958532712330e-03,3.05073323728822e-02,3.32770786581774e-03,4.96165384666447e-03
8.34856251608999e-03,4.13580209624124e-03,3.88124381954560e-03,8.00905650425249e-03,3.64465359504826e-03,3.05931064180384e-02,3.36428298884615e-03,4.87107054232228e-03
8.50358772430754e-03,4.39707175709706e-03,3.86051230138371e-03,8.17367592114750e-03,3.44253158593061e-03,3.06630475360128e-02,3.37563322318373e-03,4.76870069221754e-03
8.75853553257330e-03,4.56640519011026e-03,3.81790607553787e-03,8.59708921985590e-03,3.28777875695648e-03,3.05855257052311e-02,3.41599201880692e-03,4.68737542331503e-03
9.12115916052786e-03,4.50055356720236e-03,3.75836486166836e-03,8.93215696863515e-03,3.45416122127455e-03,3.02258990775378e-02,3.44787975750465e-03,4.62886810904488e-03
9.66357269863872e-03,4.55381112922976e-03,3.68567320526454e-03,8.99419391622385e-03,3.66855243538955e-03,2.98191152490766e-02,3.46176530161132e-03,4.60509279682503e-03
1.04347055451979e-02,4.40433033675881e-03,3.55127537069641e-03,9.25052091074980e-03,3.78480403778098e-03,2.94442042953246e-02,3.60371393662075e-03,4.58416541069031e-03
1.14123944408012e-02,4.03453743875042e-03,3.35420446301247e-03,9.63936614900425e-03,4.01790520488962e-03,2.91210237186767e-02,3.87634067304240e-03,4.55677770217291e-03
1.22645011133205e-02,3.71158739430517e-03,3.11498157156961e-03,9.92017576524096e-03,4.35301775382627e-03,2.89443203606846e-02,4.24547012465379e-03,4.53207293549037e-03
1.29429769569591e-02,3.42751480911558e-03,2.91845048264153e-03,1.02376735256318e-02,4.67910530520231e-03,2.87847471974977e-02,4.56323960319246e-03,4.54003097560142e-03
1.29020479357268e-02,3.23264307556434e-03,2.87946957408850e-03,1.06658334416025e-02,4.92084359421476e-03,2.86289402208046e-02,4.83354338555789e-03,4.51528210599203e-03
1.26635618258359e-02,3.63120169905437e-03,3.00655679326650e-03,1.07701096871040e-02,4.48573976855574e-03,2.85644605520408e-02,4.70274078707497e-03,4.55332792565410e-03
1.24901805649848e-02,4.40032725775799e-03,3.18724411658911e-03,1.03520024437741e-02,3.68452381049688e-03,2.86399403366000e-02,4.42319947364882e-03,4.63016785056594e-03
1.20231776045354e-02,5.13693435824465e-03,3.25371369234708e-03,9.89042019547759e-03,3.13446028220627e-03,2.89328792596233e-02,4.42830494991669e-03,4.67699492401106e-03
1.19189958013361e-02,5.77701844861851e-03,3.32965281767574e-03,9.40329342014154e-03,2.66236447984451e-03,2.91552479246995e-02,4.34779842837262e-03,4.68236958956382e-03
1.21487190536084e-02,6.09020455584006e-03,3.37120330391815e-03,9.31723995711856e-03,2.42511552877436e-03,2.91648278574090e-02,4.11082948555313e-03,4.70619674262423e-03
1.27373274078395e-02,6.45225214701176e-03,3.41183200348418e-03,9.09490179752193e-03,2.11934279144848e-03,2.88570461329675e-02,3.83880017460495e-03,4.69139852043002e-03
1.33171162910937e-02,6.98550795328623e-03,3.47432721305154e-03,8.58181814750327e-03,1.66183435140044e-03,2.83215527933832e-02,3.73404970530516e-03,4.64449233368067e-03
1.35793831715535e-02,7.28484089864993e-03,3.53776684617599e-03,8.45440817981320e-03,1.48704824408012e-03,2.76747702863722e-02,3.69679756633383e-03,4.60092079086098e-03
1.41752906871351e-02,7.54170153666211e-03,3.56396879133105e-03,8.29909290406856e-03,1.39186201634382e-03,2.70408974028311e-02,3.52422765828488e-03,4.58726181600722e-03
1.45302820766004e-02,7.61441534304579e-03,3.55536863820169e-03,8.55591357086962e-03,1.36951617406099e-03,2.65204691222038e-02,3.57454205063755e-03,4.57602190629509e-03
1.47020964677302e-02,7.67689963911079e-03,3.49368812092533e-03,8.87089823890518e-03,1.33976575903377e-03,2.62047856690593e-02,3.84293276887245e-03,4.52779082719311e-03
1.49195746604807e-02,7.69191621233243e-03,3.43163016762497e-03,9.21751584485434e-03,1.31935674811070e-03,2.59971692014261e-02,4.10840911077585e-03,4.44110393851366e-03
1.52420040413134e-02,7.50761114734075e-03,3.38521093640665e-03,9.71759017643771e-03,1.46787590343353e-03,2.57913022855413e-02,4.47279882442014e-03,4.33065749001490e-03
1.57835883951480e-02,7.27043663650330e-03,3.31456800662347e-03,1.00376100958178e-02,1.65366680355362e-03,2.56355990602711e-02,4.73130269071160e-03,4.24681755534721e-03
1.62730697738381e-02,7.05705657879940e-03,3.32925237267327e-03,1.01259705383253e-02,1.76053888593305e-03,2.54241423130323e-02,4.96764942928431e-03,4.20604348431276e-03
1.61599879352959e-02,7.02706606976796e-03,3.39389050043666e-03,1.04923288268724e-02,1.84459368085654e-03,2.51772742039589e-02,5.37759324648727e-03,4.16511394995348e-03
1.65952791867846e-02,7.08715797963865e-03,3.43436321535371e-03,1.01181391057547e-02,1.80441489143649e-03,2.49597631186955e-02,5.64444459584918e-03,4.09299227370997e-03
1.66275428854673e-02,7.00666387550668e-03,3.43432226067532e-03,1.01746538076091e-02,1.97315772080128e-03,2.48564646424094e-02,5.92403426495664e-03,4.04673672100523e-03
1.73741543492750e-02,7.15427387599868e-03,3.61093489287569e-03,9.73262109065445e-03,1.83579505434188e-03,2.45246126563975e-02,5.85267498161038e-03,4.03461054426787e-03
1.76576526854701e-02,7.48723269738172e-03,3.84157999680643e-03,8.95618281801190e-03,1.52237076547729e-03,2.42844945529367e-02,5.67660634979145e-03,4.08113459583957e-03
1.81676916445296e-02,7.86467876115146e-03,3.90940341053297e-03,8.05048306499839e-03,1.31857698253996e-03,2.41036592692198e-02,5.75021393265667e-03,4.09967223257986e-03
1.86415973731953e-02,8.26205878870597e-03,3.99500880646346e-03,7.02320015068725e-03,1.10559540099797e-03,2.39951314272617e-02,5.96250836546708e-03,4.10181523033221e-03
1.86943016345930e-02,8.51932550767065e-03,4.21166122080845e-03,6.11876800776038e-03,9.39018187159605e-04,2.39368106616722e-02,6.12431308452276e-03,4.11079331112189e-03
