5.56567014378079e+06
2.82806090976641e+06
4.79174128737999e+06
5.20568575371438e+06
1.53616321898339e+06
2.33467849380527e+06
3.91947560058605e+06
2.29795477084109e+06
3.53732347477486e+06
1.75358417400792e+06
3.80050485677967e+06
2.22456027871091e+06
