1.20369626149300e-01,1.19887279068010e-01,1.20518438103265e-01,1.20164532451590e-01
1.20275314192928e-01,1.20020270130906e-01,1.20621170700163e-01,1.20271588576086e-01
1.19937638108151e-01,1.20438259847126e-01,1.20945587036364e-01,1.20589773542297e-01
1.19859349247787e-01,1.21129262099614e-01,1.21348468329342e-01,1.20942886324559e-01
1.19973508854111e-01,1.21418690784820e-01,1.21582229934043e-01,1.21076213105227e-01
1.20057538157915e-01,1.21509638072958e-01,1.21652483204200e-01,1.21064922854509e-01
1.20163436520469e-01,1.21366064999556e-01,1.21328831663819e-01,1.20799971528204e-01
1.20304194747264e-01,1.21323032192250e-01,1.21322534248769e-01,1.20698373024715e-01
1.20344750359951e-01,1.21047710745197e-01,1.20890479335919e-01,1.20377530026636e-01
1.20391997174509e-01,1.20951672554946e-01,1.20729282445217e-01,1.20144906659231e-01
1.20448373201691e-01,1.20785375040142e-01,1.20363139852216e-01,1.19971218052382e-01
1.20555091881401e-01,1.20619908164022e-01,1.20000432676357e-01,1.19839463652160e-01
1.20531690468427e-01,1.20587045615211e-01,1.20002852891925e-01,1.19858015960693e-01
1.20440338491078e-01,1.20602521344477e-01,1.19981707002370e-01,1.19841931096664e-01
1.20433767099049e-01,1.20539487867513e-01,1.19961935759599e-01,1.19696740506304e-01
1.20404711188590e-01,1.20634439870252e-01,1.20167586829683e-01,1.19790188316621e-01
1.20373075972543e-01,1.20630594854066e-01,1.20297284527532e-01,1.19879305172150e-01
1.20316693639664e-01,1.20648525663374e-01,1.20237949891570e-01,1.19884725908253e-01
1.20384029104230e-01,1.20566669870109e-01,1.20125879143874e-01,1.19912752721345e-01
1.20434335717515e-01,1.20549840310372e-01,1.20208834425439e-01,1.19998160545394e-01
1.20440651646802e-01,1.20388876835242e-01,1.20031998947702e-01,1.19873534692316e-01
1.20452685904997e-01,1.20331893395741e-01,1.20041616292677e-01,1.19799779969351e-01
1.20465005586670e-01,1.20358855721890e-01,1.20164429637537e-01,1.19937060542081e-01
1.20433571192424e-01,1.20592711521046e-01,1.20461637324318e-01,1.20234147865575e-01
1.20410349438568e-01,1.20518666490405e-01,1.20367082256684e-01,1.20161073805877e-01
1.20423783430058e-01,1.20485395641958e-01,1.20535571691992e-01,1.20149762851368e-01
1.20340466633056e-01,1.20695568048304e-01,1.20827829457939e-01,1.20438175387802e-01
1.20277984700743e-01,1.20604108087405e-01,1.20946214570478e-01,1.20437118547948e-01
1.20293999367898e-01,1.20507135977023e-01,1.20874243304302e-01,1.20369769539940e-01
1.20304254241553e-01,1.20522868638062e-01,1.20851958139702e-01,1.20412358697968e-01
1.20301666634402e-01,1.20530088616175e-01,1.20714698733588e-01,1.20498596520481e-01
1.20291311417230e-01,1.20619803781834e-01,1.20758379825362e-01,1.20629031958695e-01
1.20257533146410e-01,1.20721475168327e-01,1.20609432375441e-01,1.20812736596677e-01
1.20262757225282e-01,1.20961049378586e-01,1.20668315334542e-01,1.20996428986729e-01
1.20220261618988e-01,1.21151735500025e-01,1.20613684842953e-01,1.21065270157943e-01
1.20272280595092e-01,1.21060629743267e-01,1.20360503236907e-01,1.20961604054248e-01
1.20297690077017e-01,1.20981671210004e-01,1.20404957042412e-01,1.20962191532773e-01
1.20281665241370e-01,1.20978631426637e-01,1.20407803650022e-01,1.21037206850352e-01
1.20335894153270e-01,1.20882682015961e-01,1.20345066621488e-01,1.20956855414968e-01
1.20351453262048e-01,1.20884014287005e-01,1.20354654506664e-01,1.21021984253070e-01
1.20384510936302e-01,1.20853186619533e-01,1.20240910591091e-01,1.20998452894850e-01
1.20425618179639e-01,1.20830103089690e-01,1.20358494241204e-01,1.21009672509602e-01
