1.99721239297661e-01
1.99909417269780e-01
1.99142300992462e-01
1.98992233724097e-01
1.96487954989548e-01
1.96459689185718e-01
1.97052056349198e-01
2.01780757310358e-01
1.99788458459606e-01
2.02161305736506e-01
2.02590239234860e-01
2.05626897176034e-01
2.02850123834791e-01
2.03388806841772e-01
1.99673211302461e-01
2.01831673078070e-01
2.00126218055903e-01
1.97823810780438e-01
2.00380024534686e-01
2.00013003709003e-01
1.98291064231860e-01
1.98298693957744e-01
1.98444644275632e-01
1.99209657858382e-01
1.99660033333259e-01
