1.16569973970885e-02,7.88399605683108e-03
1.19125269614371e-02,7.80897567130765e-03
1.21998861424866e-02,7.73134620471466e-03
1.24177965338206e-02,7.68102762131894e-03
1.25265617520886e-02,7.66707006112584e-03
1.25949774299317e-02,7.66475563005078e-03
1.26771437085469e-02,7.65031244882102e-03
1.27619228395454e-02,7.63159491164512e-03
1.28081181251796e-02,7.62453572828425e-03
1.28520308174496e-02,7.60547314559530e-03
1.29094175362451e-02,7.58960341658631e-03
1.29802767718612e-02,7.57470198619885e-03
1.30661410590880e-02,7.56281960560887e-03
1.31443751197681e-02,7.53923711746025e-03
1.32325714643147e-02,7.49913510093870e-03
1.32978447886313e-02,7.48116126005229e-03
1.33085254145810e-02,7.47927212142808e-03
1.32828129793734e-02,7.49223269985257e-03
1.32944088519450e-02,7.48828795376174e-03
1.33803346040450e-02,7.45885595554965e-03
1.34861090431758e-02,7.40448736266254e-03
1.35950572502172e-02,7.34900133240958e-03
1.37403606527743e-02,7.28021410024582e-03
1.38593421132953e-02,7.23004926928148e-03
1.39666639827925e-02,7.17941457901166e-03
1.41077909544390e-02,7.12020641018759e-03
1.42530635641187e-02,7.05995761933176e-03
1.44052709580784e-02,7.01174469835387e-03
1.45450560861306e-02,6.97445034957783e-03
1.46784142766891e-02,6.94778028688412e-03
1.48240533279296e-02,6.92179204755816e-03
1.49964323169271e-02,6.88747492609964e-03
1.51766761833823e-02,6.85747830042045e-03
1.53517307957642e-02,6.84589017683959e-03
1.55224777056939e-02,6.83896170831070e-03
1.56827868780241e-02,6.83173347712275e-03
1.58028137593586e-02,6.82699104408787e-03
1.59010637146763e-02,6.81374078128961e-03
1.60437750983468e-02,6.77057359356905e-03
1.61984564668732e-02,6.73893448475821e-03
1.63414319840857e-02,6.72133698458393e-03
1.64621510173886e-02,6.72038416373446e-03
1.64988378157411e-02,6.74788435441115e-03
1.64870840994612e-02,6.79557626406967e-03
1.64952438627369e-02,6.82794120149759e-03
1.65696036477505e-02,6.83669476360962e-03
1.66449093809226e-02,6.84151929056195e-03
1.67458918583937e-02,6.83093798400606e-03
1.68294308865940e-02,6.82743397221304e-03
1.69634287742622e-02,6.82323546712277e-03
1.70789016817773e-02,6.82807112355712e-03
1.71633123614805e-02,6.85385562122944e-03
1.72369119129638e-02,6.88199396537331e-03
1.73171108530822e-02,6.91151249733426e-03
1.73919585891129e-02,6.94328945496128e-03
1.74937888300906e-02,6.95717005810203e-03
1.75910222302927e-02,6.96289337533080e-03
1.77713112485802e-02,6.93476096270110e-03
1.79634220924289e-02,6.89235382929796e-03
1.81389460033424e-02,6.86685604879909e-03
1.83211941570602e-02,6.86319723607615e-03
1.84630205833949e-02,6.88253468175639e-03
1.86110493715147e-02,6.90465022897593e-03
1.87414742417879e-02,6.92068404454790e-03
1.88605669294833e-02,6.92284165972938e-03
1.89778575233975e-02,6.92756941729147e-03
1.90576482553115e-02,6.94419622054507e-03
1.91576632760459e-02,6.95211461269098e-03
1.92981983365024e-02,6.92706607066840e-03
1.95168421448479e-02,6.87188562405302e-03
1.98033604028895e-02,6.78037710744345e-03
2.00996791004788e-02,6.68083311330149e-03
2.03567838110479e-02,6.60264746072609e-03
2.06035212363930e-02,6.54205527943255e-03
2.08703566838595e-02,6.47518255340058e-03
2.10817775040347e-02,6.42879701769565e-03
2.13015038119255e-02,6.38295889741373e-03
2.15497983313366e-02,6.31296293620924e-03
2.18422839797866e-02,6.22844334695259e-03
2.20755493131468e-02,6.17795666012643e-03
2.22431664866790e-02,6.15051056332163e-03
2.24219667059227e-02,6.12181859332892e-03
2.26447549995900e-02,6.08811370222098e-03
2.27922244212415e-02,6.07291590815279e-03
2.28878432835362e-02,6.07869515988962e-03
2.29635193123078e-02,6.08079243161578e-03
2.30106894039175e-02,6.08567159448119e-03
2.29979880592491e-02,6.10291306331862e-03
2.30064214354795e-02,6.11115030080240e-03
2.29632279992566e-02,6.12634373925335e-03
2.29114701669693e-02,6.15526541262346e-03
2.28495729069935e-02,6.19878738471016e-03
2.28093615012672e-02,6.24922784375866e-03
2.28090401494019e-02,6.30635037941803e-03
2.28869399561039e-02,6.33120820791242e-03
2.30392610697906e-02,6.33253984408767e-03
2.31949013640163e-02,6.33979034951971e-03
2.33153619487408e-02,6.35650069601955e-03
2.34161393531027e-02,6.38525943474560e-03
2.35239664125213e-02,6.39781698716512e-03
2.35978540520081e-02,6.42352382183242e-03
2.36920229326674e-02,6.44358159141921e-03
2.37394595873940e-02,6.46049885709553e-03
2.37686298094262e-02,6.48000681680511e-03
2.37988555097161e-02,6.52574796251099e-03
2.38648431310387e-02,6.57644177221926e-03
2.38944879916346e-02,6.66887472633138e-03
2.39135823115534e-02,6.73268889585516e-03
2.40158903310554e-02,6.74882753181106e-03
2.40957059475225e-02,6.75838991119155e-03
2.41121110713068e-02,6.78005763020671e-03
2.41399616743478e-02,6.81270463228235e-03
2.41003712981274e-02,6.87391288427934e-03
2.40029818652400e-02,6.95573431247322e-03
2.39413391073327e-02,7.02138172149377e-03
2.38767626554421e-02,7.08800547936803e-03
2.38051272952889e-02,7.16618373345719e-03
2.37191513878721e-02,7.24229058166488e-03
2.36656051761809e-02,7.30167275446550e-03
2.35784042966449e-02,7.36752050880270e-03
2.35137994061094e-02,7.40596927661193e-03
2.35304464637696e-02,7.39502723804784e-03
2.36395923037661e-02,7.34072084730294e-03
2.39522539524787e-02,7.24173431975758e-03
2.43446100116156e-02,7.12680730130088e-03
2.48856697305920e-02,6.97544418082224e-03
2.53818168761587e-02,6.85121239137646e-03
2.55849184337962e-02,6.82268412056871e-03
2.55144470694472e-02,6.88647511363687e-03
2.53920680495402e-02,6.96506797313432e-03
2.53653789263840e-02,7.02086508196730e-03
2.53849111611548e-02,7.05463505754924e-03
2.54216559665417e-02,7.05614711466607e-03
2.55118148142272e-02,7.04564610536572e-03
2.56791677273904e-02,7.01461760453565e-03
2.58836516776522e-02,6.96246253934104e-03
2.60162302927046e-02,6.93481152770518e-03
2.61770537170522e-02,6.89036438987246e-03
2.63304012402496e-02,6.84728701316909e-03
2.63729541999740e-02,6.83445940293014e-03
2.64005165210872e-02,6.82447176144681e-03
2.64818747750412e-02,6.81154939647668e-03
2.65949475939669e-02,6.79870616473753e-03
2.68087238269657e-02,6.76002452021052e-03
2.70227928403307e-02,6.72432258859041e-03
2.71960383488774e-02,6.70399494159872e-03
2.74052627865443e-02,6.66998094013120e-03
2.77588462179220e-02,6.58085797238027e-03
2.81541945930765e-02,6.47972978715572e-03
2.86061067707739e-02,6.37970130659227e-03
2.91446091464635e-02,6.25109044071407e-03
2.96357133685262e-02,6.16303538649219e-03
3.00732852289013e-02,6.11576193508475e-03
3.03639083051619e-02,6.13332317408388e-03
3.05949495432643e-02,6.18192306427437e-03
3.08241969551077e-02,6.23838057967914e-03
3.11536409782411e-02,6.25624345672441e-03
3.15201960516151e-02,6.25979534948837e-03
3.19702622927471e-02,6.23564839573063e-03
3.23744849157783e-02,6.21560288083741e-03
3.27659697862470e-02,6.20603224405284e-03
3.31743679835059e-02,6.18366182289252e-03
3.36172797621793e-02,6.11868369526137e-03
3.40795571988526e-02,6.02506959646634e-03
3.44805998565274e-02,5.92179808739025e-03
3.48273114013313e-02,5.84082785546797e-03
3.52171559762899e-02,5.77470783195616e-03
3.56292212165014e-02,5.70753177759592e-03
3.61091302441202e-02,5.61724711264928e-03
3.66963846945803e-02,5.50195516529883e-03
3.72453273381783e-02,5.41196797728095e-03
3.76865130412741e-02,5.36340491155229e-03
3.79984512838244e-02,5.34550571553797e-03
3.82081213877456e-02,5.34227446016371e-03
3.83714125730311e-02,5.34223737235986e-03
3.85311971429579e-02,5.32056486321190e-03
3.86571265207754e-02,5.31540802217717e-03
3.87676709270136e-02,5.31582174798504e-03
3.89511938268048e-02,5.29542093554030e-03
3.91844771373901e-02,5.28769969035570e-03
3.94901256859393e-02,5.28003163539083e-03
3.98280469896566e-02,5.27053292016939e-03
4.02138424582450e-02,5.23906221721049e-03
4.06042047724689e-02,5.19492200745334e-03
4.09851112577678e-02,5.16289710659943e-03
4.13033215433834e-02,5.15705495125995e-03
4.15971136221961e-02,5.16277341037360e-03
4.18331891943371e-02,5.18283830288040e-03
4.20619652085381e-02,5.19722677314240e-03
4.22496859637838e-02,5.22371984039535e-03
4.25141250499134e-02,5.22664836965592e-03
4.28405835408989e-02,5.20822150528461e-03
4.32521205479637e-02,5.17463296170551e-03
4.36347449467283e-02,5.15516460922228e-03
4.38927017987439e-02,5.16258264030828e-03
4.41645554541407e-02,5.15166315424316e-03
4.44708935138049e-02,5.14106855192374e-03
4.47684915403037e-02,5.12375470147805e-03
4.50749861829430e-02,5.09532157899158e-03
4.54043801114669e-02,5.04775653866241e-03
4.57166794063068e-02,5.01353694207066e-03
4.59841874676446e-02,5.01099183297506e-03
4.62259525144394e-02,5.03681848654786e-03
4.63755875497491e-02,5.06096676221030e-03
4.64891327963387e-02,5.09052871244725e-03
4.66098900050546e-02,5.12955825764267e-03
4.67208410927279e-02,5.17278061682945e-03
4.67971906503333e-02,5.23508963032926e-03
4.69492104563676e-02,5.30652704420423e-03
4.71784394092614e-02,5.34978743130935e-03
4.74660752230828e-02,5.37528772501010e-03
4.76720194839859e-02,5.41292460798978e-03
4.76934506691616e-02,5.50553078653177e-03
4.76285013736713e-02,5.60790770064956e-03
4.75270674719957e-02,5.71914827237000e-03
4.74986509945693e-02,5.82438796815830e-03
4.74239331512630e-02,5.96756351897409e-03
4.75057407342356e-02,6.07613111862554e-03
4.76915475406713e-02,6.17143293664518e-03
4.78047533980570e-02,6.30213623867108e-03
4.79493613187969e-02,6.42455733640906e-03
4.80103821564239e-02,6.53330859280685e-03
4.81058029041417e-02,6.60269037087726e-03
4.81751420793533e-02,6.66121439933797e-03
4.82071434918441e-02,6.72794548759058e-03
4.82077963235069e-02,6.80304695417443e-03
4.82662226081103e-02,6.88767977334583e-03
4.82825337220381e-02,6.97792891783903e-03
4.83303045328230e-02,7.09107275026775e-03
4.84161162598092e-02,7.19026765206385e-03
4.84420654128893e-02,7.30190493606134e-03
4.84277762840788e-02,7.40366683602745e-03
4.84215386932846e-02,7.47070172564440e-03
4.84618683469289e-02,7.45284619454114e-03
4.84985504964261e-02,7.40778270732377e-03
4.84371037174326e-02,7.41823704093064e-03
4.84740905671989e-02,7.42091192639035e-03
4.86228912775656e-02,7.38109682562575e-03
4.88000278596887e-02,7.34676107259775e-03
4.89488857284351e-02,7.37633327436800e-03
4.90864832832016e-02,7.51636225749244e-03
4.90505201722366e-02,7.80855992948031e-03
4.89342034700412e-02,8.20303134007344e-03
4.89056611160895e-02,8.63609765235368e-03
4.89786450817511e-02,9.03194196600362e-03
4.89716943175649e-02,9.36897919459515e-03
4.88616112743569e-02,9.68035284350316e-03
4.87435399507997e-02,9.95617702474551e-03
4.86559696231729e-02,1.02022239089671e-02
4.86189035714950e-02,1.04109557969327e-02
4.85490248187146e-02,1.06225364879416e-02
