1.87378968215145e-01,1.96808916865974e-01,2.05242312488150e-01,2.00695569278934e-01,2.03666869809676e-01,2.05971632239054e-01,2.00224189056562e-01,2.01292628275806e-01
1.91739983784369e-01,1.98669245144372e-01,2.03648386399398e-01,2.00314798139028e-01,2.02064468417561e-01,2.04898996438175e-01,2.02488105176541e-01,1.97756932152352e-01
1.99813300077591e-01,1.99468290655057e-01,1.97653025353373e-01,1.97780120387811e-01,1.98177153601094e-01,2.05180234846054e-01,1.99874974186555e-01,2.00194578228902e-01
2.02700079726715e-01,1.98475331800824e-01,1.98249757731774e-01,1.98609235576707e-01,1.97976104507357e-01,2.03782804431923e-01,2.00539163318399e-01,1.97952361967758e-01
2.01398041861377e-01,1.96872606547221e-01,1.95110506574890e-01,1.98376894050693e-01,1.93555221597197e-01,2.05837389665354e-01,1.98256958216627e-01,1.93314128978023e-01
2.03782661832325e-01,1.96675062032391e-01,1.95774450657913e-01,1.99393889458020e-01,1.91987872861228e-01,2.05513258162380e-01,1.99214690192520e-01,1.91249009363216e-01
2.01351203317819e-01,1.98136989767300e-01,1.96163742697494e-01,1.97945984409136e-01,1.93626195187276e-01,2.04664861608509e-01,1.98806865974566e-01,1.93723528466908e-01
1.98118599329907e-01,2.02562933427930e-01,2.02664247755824e-01,2.00667396206312e-01,2.01683033719145e-01,2.00667710407221e-01,2.03920012259709e-01,2.00323660439168e-01
1.96200084886061e-01,1.98332067604576e-01,2.03634891723759e-01,1.99268517011807e-01,2.00796063269203e-01,2.02474508126210e-01,1.98981449202880e-01,2.00131023648903e-01
2.09163702785459e-01,2.02343409365682e-01,2.00778530232470e-01,2.02220639022254e-01,1.99335448780896e-01,1.99124534357487e-01,2.02709849183086e-01,2.01170454429970e-01
2.04872295819508e-01,2.02997108914393e-01,2.03791890055803e-01,2.01308600945116e-01,1.99807509125391e-01,1.97983261068459e-01,2.06176665089805e-01,1.99633711116561e-01
2.00833412455252e-01,2.04921279749763e-01,2.12091271664281e-01,2.03538948567199e-01,2.05146251006113e-01,1.95364724913625e-01,2.08619432904140e-01,2.02362909426804e-01
1.91027295263142e-01,1.99341060385880e-01,2.09994005756995e-01,1.99825305545528e-01,2.07807144643184e-01,1.98812627189852e-01,2.05505695712743e-01,2.03620604527197e-01
1.87082243068505e-01,2.00803436915671e-01,2.10240681903966e-01,2.02015680229055e-01,2.08021496427450e-01,1.98057616832982e-01,2.01357353793424e-01,2.08894542217212e-01
1.83356077827491e-01,1.97076383546390e-01,2.05126395769250e-01,1.97578853543377e-01,2.05117572007009e-01,2.00323237222829e-01,1.98565972402784e-01,2.05487154402910e-01
1.86243265108195e-01,2.00452697519243e-01,2.05738347965886e-01,1.98827257521420e-01,2.07563828926194e-01,1.97600275824574e-01,1.99528136897629e-01,2.07976958779207e-01
1.88563345968417e-01,1.97020576539858e-01,2.03311076711318e-01,1.97809608639200e-01,2.05519004319088e-01,1.97626872611497e-01,1.98617921461794e-01,2.07358696619232e-01
1.99791238593305e-01,1.97856516763693e-01,1.94028326144412e-01,1.96657612991738e-01,1.98512363891009e-01,1.99671862154795e-01,1.96078827451990e-01,2.02201640953876e-01
2.06765697366417e-01,2.01543245051630e-01,1.97481432295635e-01,2.00429627194593e-01,1.98333908727821e-01,1.95408727527678e-01,1.99598921966981e-01,2.00223953086170e-01
2.08040805597938e-01,2.01428212381019e-01,1.93788119100667e-01,2.01310420331610e-01,2.00133578889520e-01,1.96106839373248e-01,1.98483791633792e-01,1.99815416711041e-01
2.07277583987417e-01,2.00519451118593e-01,1.92373218182468e-01,2.01247387948415e-01,1.96642775600601e-01,1.97460101994716e-01,1.95802609498820e-01,1.96698148378019e-01
2.07485796963129e-01,2.01075935479650e-01,1.92249399327733e-01,2.00764885739883e-01,1.96134816668793e-01,1.97206472620267e-01,1.95094718985312e-01,1.97056883686815e-01
2.08331743374295e-01,2.01344561529279e-01,1.91880347426897e-01,2.01124490873868e-01,1.96177326216436e-01,1.97011460316476e-01,1.95465696684294e-01,1.96911239927058e-01
2.11341788103547e-01,2.01918185372061e-01,1.93197450204575e-01,2.02005305581253e-01,1.95378657301457e-01,1.96657229285754e-01,1.97875508674532e-01,1.96099511643476e-01
2.12826279021953e-01,2.03029669489224e-01,1.93499299003581e-01,2.00104336571606e-01,1.95514398186482e-01,1.95779969986059e-01,1.97525300527740e-01,1.97362481853204e-01
