2.02401017047106e-01,2.02124753958424e-01,2.02149364596865e-01,2.14443014518515e-01,1.94772157306178e-01,2.06387806469204e-01,2.09786770083265e-01,2.16454776217287e-01,2.05231691428408e-01,1.95725035951393e-01,2.08745378471389e-01,2.15584954432745e-01,1.69139700860417e-01,1.88260837356800e-01,2.03796824151844e-01,2.02360696703069e-01,1.98267772794155e-01,1.96018440588131e-01,2.02325350302398e-01,1.91460794636162e-01,2.00148774251893e-01,1.92871003973000e-01,1.77484386883130e-01,1.96780147494145e-01,1.96084394718037e-01,2.22562891955043e-01,2.09138031463985e-01,2.05187130114104e-01,1.86163683903178e-01,2.15634819830284e-01,1.76559831997086e-01,2.03654812814686e-01,2.49731079898287e-01,2.02183011972687e-01,2.18879999669069e-01,1.80701354182794e-01,2.05595187488679e-01,1.97168055596597e-01,2.02910756227770e-01,1.96318607422227e-01,2.25473531723972e-01,1.75513289842470e-01,1.92775314777893e-01,2.00439459530115e-01,2.08289195994332e-01,1.98256429862187e-01,2.20186393872761e-01,2.07534938546650e-01,2.23934797183548e-01,2.16016964566283e-01,1.83057346784301e-01,1.97354618297979e-01,2.32813089970213e-01,1.88536000044089e-01,1.82415058795195e-01,2.02591685963434e-01,2.11382352558996e-01,2.03008118313252e-01,1.99601792049050e-01,2.11766224356501e-01,1.95565458239425e-01,2.10835345474261e-01,2.02544325055501e-01,2.00324878639853e-01
2.01525863053304e-01,2.02975030060210e-01,1.96557529411788e-01,1.62593177667354e-01,1.97928711492301e-01,2.04830400289858e-01,2.00215074613538e-01,2.09775528056986e-01,2.03269767027474e-01,2.03556854592795e-01,2.14746431804879e-01,2.00202182044492e-01,1.71959593143724e-01,1.93728160416587e-01,1.82408451121649e-01,2.01588977955532e-01,2.01009897994132e-01,1.92332286886216e-01,2.00267650907899e-01,1.84481962044951e-01,1.98728319074478e-01,1.81932092227965e-01,1.85697712474762e-01,1.88468855155090e-01,1.93393779152437e-01,2.24046186608171e-01,2.08523891611123e-01,2.04086248236018e-01,1.72800044671154e-01,2.06005185263110e-01,1.74606502983214e-01,1.99161791643476e-01,3.16174840965779e-01,2.02729173408664e-01,2.18095462002080e-01,1.89378418348585e-01,2.05094348133456e-01,1.99412843406334e-01,2.00725542145298e-01,1.95676153194915e-01,2.51974403709372e-01,1.76785052142050e-01,1.94456229871626e-01,1.98975547449208e-01,2.07580158759103e-01,2.04674273853906e-01,2.10063220271526e-01,2.05564447721829e-01,2.14379757590296e-01,2.06235870142735e-01,2.18789284872795e-01,2.06138106322201e-01,2.29851410958572e-01,1.85170546965640e-01,1.83174262540138e-01,1.98742476666592e-01,2.13821896708011e-01,2.00558009288546e-01,1.98090881194384e-01,2.15057894298459e-01,2.01204365414867e-01,2.06752601592183e-01,2.05992742067586e-01,1.95849587249663e-01
2.04135887852487e-01,1.96308362321900e-01,1.98396087484356e-01,2.22148446558969e-01,1.95180130204346e-01,1.98382014788195e-01,1.87241565519085e-01,2.01489280011811e-01,2.00415018921213e-01,2.02039708852896e-01,2.10406325750744e-01,2.03764890107922e-01,2.00333448919826e-01,1.93166795260104e-01,1.89066944155710e-01,2.05952340637805e-01,1.99105392152903e-01,2.03128109244445e-01,1.97360406328193e-01,1.97573640917995e-01,2.07484024701005e-01,2.04112017533068e-01,1.97952008513181e-01,1.96844657159649e-01,1.99305683825692e-01,2.08826200140725e-01,1.86771856682737e-01,2.04355347584586e-01,2.09826446809013e-01,1.80069173015759e-01,2.04027910279201e-01,1.92124090796431e-01,1.65591567848587e-01,1.97754110515014e-01,1.87517756992357e-01,1.99555249402661e-01,1.99382898095271e-01,2.00649631753262e-01,2.01093051243903e-01,1.98647528670173e-01,1.58898355365973e-01,1.93303405372447e-01,2.01270823009039e-01,2.01727974893914e-01,2.02962964948206e-01,1.88261497199873e-01,2.07830353882629e-01,1.98797654391803e-01,2.07383468587422e-01,2.11599675493944e-01,2.01202624935352e-01,1.93983929332549e-01,2.08454984772602e-01,1.92377814265684e-01,2.03315347848334e-01,2.00981607395589e-01,1.91046732664100e-01,2.00890458118109e-01,1.94168133038519e-01,2.13121739231222e-01,2.14932133164150e-01,1.91672702656472e-01,2.02025842543044e-01,1.95552934525880e-01
2.02993159216062e-01,1.99365825218662e-01,2.02041734291869e-01,1.43532567649500e-01,1.99859073398103e-01,1.97314189520057e-01,1.89568291711081e-01,1.97301799907649e-01,1.99877252455722e-01,2.00528245768263e-01,2.01947415202787e-01,2.02787990090769e-01,2.25869580877174e-01,1.98872055753607e-01,1.82385083942131e-01,2.06952425170725e-01,2.03777704174591e-01,1.98989325195114e-01,2.05949327054954e-01,2.06489680439682e-01,2.15789774249383e-01,2.06470523010364e-01,2.05828339931346e-01,1.95454604014416e-01,2.01619780824223e-01,2.02623089978063e-01,1.88572344045579e-01,2.05732343766727e-01,2.14795625410816e-01,1.80773473527662e-01,2.21699732823840e-01,1.96250982930945e-01,1.25204187481772e-01,1.95539516433559e-01,2.11793417553286e-01,2.08049568944661e-01,1.90102560628048e-01,2.04389546471540e-01,1.99732998968530e-01,1.98021239748998e-01,9.20874016054808e-02,2.10563442477157e-01,2.03278674848570e-01,1.99090611378900e-01,2.04227326922035e-01,1.93248864335820e-01,2.00601761715853e-01,1.92173326668512e-01,2.06345260802732e-01,2.04930808437240e-01,2.03133714197750e-01,1.99464612815472e-01,2.01898373009409e-01,1.94281073949654e-01,2.09245256883286e-01,2.01432414294698e-01,1.85853756002822e-01,2.01481631753910e-01,1.96465696132216e-01,2.01905422124924e-01,1.93009266933878e-01,1.93371219884139e-01,2.02928533971657e-01,2.04691321871083e-01
2.08857195690207e-01,1.98951808152356e-01,1.95504478969070e-01,2.03807085679708e-01,1.98336458650198e-01,1.96117061982973e-01,1.88888380494119e-01,1.88883368755114e-01,1.96065778872868e-01,2.04102161942275e-01,1.99560239540863e-01,1.96340594221158e-01,2.03466354825748e-01,1.96718961362872e-01,1.78696972856668e-01,2.08535372383511e-01,1.96529741520837e-01,1.95288818295818e-01,1.95946188244046e-01,1.99124033208227e-01,2.02901719300986e-01,1.98582411833235e-01,1.99961787723301e-01,1.87227865178850e-01,1.96565582301041e-01,1.96830587095772e-01,1.86434578243812e-01,2.05592213657619e-01,1.99996550385481e-01,1.78344990497993e-01,2.01114903865468e-01,1.88609859599893e-01,1.74469769176979e-01,1.98869451570380e-01,1.90802699861516e-01,2.02241441206700e-01,1.87490392868397e-01,2.01090425851373e-01,2.00325211970719e-01,1.94056142392032e-01,1.75108757292969e-01,1.99614745039997e-01,1.98236187001269e-01,1.93519503486818e-01,1.98608271367901e-01,1.94072524010368e-01,1.96723430057790e-01,1.89310484197117e-01,1.94881316180730e-01,1.97225504659339e-01,2.08776389369268e-01,1.95008604129266e-01,1.94723481205584e-01,2.01607236626938e-01,2.02300299204559e-01,1.96139340346743e-01,1.88077291858439e-01,2.00641744140707e-01,1.90469786201763e-01,2.09309071054438e-01,1.91526147759591e-01,1.90011981915611e-01,1.99798301242941e-01,1.97855760067943e-01
2.07928273037052e-01,1.98542923215769e-01,1.96114998114475e-01,1.83654866642387e-01,2.00480648860651e-01,1.95244063160059e-01,1.86400585847030e-01,1.86658379514640e-01,1.97100338325486e-01,2.06262387147921e-01,2.03783632437926e-01,1.97577664343839e-01,2.10219718408019e-01,1.97368555807922e-01,1.67050480119131e-01,2.09971488265755e-01,1.98189359206038e-01,1.95286686828801e-01,1.96586015781015e-01,1.99789257644437e-01,2.01757987992955e-01,1.98462611285837e-01,2.03280954411984e-01,1.83935887813650e-01,1.93894243946097e-01,1.98971658937732e-01,1.87261450229839e-01,2.05272813493793e-01,1.96453618042958e-01,1.82289849991584e-01,2.03838934109253e-01,1.83329945232386e-01,1.81382761683872e-01,2.01366616949884e-01,1.95298157454340e-01,2.06341315750454e-01,1.97707231397015e-01,2.01755428473856e-01,1.99608735214618e-01,1.95732324198916e-01,1.73876528386868e-01,2.05544066758857e-01,1.98883532440252e-01,1.94972600193778e-01,1.98239013113951e-01,1.95628789500799e-01,1.90735480749214e-01,1.89334847696551e-01,1.86200358145199e-01,1.93252601012539e-01,2.20727003046966e-01,1.99282378897460e-01,1.94868423762820e-01,1.99856404431088e-01,2.04073339630795e-01,1.96159267258431e-01,1.86746439156045e-01,2.00250446429453e-01,1.89788681414767e-01,2.09139925522454e-01,1.69477511878774e-01,1.90142794499660e-01,2.04240006271610e-01,1.97899470187739e-01
2.06693291223187e-01,1.96062402603232e-01,1.98582470729673e-01,2.53136821027404e-01,2.02979741982170e-01,1.94817217928570e-01,1.96737763386788e-01,1.88796390431534e-01,1.98346003682868e-01,1.98971025971130e-01,1.99719325617048e-01,2.03253337334559e-01,2.11102348207698e-01,1.97811698839193e-01,1.92315900289192e-01,2.06048702668574e-01,1.94319098023772e-01,1.95994367224254e-01,1.98176381370839e-01,2.08709390764668e-01,2.08852165791544e-01,2.10951575259652e-01,2.06163657222112e-01,1.94014124535803e-01,2.02171761014194e-01,1.88301082257457e-01,1.92449474746179e-01,2.06152217507986e-01,2.15626183760278e-01,1.76582728520265e-01,2.00829586222190e-01,1.87265787883504e-01,7.58665059724820e-02,1.98252161942117e-01,1.85822592188560e-01,2.06355310585945e-01,1.90556978491581e-01,2.01102311026788e-01,1.99085818060859e-01,1.99407072424827e-01,1.07076438228908e-01,1.98019464574500e-01,1.99471649373540e-01,1.99169731768418e-01,1.98617002403870e-01,1.94340963698195e-01,1.95022446061671e-01,1.92274404048077e-01,1.90107768313635e-01,1.94458691511893e-01,1.84264670172236e-01,1.89253876717343e-01,1.94603228678065e-01,2.10289676049394e-01,2.12802357796248e-01,1.98984550991683e-01,1.77850475993429e-01,2.01445810317131e-01,1.98475061089888e-01,2.02161085841182e-01,1.77728168382930e-01,1.94685761400747e-01,1.98596946920234e-01,1.98612280409122e-01
1.97785056857473e-01,2.07832342303239e-01,1.97984653002351e-01,7.92398462594446e-02,2.07992736413738e-01,2.01669287205445e-01,2.04951071924951e-01,2.10055695473830e-01,2.01149553676788e-01,2.02850916577683e-01,2.12691428294977e-01,2.04344673967099e-01,2.07759209048437e-01,2.10544164178800e-01,1.93387457060488e-01,1.98173100895164e-01,2.04061747442483e-01,1.96687915178146e-01,2.01804095177023e-01,1.95254127925254e-01,2.06822596098259e-01,1.90437221877481e-01,2.06971792629200e-01,1.97558794776100e-01,2.01878378438974e-01,2.14374093659325e-01,2.03766729522673e-01,2.02707993089475e-01,1.90245764101574e-01,1.98355314151193e-01,2.06851916265849e-01,2.04589210011477e-01,2.30776515081026e-01,2.04566773328637e-01,1.97968530237324e-01,2.10601852721283e-01,2.11879687237715e-01,2.02446493129298e-01,2.00404060446778e-01,2.01601910756906e-01,1.65482591877823e-01,1.90760807524658e-01,2.00738019736174e-01,2.03558389534754e-01,2.05370609653328e-01,2.08310292922609e-01,2.07512810753525e-01,2.16259015724242e-01,2.00208976453433e-01,2.08125478827640e-01,2.14306572434511e-01,2.02133247371944e-01,2.15901159777247e-01,1.91853793157375e-01,2.00611405112740e-01,1.99148757697981e-01,2.02026499581438e-01,2.00328150153708e-01,2.05307758525266e-01,2.05127584722675e-01,1.79514369749377e-01,2.10045161855457e-01,2.06024480473653e-01,2.00103673989311e-01
2.01088540876787e-01,2.01238703721755e-01,2.02215367361102e-01,2.37912057355928e-01,1.96797370289034e-01,2.01811676715789e-01,2.13616346453175e-01,2.00991067218638e-01,2.03344090740579e-01,2.00031630891994e-01,2.07119898593349e-01,2.04225057460731e-01,1.87880284594772e-01,2.00242542374170e-01,2.14233751208089e-01,2.02989276592122e-01,1.98209191929256e-01,2.02655896216943e-01,1.97948350481135e-01,2.00888120193972e-01,2.01060977639727e-01,2.01584022628331e-01,1.95625639339563e-01,2.00503228450212e-01,1.99300309952674e-01,2.10503371029341e-01,2.06834005171639e-01,2.02099633478706e-01,2.02689323489751e-01,2.09986224336766e-01,1.90390653204643e-01,2.12271826451692e-01,1.60956731166598e-01,2.02690511112328e-01,1.91607367438623e-01,1.93395824503583e-01,2.09655595172345e-01,1.98066350083085e-01,2.00343830605906e-01,2.01025178484870e-01,1.73881982807306e-01,1.88688521121690e-01,1.99282090845168e-01,2.00926187174753e-01,2.03639371318239e-01,1.97651798702444e-01,2.05818737795246e-01,2.09272986738344e-01,2.01488177767357e-01,2.10979463939459e-01,1.78969283709922e-01,1.98279341600094e-01,2.13130384842742e-01,2.05676123361223e-01,2.00282111078565e-01,1.98935600502550e-01,2.01083964151534e-01,1.99786903472650e-01,2.00747489322053e-01,2.07438530233110e-01,2.11412985874706e-01,2.07702182661622e-01,1.99921606108282e-01,1.95940843274356e-01
1.95483888328960e-01,2.00880114577199e-01,2.05084203477568e-01,2.11695780113107e-01,2.02403649545144e-01,1.99369123694362e-01,1.97279405333721e-01,2.02629639597222e-01,2.03477217650616e-01,2.02516918672083e-01,1.97690134592654e-01,1.94153565409258e-01,2.14958184972622e-01,2.04465487691707e-01,1.88734075193563e-01,1.99752516993263e-01,2.03572301854671e-01,2.07670481990858e-01,2.01639177769932e-01,2.05754964426327e-01,2.09062052982153e-01,2.13194079221458e-01,2.10540821405521e-01,1.98540337202281e-01,2.00326679900287e-01,2.02023664817316e-01,1.94730007908239e-01,2.00899094202080e-01,2.08302115576590e-01,1.91621746156308e-01,2.13815955604112e-01,1.90022211084411e-01,1.69498457533743e-01,2.02094528884505e-01,2.18279411810165e-01,2.07439627848218e-01,2.06252821599080e-01,2.06026078722676e-01,2.02081780900905e-01,2.03593562555913e-01,1.84056406819148e-01,2.12127281849824e-01,2.05650831019713e-01,2.03265809768974e-01,2.00440614255994e-01,1.98660698250582e-01,2.01609199109629e-01,1.97279780154591e-01,1.92275828733290e-01,1.99125378500046e-01,2.00993465908345e-01,2.00514400322400e-01,1.92562618127782e-01,2.02579904323109e-01,2.08306458833003e-01,1.99837187424165e-01,1.94817052426077e-01,1.99209184766122e-01,1.99369407104054e-01,2.04604990118332e-01,2.08810885481193e-01,1.96311004190998e-01,2.02096663884284e-01,2.02988163414287e-01
