5.86675860327279e-02,9.27305516033819e-03,3.90513967452969e-04,5.04009216547251e-03,6.79960519010869e-24,1.26068185860287e-23,2.48185654915866e-03,3.18060680084921e-23,5.51027957609575e-03,3.07218215608663e-02,2.74347873168259e-03,2.39557644815437e-02,8.67859741684409e-24,3.11344605532301e-23,2.83218331352926e-03,1.17839792905763e-02,1.05004842235641e-02,5.84252506067728e-03,1.03463702647699e-23,4.71000843757889e-03,1.77294097102685e-23,1.06134417316076e-02,8.02797798969446e-03,7.96704163622974e-24,2.57076713992296e-03,2.82270453420677e-23,1.33747195581657e-23,2.11962541085810e-02,5.78236418125744e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.66741001281968e-03,4.59769739042334e-03,9.12911802318859e-23,2.51031738567037e-03,4.26923876639890e-23,3.22395792005784e-03,5.22086945093189e-03,2.11163852954615e-03,1.48447413631311e-23,2.09469182486480e-03,3.59318372153191e-03,6.62502742235267e-04,7.76260380428905e-03,1.06396264880235e-23,2.80216455031470e-23,1.45296519314355e-23,1.48300725815241e-03,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.22182024642410e-02,1.07248645956920e-02,3.92386942849935e-03,5.31522767295268e-03,6.59238821119841e-03,1.24601215213940e-02,5.06490542896002e-24,5.58110351356337e-03,2.73596223734432e-23,6.02189083293588e-03,7.95028315937923e-03,2.18726659987104e-03
5.81116860988386e-02,8.37179313974488e-03,3.27672912082254e-05,4.29119358886382e-03,8.26330797568763e-05,1.26068185860287e-23,2.42186903029125e-03,3.18060680084921e-23,5.21128139151174e-03,3.30538925693840e-02,3.91632172195661e-03,2.47788329353532e-02,8.67859741684409e-24,3.11344605532301e-23,3.30911018734365e-03,1.26655935793770e-02,1.02640759396447e-02,6.15763146493835e-03,1.03463702647699e-23,4.42489145897622e-03,1.77294097102685e-23,1.08747062110893e-02,7.43857534394870e-03,7.96704163622974e-24,2.93527485293525e-03,2.82270453420677e-23,1.33747195581657e-23,2.13129165054065e-02,6.16616766783061e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.83898958773682e-03,4.94321085190655e-03,9.12911802318859e-23,3.10808605787835e-03,4.26923876639890e-23,3.25837666861866e-03,4.12935565114949e-03,2.56978158814724e-03,1.48447413631311e-23,1.58987447351374e-03,2.84131169138641e-03,1.46467204275977e-23,7.93349121216662e-03,1.06396264880235e-23,2.80216455031470e-23,1.45296519314355e-23,1.22341297145527e-04,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.17513902557538e-02,1.27769180556521e-02,2.97955574492869e-03,4.48889407638927e-03,6.57988813343007e-03,1.21090945338412e-02,5.06490542896002e-24,5.23758784277012e-03,2.73596223734432e-23,6.02062090390008e-03,8.11144204570754e-03,1.93477564653062e-03
5.76334866725675e-02,7.32771761313200e-03,7.54918207894948e-24,4.09370735681253e-03,6.79960519010869e-24,1.26068185860287e-23,3.10997600707842e-03,3.18060680084921e-23,5.00835287669989e-03,3.37998785929507e-02,4.56403273863306e-03,2.60226436482619e-02,8.67859741684409e-24,3.11344605532301e-23,3.66698329317276e-03,1.38646577121916e-02,9.79387812103150e-03,7.24986453146556e-03,1.03463702647699e-23,4.00923587761273e-03,1.77294097102685e-23,1.11903253810667e-02,8.30980286325503e-03,7.96704163622974e-24,3.17786185969253e-03,2.82270453420677e-23,1.33747195581657e-23,2.09504027091899e-02,6.01015212581716e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.96585261650442e-03,5.46084574414101e-03,9.12911802318859e-23,3.81350074304831e-03,4.26923876639890e-23,3.62472573474720e-03,3.75974731318726e-03,2.71981533591690e-03,1.48447413631311e-23,9.45897351839384e-04,2.38451696834558e-03,1.46467204275977e-23,7.86759486237113e-03,1.06396264880235e-23,2.80216455031470e-23,1.45296519314355e-23,2.26701253452958e-23,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.09576352522673e-02,1.48839457631968e-02,3.11293151676482e-03,3.85485776655692e-03,6.26444586667108e-03,1.18583862373931e-02,5.06490542896002e-24,4.50376895713064e-03,4.96146275950192e-04,5.61923625513285e-03,8.43437539748860e-03,1.58023363012171e-03
5.71678289672922e-02,6.32683747674123e-03,3.52829008734207e-05,4.41876379162935e-03,6.79960519010869e-24,8.65847856521438e-04,2.88115031369820e-03,3.18060680084921e-23,5.07951920195294e-03,3.25374912905512e-02,4.92116369572860e-03,2.56202171324086e-02,8.67859741684409e-24,3.11344605532301e-23,4.04828556297984e-03,1.54966668788710e-02,8.72115949671498e-03,7.44310265570146e-03,1.03463702647699e-23,3.93990716639997e-03,1.77294097102685e-23,1.09355027274932e-02,8.62196749127632e-03,7.96704163622974e-24,3.00140647230304e-03,2.82270453420677e-23,1.33747195581657e-23,2.04137763774914e-02,5.57730750164474e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.92909005222309e-03,5.61614933712860e-03,9.12911802318859e-23,4.25215199794527e-03,4.26923876639890e-23,4.11686105849928e-03,5.41917731486293e-03,2.28638165728066e-03,2.62383522375516e-04,1.14717780353995e-03,2.37740344892306e-03,1.46467204275977e-23,7.46936482489409e-03,1.06396264880235e-23,2.80216455031470e-23,1.45296519314355e-23,3.27430431339723e-04,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.09984271056845e-02,1.65650231932717e-02,4.69574171953455e-03,3.15735757529816e-03,5.95556598542074e-03,1.19453038492405e-02,5.06490542896002e-24,5.05946204931070e-03,7.55092491384389e-04,4.69545011842971e-03,8.66425948830823e-03,1.96517256545961e-03
5.63099952041732e-02,6.31830149580559e-03,6.60352325925901e-04,4.21233204288001e-03,6.79960519010869e-24,1.10061670263254e-03,2.07601808832418e-03,3.18060680084921e-23,5.10546993579146e-03,3.38390293557090e-02,5.17900394900979e-03,2.33451345774387e-02,8.67859741684409e-24,3.11344605532301e-23,4.38266950682507e-03,1.68088510454270e-02,7.22824882468483e-03,7.82187080243094e-03,1.03463702647699e-23,3.62400822610586e-03,1.77294097102685e-23,1.09976176233801e-02,8.60713272444636e-03,7.96704163622974e-24,3.01603587340132e-03,2.82270453420677e-23,1.33747195581657e-23,1.97505066692860e-02,5.17784773774242e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.69131971743115e-03,6.18325328567951e-03,9.12911802318859e-23,4.81621360865678e-03,1.30156255165274e-03,4.14398495728137e-03,6.84932248505542e-03,2.16075043024912e-03,7.87681384390545e-04,1.43215907860474e-03,2.58785402678258e-03,1.46467204275977e-23,7.46670686506806e-03,1.06396264880235e-23,2.80216455031470e-23,1.45296519314355e-23,1.09499804726575e-03,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.24099518921138e-02,1.75176291222245e-02,5.14747898042430e-03,2.46588305244931e-03,5.93180069848290e-03,1.21133967190908e-02,2.59482268052093e-04,5.27605984131765e-03,4.37403737118542e-04,4.36849903100785e-03,8.75689264843005e-03,2.30659551881757e-03
5.55966843972650e-02,6.33750008255526e-03,5.08522393939092e-04,4.26640233364979e-03,7.62911518846711e-04,2.57708629080944e-04,1.69307126789137e-03,3.18060680084921e-23,4.87113366481178e-03,3.42659913699652e-02,6.11996151372731e-03,2.14877032391472e-02,8.67859741684409e-24,3.11344605532301e-23,4.29100985015502e-03,1.80951344622998e-02,6.63640183562159e-03,8.22032387312747e-03,1.03463702647699e-23,3.40481656184427e-03,1.77294097102685e-23,1.08431496753857e-02,8.19866339830453e-03,7.96704163622974e-24,3.14160547897683e-03,2.82270453420677e-23,1.33747195581657e-23,1.94799007800180e-02,4.95361661435075e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.63587965311648e-03,6.78820339147219e-03,9.12911802318859e-23,5.65929716885733e-03,2.44595192351721e-03,4.52847013500914e-03,7.28814058782806e-03,1.82241556796875e-03,8.71522243471028e-04,1.30433929678600e-03,3.29669018157234e-03,3.27474010699022e-04,7.25918085486376e-03,1.06396264880235e-23,2.80216455031470e-23,1.45296519314355e-23,8.96950937995712e-04,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.26829321985804e-02,1.94183377087770e-02,5.53188862994921e-03,1.87485361060228e-03,5.85555951260379e-03,1.17357749254220e-02,8.30249146370097e-04,5.33100541318932e-03,8.38110410321535e-04,4.26664211925016e-03,8.66285411263499e-03,3.24645605614418e-03
5.47363632163892e-02,6.45831446664810e-03,4.88887579352032e-04,4.72643825021445e-03,7.59139932825673e-04,1.26068185860287e-23,2.68431452633506e-03,3.18060680084921e-23,4.58667972300184e-03,3.47639648074410e-02,5.66656431716989e-03,2.11938914284019e-02,8.67859741684409e-24,3.11344605532301e-23,3.99613253023261e-03,1.92464660611714e-02,7.16893036331194e-03,8.47567214101570e-03,1.03463702647699e-23,3.30267906457841e-03,1.77294097102685e-23,1.10990812126458e-02,8.24451014902002e-03,7.96704163622974e-24,2.82065665356975e-03,2.82270453420677e-23,1.33747195581657e-23,1.94946182548285e-02,4.88251788664559e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.75261209142883e-03,7.36412693981867e-03,9.12911802318859e-23,6.48382326320116e-03,1.56484022957299e-03,4.83760762772127e-03,7.63709479169146e-03,1.55936236488604e-03,4.17898178321161e-04,7.77245772863125e-04,3.72426832427118e-03,1.64682400756773e-03,6.67825887172917e-03,1.06396264880235e-23,2.80216455031470e-23,1.45296519314355e-23,2.14169554740314e-04,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.32306531905913e-02,2.23739629306462e-02,5.69317605888717e-03,2.01705891248273e-03,5.48823372934727e-03,1.12553735000835e-02,9.56665220949306e-04,5.61561731223769e-03,6.83107104096087e-04,3.89246338411138e-03,7.80681401214355e-03,3.71847153100574e-03
5.34327216601407e-02,5.76621036799233e-03,6.73834716862932e-04,4.85094087479182e-03,1.28343973207906e-03,1.26068185860287e-23,2.95596752490721e-03,3.18060680084921e-23,4.77441251510176e-03,3.49119617892582e-02,5.56916673725391e-03,2.08624020205072e-02,8.67859741684409e-24,3.11344605532301e-23,3.40347340516719e-03,1.97110997176112e-02,8.05004247151173e-03,7.94930318916572e-03,1.03463702647699e-23,3.05486693628513e-03,1.77294097102685e-23,1.18750120529172e-02,9.14234444754539e-03,7.96704163622974e-24,2.82226971387860e-03,2.82270453420677e-23,3.81628046567955e-04,1.95449468189686e-02,4.50723018731414e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.82366316987888e-03,8.22350118241440e-03,9.12911802318859e-23,6.84868217273864e-03,1.37851405443593e-03,5.10901055939269e-03,8.67341879970417e-03,9.56685296588719e-04,7.75356380223754e-04,7.04033275240863e-04,4.30249495135879e-03,3.01529715334521e-03,6.28114504332296e-03,1.06396264880235e-23,2.80216455031470e-23,1.45296519314355e-23,9.69782727519337e-04,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.49817244006787e-02,2.39765841428240e-02,6.00303079739855e-03,2.38650367857311e-03,5.12442839882424e-03,1.13296176472309e-02,9.24305498867625e-04,6.96826262691482e-03,2.73596223734432e-23,3.57900065234742e-03,7.00645236072966e-03,3.90399527775998e-03
5.28724080978120e-02,5.16414966404534e-03,7.16029381425180e-04,5.08679837997658e-03,2.67991887772501e-03,1.26068185860287e-23,2.77402496126227e-03,3.18060680084921e-23,4.81784348419516e-03,3.53705400287950e-02,5.37389019259419e-03,2.01979130400485e-02,8.67859741684409e-24,3.11344605532301e-23,2.05122157956597e-03,1.90969958564812e-02,8.97500867858359e-03,7.44272404228112e-03,1.03463702647699e-23,3.15093731623219e-03,1.77294097102685e-23,1.30112416591598e-02,9.19265794416668e-03,7.96704163622974e-24,3.32954521137340e-03,2.82270453420677e-23,1.33747195581657e-23,1.94497485429498e-02,4.34183370391278e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.91502619927826e-03,8.72190325282291e-03,9.12911802318859e-23,6.54364354303378e-03,1.60053195780170e-03,5.07921594595737e-03,9.18559320094690e-03,8.09942888996358e-24,1.22957949265928e-03,1.20011024780747e-03,5.18689809542377e-03,2.77594657261121e-03,6.07466302585194e-03,1.06396264880235e-23,2.80216455031470e-23,9.84610232076469e-05,2.37203375753712e-03,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.52609300167579e-02,2.32504435984226e-02,5.44521210034200e-03,1.76653049421288e-03,5.07715666857393e-03,1.20071075847801e-02,1.19920503179211e-03,7.66776625171758e-03,2.73596223734432e-23,4.03338540533246e-03,7.32320822147664e-03,3.08739769001342e-03
5.20369865869050e-02,4.27006545540658e-03,1.17872778857645e-03,4.96907613492609e-03,4.30581122054070e-03,1.26068185860287e-23,2.81654921224280e-03,3.18060680084921e-23,5.06423739007606e-03,3.80535294182290e-02,6.06368653971481e-03,1.93593786428657e-02,8.67859741684409e-24,3.11344605532301e-23,1.42234612936744e-03,1.86316644305130e-02,8.31279517091476e-03,7.46186207610830e-03,1.03463702647699e-23,3.20223364600244e-03,1.77294097102685e-23,1.43001920442374e-02,1.02973362520494e-02,7.96704163622974e-24,3.79526846482265e-03,2.82270453420677e-23,1.33747195581657e-23,1.93295199741739e-02,4.22389702540285e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.90266614613694e-03,8.82449297752208e-03,9.12911802318859e-23,6.48569170832136e-03,8.45130575019908e-04,4.23640575184923e-03,1.03620341940895e-02,8.09942888996358e-24,1.87479034685431e-03,1.63727328605905e-03,6.02060227200108e-03,2.38366924932819e-03,5.60650197575737e-03,1.06396264880235e-23,2.80216455031470e-23,1.70868228653187e-03,4.37769571917524e-03,1.72841692070779e-23,2.75721179055053e-23,1.78313788868553e-23,1.61293474418360e-02,2.09522935081706e-02,4.09320505881093e-03,1.15717963091342e-03,5.28275741580875e-03,1.28757894990796e-02,2.36380089302482e-03,7.36862761083248e-03,2.73596223734432e-23,4.46312388209948e-03,7.12670412960167e-03,1.75908643465350e-03
5.13070662175350e-02,3.93051617221872e-03,1.46350413447072e-03,5.13366682330301e-03,4.39555358791521e-03,1.26068185860287e-23,4.10434524755802e-03,3.18060680084921e-23,5.92968032777397e-03,3.88561812303240e-02,6.35010461723788e-03,1.78719213389157e-02,6.45343562247210e-04,3.11344605532301e-23,1.61417190627282e-03,1.84270583824262e-02,7.69014387798872e-03,7.87544088919446e-03,1.03463702647699e-23,2.99690908650467e-03,1.77294097102685e-23,1.46455996050548e-02,1.20016753642994e-02,7.96704163622974e-24,3.45737225533095e-03,2.82270453420677e-23,1.33747195581657e-23,1.90669846273340e-02,4.00742728211373e-03,1.90629811753777e-23,2.21276005379456e-23,3.78498627475988e-23,3.91872083806736e-03,9.75087027143107e-03,9.12911802318859e-23,6.57307187706796e-03,3.51149258100197e-03,3.71682279780251e-03,1.28938244890883e-02,8.09942888996358e-24,3.09801105294251e-03,2.70597615208455e-03,6.20210188392952e-03,2.91089673890008e-03,4.97848319428651e-03,1.06396264880235e-23,2.80216455031470e-23,1.45449426998161e-03,7.60832957408265e-03,1.72841692070779e-23,4.61331254246195e-04,1.78313788868553e-23,1.86388338409078e-02,2.08350365258930e-02,3.83580287228688e-03,1.10521632059453e-03,5.40991396085792e-03,1.31146263053123e-02,2.61036116571016e-03,7.21735954837807e-03,2.73596223734432e-23,4.38382422121783e-03,6.89745979117824e-03,1.43597101683689e-03
