alg-p allgather allreduce comm comp d err_communication err_compute gram krp mttkrp multittv nnls reducescatter total_time
D1 0.0001129374 7.724e-05 0.0006137436 0.09807102 0.0 0.0001699254 0.0001699254 0.001054774 0.0 0.0300728 0.01508924 0.0510763 0.0004138822 0.0986847636
D8 0.001172636 0.00853749 0.0180069 0.1266414 0.0 0.000520263 0.000520263 0.004072874 0.0 0.05564578 0.03028924 0.0345833 0.008143586 0.1446483
D64 0.002835734 0.01380932 0.0358545 0.2325844 0.0 0.002238736 0.002238736 0.01085962 0.0 0.1134556 0.06454246 0.0382902 0.01875214 0.2684389
N1 0.0001155182 7.406e-05 0.000561707 0.2103246 0.0 0.0001811414 0.0001811414 0.0010997 0.08223742 0.07845766 0.0 0.0477577 0.000362884 0.210886307
N8 0.0012024 0.005605122 0.00987267 0.3293134 0.0 0.0005982196 0.0005982196 0.004334974 0.1788774 0.1115878 0.0 0.03237126 0.00288397 0.33918607
N64 0.00287981 0.009150494 0.01761436 0.5850808 0.0 0.00216829 0.00216829 0.01117104 0.359355 0.1764422 0.0 0.03270252 0.00519042 0.60269516
