iter	k	algo	totaltime	relerr	gpu
23	64	2	2.33381	0.939904	0
24	64	2	2.42299	0.939906	0
25	64	2	2.51105	0.939906	0
26	64	2	2.60154	0.939905	0
27	64	2	2.6898	0.939904	0
28	64	2	2.77905	0.939903	0
29	64	2	2.86673	0.939902	0
0	64	4	0.158194	0.939896	1
1	64	4	0.287797	0.939893	1
2	64	4	0.412958	0.939893	1
3	64	4	0.585784	0.939893	1
4	64	4	0.978234	0.939893	1
5	64	4	1.17112	0.939893	1
6	64	4	1.47019	0.939894	1
7	64	4	1.60286	0.939894	1
8	64	4	1.73172	0.939894	1
9	64	4	1.86493	0.939894	1
10	64	4	1.99385	0.939894	1
11	64	4	2.12284	0.939894	1
12	64	4	2.25219	0.939894	1
13	64	4	2.37685	0.939894	1
14	64	4	2.50397	0.939894	1
15	64	4	2.63623	0.939894	1
16	64	4	2.76049	0.939894	1
17	64	4	2.88935	0.939894	1
18	64	4	3.01613	0.939894	1
19	64	4	3.14948	0.939894	1
20	64	4	3.28121	0.939894	1
21	64	4	3.41629	0.939894	1
22	64	4	3.55089	0.939894	1
23	64	4	3.68651	0.939894	1
24	64	4	4.07976	0.939894	1
25	64	4	4.24925	0.939894	1
26	64	4	4.40358	0.939894	1
27	64	4	4.53586	0.939894	1
28	64	4	4.6713	0.939894	1
29	64	4	4.80352	0.939894	1
0	64	4	0.109498	0.939896	0
1	64	4	0.211014	0.939893	0
2	64	4	0.314139	0.939893	0
3	64	4	0.415973	0.939893	0
4	64	4	0.518954	0.939893	0
5	64	4	0.622475	0.939893	0
6	64	4	0.724006	0.939894	0
7	64	4	0.827436	0.939894	0
8	64	4	0.930845	0.939894	0
9	64	4	1.03408	0.939894	0
10	64	4	1.1368	0.939894	0
11	64	4	1.2394	0.939894	0
12	64	4	1.34183	0.939894	0
13	64	4	1.44389	0.939894	0
14	64	4	1.54681	0.939894	0
15	64	4	1.65027	0.939894	0
16	64	4	1.75301	0.939894	0
17	64	4	1.85671	0.939894	0
18	64	4	1.96011	0.939894	0
19	64	4	2.06267	0.939894	0
20	64	4	2.16481	0.939894	0
21	64	4	2.26708	0.939894	0
22	64	4	2.37128	0.939894	0
23	64	4	2.4738	0.939894	0
24	64	4	2.57682	0.939894	0
25	64	4	2.68298	0.939894	0
26	64	4	2.78844	0.939894	0
27	64	4	2.89111	0.939894	0
28	64	4	2.99423	0.939894	0
29	64	4	3.09875	0.939894	0
0	64	5	0.363606	0.939891	1
1	64	5	0.627968	0.939885	1
2	64	5	0.867978	0.939885	1
3	64	5	1.43579	0.939884	1
4	64	5	1.66306	0.939884	1
5	64	5	1.88624	0.939884	1
6	64	5	2.1084	0.939883	1
7	64	5	2.33172	0.939883	1
8	64	5	2.70436	0.939883	1
9	64	5	2.97271	0.939883	1
10	64	5	3.18165	0.939883	1
11	64	5	3.39941	0.939883	1
12	64	5	3.61707	0.939883	1
13	64	5	3.84336	0.939883	1
14	64	5	4.06603	0.939883	1
15	64	5	4.27768	0.939883	1
16	64	5	4.489	0.939883	1
17	64	5	4.70376	0.939883	1
18	64	5	4.91927	0.939883	1
19	64	5	5.1358	0.939882	1
20	64	5	5.35919	0.939882	1
21	64	5	5.58608	0.939882	1
22	64	5	5.80834	0.939882	1
23	64	5	6.02889	0.939882	1
24	64	5	6.25811	0.939882	1
25	64	5	6.51165	0.939882	1
26	64	5	6.74531	0.939882	1
27	64	5	7.17036	0.939882	1
28	64	5	7.46879	0.939882	1
29	64	5	7.75489	0.939882	1
0	64	5	0.296776	0.939891	0
1	64	5	0.525973	0.939885	0
2	64	5	0.725528	0.939885	0
3	64	5	0.918059	0.939884	0
4	64	5	1.10861	0.939884	0
5	64	5	1.31506	0.939884	0
6	64	5	1.50128	0.939883	0
7	64	5	1.68397	0.939883	0
8	64	5	1.86835	0.939883	0
9	64	5	2.05731	0.939883	0
10	64	5	2.2411	0.939883	0
11	64	5	2.47781	0.939883	0
12	64	5	2.6873	0.939883	0
13	64	5	2.87035	0.939883	0
14	64	5	3.05903	0.939883	0
15	64	5	3.24193	0.939883	0
16	64	5	3.4288	0.939883	0
17	64	5	4.08662	0.939883	0
18	64	5	4.4232	0.939883	0
19	64	5	4.64376	0.939882	0
20	64	5	4.8517	0.939882	0
21	64	5	5.03759	0.939882	0
22	64	5	5.21929	0.939882	0
23	64	5	5.40099	0.939882	0
24	64	5	5.58988	0.939882	0
25	64	5	5.77444	0.939882	0
26	64	5	5.95815	0.939882	0
27	64	5	6.14219	0.939882	0
28	64	5	6.32299	0.939882	0
29	64	5	6.50652	0.939882	0
0	96	0	0.168643	0.94041	1
1	96	0	0.297133	0.940383	1
2	96	0	0.427019	0.940359	1
3	96	0	0.548884	0.940337	1
4	96	0	0.68891	0.940317	1
5	96	0	0.810207	0.940298	1
6	96	0	0.935829	0.940281	1
7	96	0	1.05763	0.940265	1
8	96	0	1.17736	0.94025	1
9	96	0	1.30539	0.940237	1
10	96	0	1.44198	0.940224	1
11	96	0	1.56728	0.940212	1
12	96	0	1.79673	0.940201	1
13	96	0	1.99054	0.94019	1
14	96	0	2.115	0.94018	1
15	96	0	2.23819	0.940171	1
16	96	0	2.36448	0.940162	1
17	96	0	2.49694	0.940154	1
18	96	0	2.6208	0.940146	1
19	96	0	2.74275	0.940138	1
20	96	0	2.87121	0.940131	1
21	96	0	2.99552	0.940125	1
22	96	0	3.12892	0.940118	1
23	96	0	3.26101	0.940112	1
24	96	0	3.38486	0.940106	1
25	96	0	3.51537	0.940101	1
26	96	0	3.64282	0.940095	1
27	96	0	3.77262	0.94009	1
28	96	0	3.90081	0.940085	1
29	96	0	4.02875	0.940081	1
0	96	0	0.13432	0.94041	0
1	96	0	0.266634	0.940383	0
2	96	0	0.397895	0.940359	0
3	96	0	0.524713	0.940337	0
4	96	0	0.649422	0.940317	0
5	96	0	0.798188	0.940298	0
6	96	0	0.923395	0.940281	0
7	96	0	1.04876	0.940265	0
8	96	0	1.17745	0.94025	0
9	96	0	1.3185	0.940237	0
10	96	0	1.44293	0.940224	0
11	96	0	1.58154	0.940212	0
12	96	0	1.7092	0.940201	0
13	96	0	1.83664	0.94019	0
14	96	0	1.96639	0.94018	0
15	96	0	2.09942	0.940171	0
16	96	0	2.22753	0.940162	0
17	96	0	2.35255	0.940154	0
18	96	0	2.47804	0.940146	0
19	96	0	2.62416	0.940138	0
20	96	0	2.75024	0.940131	0
21	96	0	2.88053	0.940125	0
22	96	0	3.00643	0.940118	0
23	96	0	3.13287	0.940112	0
24	96	0	3.26931	0.940106	0
25	96	0	3.40251	0.940101	0
26	96	0	3.54042	0.940095	0
27	96	0	3.67048	0.94009	0
28	96	0	3.82473	0.940085	0
29	96	0	3.9559	0.940081	0
0	96	1	0.185155	0.939894	1
1	96	1	0.327033	0.939889	1
2	96	1	0.467602	0.939885	1
3	96	1	0.604774	0.939883	1
4	96	1	0.74382	0.939882	1
5	96	1	0.878479	0.939881	1
6	96	1	1.01929	0.939881	1
7	96	1	1.16336	0.939881	1
8	96	1	1.3053	0.93988	1
9	96	1	1.44232	0.93988	1
10	96	1	1.58485	0.93988	1
11	96	1	1.72467	0.93988	1
12	96	1	1.86734	0.93988	1
13	96	1	2.0144	0.939879	1
14	96	1	2.15794	0.939879	1
15	96	1	2.29695	0.939879	1
16	96	1	2.4403	0.939879	1
17	96	1	2.57694	0.939879	1
18	96	1	2.71804	0.939879	1
19	96	1	2.86424	0.939879	1
20	96	1	3.00568	0.939879	1
21	96	1	3.15037	0.939879	1
22	96	1	3.29431	0.939879	1
23	96	1	3.43695	0.939879	1
24	96	1	3.57901	0.939879	1
25	96	1	3.7237	0.939879	1
26	96	1	3.87039	0.939879	1
27	96	1	4.02237	0.939879	1
28	96	1	4.18384	0.939879	1
29	96	1	4.3281	0.939878	1
0	96	1	0.151411	0.939894	0
1	96	1	0.297671	0.939889	0
2	96	1	0.440047	0.939885	0
3	96	1	0.581642	0.939883	0
4	96	1	0.723458	0.939882	0
5	96	1	0.865473	0.939881	0
6	96	1	1.0084	0.939881	0
7	96	1	1.15297	0.939881	0
8	96	1	1.2956	0.93988	0
9	96	1	1.4377	0.93988	0
10	96	1	1.58027	0.93988	0
11	96	1	1.72326	0.93988	0
12	96	1	1.86679	0.93988	0
13	96	1	2.01035	0.939879	0
14	96	1	2.15397	0.939879	0
15	96	1	2.29761	0.939879	0
16	96	1	2.4412	0.939879	0
17	96	1	2.59884	0.939879	0
18	96	1	2.74962	0.939879	0
19	96	1	2.89306	0.939879	0
20	96	1	3.03715	0.939879	0
21	96	1	3.1818	0.939879	0
22	96	1	3.32502	0.939879	0
23	96	1	3.46865	0.939879	0
24	96	1	3.6106	0.939879	0
25	96	1	3.75269	0.939879	0
26	96	1	3.90431	0.939879	0
27	96	1	4.04772	0.939879	0
28	96	1	4.19143	0.939879	0
29	96	1	4.33434	0.939878	0
0	96	2	0.174083	0.941199	1
1	96	2	0.308641	0.939962	1
2	96	2	0.436601	0.939935	1
3	96	2	0.559925	0.939936	1
4	96	2	0.686447	0.939941	1
5	96	2	0.812154	0.939942	1
6	96	2	0.933626	0.939938	1
7	96	2	1.05919	0.939937	1
8	96	2	1.18288	0.939935	1
9	96	2	1.30418	0.939934	1
10	96	2	1.43095	0.939931	1
11	96	2	1.55908	0.939929	1
12	96	2	1.69277	0.939925	1
13	96	2	1.82293	0.939919	1
14	96	2	1.95082	0.939915	1
15	96	2	2.07878	0.939911	1
16	96	2	2.20624	0.939911	1
17	96	2	2.33195	0.939912	1
18	96	2	2.46454	0.939913	1
19	96	2	2.59427	0.939914	1
20	96	2	2.72615	0.939914	1
21	96	2	2.85223	0.939914	1
22	96	2	2.97932	0.939915	1
23	96	2	3.10295	0.939917	1
24	96	2	3.23643	0.939919	1
25	96	2	3.36824	0.93992	1
26	96	2	3.49797	0.939922	1
27	96	2	3.62386	0.939923	1
28	96	2	3.75415	0.939923	1
29	96	2	3.88009	0.939922	1
0	96	2	0.136092	0.941199	0
1	96	2	0.267419	0.939962	0
2	96	2	0.395788	0.939935	0
3	96	2	0.525583	0.939936	0
4	96	2	0.655468	0.939941	0
5	96	2	0.784316	0.939942	0
6	96	2	0.914771	0.939938	0
7	96	2	1.04382	0.939937	0
8	96	2	1.17343	0.939935	0
9	96	2	1.30236	0.939934	0
10	96	2	1.43037	0.939931	0
11	96	2	1.56017	0.939929	0
12	96	2	1.68973	0.939925	0
13	96	2	1.82064	0.939919	0
14	96	2	1.95068	0.939915	0
15	96	2	2.07965	0.939911	0
16	96	2	2.20995	0.939911	0
17	96	2	2.3401	0.939912	0
18	96	2	2.4716	0.939913	0
19	96	2	2.60029	0.939914	0
20	96	2	2.72892	0.939914	0
21	96	2	2.85847	0.939914	0
22	96	2	2.98702	0.939915	0
23	96	2	3.11581	0.939917	0
24	96	2	3.24495	0.939919	0
25	96	2	3.37472	0.93992	0
26	96	2	3.50525	0.939922	0
27	96	2	3.63465	0.939923	0
28	96	2	3.76453	0.939923	0
29	96	2	3.89444	0.939922	0
0	96	4	0.181377	0.939894	1
1	96	4	0.324134	0.939891	1
2	96	4	0.465011	0.939891	1
3	96	4	0.608334	0.939891	1
4	96	4	0.755528	0.939891	1
5	96	4	0.892179	0.939891	1
6	96	4	1.0421	0.939892	1
7	96	4	1.19424	0.939892	1
8	96	4	1.34756	0.939892	1
9	96	4	1.48996	0.939892	1
10	96	4	1.63296	0.939892	1
11	96	4	1.77352	0.939892	1
12	96	4	1.92139	0.939892	1
13	96	4	2.0631	0.939892	1
14	96	4	2.20958	0.939892	1
15	96	4	2.35726	0.939892	1
16	96	4	2.50833	0.939892	1
17	96	4	2.65178	0.939892	1
18	96	4	2.80282	0.939892	1
19	96	4	2.95223	0.939892	1
20	96	4	3.10741	0.939892	1
21	96	4	3.25644	0.939892	1
22	96	4	3.4049	0.939892	1
23	96	4	3.55023	0.939892	1
24	96	4	3.69539	0.939892	1
25	96	4	3.84115	0.939892	1
26	96	4	3.99078	0.939892	1
27	96	4	4.13752	0.939892	1
28	96	4	4.28484	0.939892	1
29	96	4	4.42831	0.939892	1
0	96	4	0.154947	0.939894	0
1	96	4	0.303402	0.939891	0
2	96	4	0.451448	0.939891	0
3	96	4	0.598035	0.939891	0
4	96	4	0.742894	0.939891	0
5	96	4	0.888453	0.939891	0
6	96	4	1.03898	0.939892	0
7	96	4	1.18588	0.939892	0
8	96	4	1.3311	0.939892	0
9	96	4	1.47635	0.939892	0
10	96	4	1.63981	0.939892	0
11	96	4	1.7863	0.939892	0
12	96	4	1.93352	0.939892	0
13	96	4	2.08023	0.939892	0
14	96	4	2.2509	0.939892	0
15	96	4	2.39714	0.939892	0
16	96	4	2.54341	0.939892	0
17	96	4	2.68927	0.939892	0
18	96	4	2.83726	0.939892	0
19	96	4	2.98398	0.939892	0
20	96	4	3.13363	0.939892	0
21	96	4	3.2833	0.939892	0
22	96	4	3.42992	0.939892	0
23	96	4	3.57922	0.939892	0
24	96	4	3.72718	0.939892	0
25	96	4	3.87648	0.939892	0
26	96	4	4.02384	0.939892	0
27	96	4	4.17037	0.939892	0
28	96	4	4.31593	0.939892	0
29	96	4	4.46256	0.939892	0
0	96	5	0.568657	0.939889	1
1	96	5	0.92193	0.939881	1
2	96	5	1.21208	0.939879	1
3	96	5	1.47084	0.939878	1
4	96	5	1.72187	0.939878	1
5	96	5	1.96767	0.939878	1
6	96	5	2.22272	0.939877	1
7	96	5	2.47689	0.939877	1
8	96	5	2.7237	0.939877	1
9	96	5	2.97107	0.939877	1
10	96	5	3.21708	0.939877	1
11	96	5	3.46205	0.939877	1
12	96	5	3.71539	0.939877	1
13	96	5	3.95843	0.939877	1
14	96	5	4.2148	0.939877	1
15	96	5	4.46926	0.939877	1
16	96	5	4.72179	0.939877	1
17	96	5	4.97118	0.939877	1
18	96	5	5.21934	0.939877	1
19	96	5	5.46857	0.939877	1
20	96	5	5.71974	0.939877	1
21	96	5	5.96375	0.939877	1
22	96	5	6.21214	0.939877	1
23	96	5	6.45549	0.939877	1
24	96	5	6.69581	0.939876	1
25	96	5	6.93818	0.939876	1
26	96	5	7.18116	0.939876	1
27	96	5	7.42553	0.939876	1
28	96	5	7.6717	0.939876	1
29	96	5	7.91565	0.939876	1
0	96	5	0.538183	0.939889	0
1	96	5	0.881522	0.939881	0
2	96	5	1.15775	0.939879	0
3	96	5	1.41183	0.939878	0
4	96	5	1.66435	0.939878	0
5	96	5	1.91215	0.939878	0
6	96	5	2.16047	0.939877	0
7	96	5	2.40606	0.939877	0
8	96	5	2.65487	0.939877	0
9	96	5	2.89917	0.939877	0
10	96	5	3.14074	0.939877	0
11	96	5	3.38159	0.939877	0
12	96	5	3.62306	0.939877	0
13	96	5	3.86538	0.939877	0
14	96	5	4.10985	0.939877	0
15	96	5	4.35271	0.939877	0
16	96	5	4.5977	0.939877	0
17	96	5	4.84242	0.939877	0
18	96	5	5.08457	0.939877	0
19	96	5	5.32677	0.939877	0
20	96	5	5.5679	0.939877	0
21	96	5	5.8092	0.939877	0
22	96	5	6.05186	0.939877	0
23	96	5	6.28958	0.939877	0
24	96	5	6.53056	0.939876	0
25	96	5	6.76936	0.939876	0
26	96	5	7.00855	0.939876	0
27	96	5	7.24823	0.939876	0
28	96	5	7.48934	0.939876	0
29	96	5	7.73064	0.939876	0
0	128	0	0.259354	0.940284	1
1	128	0	0.447561	0.940267	1
2	128	0	0.62121	0.940252	1
3	128	0	0.819811	0.940237	1
4	128	0	0.963877	0.940224	1
5	128	0	1.10849	0.940212	1
6	128	0	1.23527	0.9402	1
7	128	0	1.38436	0.940189	1
8	128	0	1.51876	0.940179	1
9	128	0	1.65447	0.94017	1
10	128	0	1.7798	0.940161	1
11	128	0	1.90722	0.940152	1
12	128	0	2.03727	0.940144	1
13	128	0	2.16947	0.940137	1
14	128	0	2.3016	0.940129	1
15	128	0	2.43372	0.940123	1
16	128	0	2.55937	0.940116	1
17	128	0	2.69242	0.94011	1
18	128	0	2.83217	0.940104	1
19	128	0	2.96465	0.940099	1
20	128	0	3.09372	0.940093	1
21	128	0	3.22738	0.940088	1
22	128	0	3.35687	0.940083	1
23	128	0	3.49796	0.940078	1
24	128	0	3.63688	0.940074	1
25	128	0	3.76491	0.94007	1
26	128	0	3.8972	0.940066	1
27	128	0	4.04234	0.940062	1
28	128	0	4.19218	0.940058	1
29	128	0	4.34472	0.940054	1
0	128	0	0.174977	0.940284	0
1	128	0	0.34096	0.940267	0
2	128	0	0.506222	0.940252	0
3	128	0	0.670665	0.940237	0
4	128	0	0.836377	0.940224	0
5	128	0	1.00243	0.940212	0
6	128	0	1.16722	0.9402	0
7	128	0	1.33542	0.940189	0
8	128	0	1.50013	0.940179	0
9	128	0	1.66876	0.94017	0
10	128	0	1.8337	0.940161	0
11	128	0	1.99938	0.940152	0
12	128	0	2.16565	0.940144	0
13	128	0	2.33014	0.940137	0
14	128	0	2.49437	0.940129	0
15	128	0	2.65906	0.940123	0
16	128	0	2.82407	0.940116	0
17	128	0	2.98994	0.94011	0
18	128	0	3.1553	0.940104	0
19	128	0	3.32133	0.940099	0
20	128	0	3.48869	0.940093	0
21	128	0	3.65357	0.940088	0
22	128	0	3.81738	0.940083	0
23	128	0	3.98524	0.940078	0
24	128	0	4.14947	0.940074	0
25	128	0	4.31582	0.94007	0
26	128	0	4.48207	0.940066	0
27	128	0	4.64667	0.940062	0
28	128	0	4.81114	0.940058	0
29	128	0	4.97661	0.940054	0
0	128	1	0.192255	0.939894	1
1	128	1	0.34663	0.939887	1
2	128	1	0.497216	0.939883	1
3	128	1	0.649543	0.93988	1
4	128	1	0.809594	0.939879	1
5	128	1	0.970271	0.939878	1
6	128	1	1.12554	0.939877	1
7	128	1	1.27978	0.939877	1
8	128	1	1.42843	0.939877	1
9	128	1	1.58106	0.939876	1
10	128	1	1.7369	0.939876	1
11	128	1	1.89035	0.939876	1
12	128	1	2.04524	0.939875	1
13	128	1	2.19702	0.939875	1
14	128	1	2.35185	0.939875	1
15	128	1	2.50738	0.939875	1
16	128	1	2.65853	0.939875	1
17	128	1	2.81158	0.939875	1
18	128	1	2.96495	0.939875	1
19	128	1	3.11836	0.939875	1
20	128	1	3.27242	0.939875	1
21	128	1	3.42754	0.939874	1
22	128	1	3.58413	0.939874	1
23	128	1	3.73457	0.939874	1
24	128	1	3.8902	0.939874	1
25	128	1	4.04366	0.939874	1
26	128	1	4.19942	0.939874	1
27	128	1	4.35667	0.939874	1
28	128	1	4.51576	0.939874	1
29	128	1	4.67139	0.939874	1
0	128	1	0.197141	0.939894	0
1	128	1	0.386325	0.939887	0
2	128	1	0.572998	0.939883	0
3	128	1	0.76557	0.93988	0
4	128	1	0.95112	0.939879	0
5	128	1	1.13748	0.939878	0
6	128	1	1.32455	0.939877	0
7	128	1	1.51503	0.939877	0
8	128	1	1.703	0.939877	0
9	128	1	1.89079	0.939876	0
10	128	1	2.07756	0.939876	0
11	128	1	2.26565	0.939876	0
12	128	1	2.45354	0.939875	0
13	128	1	2.6401	0.939875	0
14	128	1	2.83017	0.939875	0
15	128	1	3.01925	0.939875	0
16	128	1	3.20496	0.939875	0
17	128	1	3.39469	0.939875	0
18	128	1	3.58118	0.939875	0
19	128	1	3.76542	0.939875	0
20	128	1	3.95204	0.939875	0
21	128	1	4.14349	0.939874	0
22	128	1	4.3318	0.939874	0
23	128	1	4.51763	0.939874	0
24	128	1	4.70452	0.939874	0
25	128	1	4.89477	0.939874	0
26	128	1	5.0812	0.939874	0
27	128	1	5.26906	0.939874	0
28	128	1	5.45681	0.939874	0
29	128	1	5.64261	0.939874	0
0	128	2	0.196167	0.93991	1
1	128	2	0.329283	0.939893	1
2	128	2	0.468548	0.939892	1
3	128	2	0.604442	0.939891	1
4	128	2	0.738053	0.939889	1
5	128	2	0.871867	0.939887	1
6	128	2	0.996849	0.939885	1
7	128	2	1.12853	0.939884	1
8	128	2	1.26288	0.939883	1
9	128	2	1.38985	0.939881	1
10	128	2	1.51919	0.93988	1
11	128	2	1.65376	0.939879	1
12	128	2	1.78279	0.939877	1
13	128	2	1.91629	0.939877	1
14	128	2	2.04164	0.939876	1
15	128	2	2.17079	0.939876	1
16	128	2	2.30733	0.939875	1
17	128	2	2.43453	0.939874	1
18	128	2	2.56732	0.939873	1
19	128	2	2.70408	0.939872	1
20	128	2	2.83732	0.939872	1
21	128	2	2.97051	0.939871	1
22	128	2	3.10602	0.939871	1
23	128	2	3.23862	0.93987	1
24	128	2	3.37667	0.93987	1
25	128	2	3.50818	0.93987	1
26	128	2	3.64303	0.93987	1
27	128	2	3.77653	0.939869	1
28	128	2	3.90732	0.939869	1
29	128	2	4.03811	0.939869	1
0	128	2	0.1775	0.93991	0
1	128	2	0.349526	0.939893	0
2	128	2	0.517995	0.939892	0
3	128	2	0.688434	0.939891	0
4	128	2	0.857736	0.939889	0
5	128	2	1.02875	0.939887	0
6	128	2	1.19812	0.939885	0
7	128	2	1.36545	0.939884	0
8	128	2	1.53484	0.939883	0
9	128	2	1.70287	0.939881	0
10	128	2	1.87134	0.93988	0
11	128	2	2.04111	0.939879	0
12	128	2	2.21091	0.939877	0
13	128	2	2.3803	0.939877	0
14	128	2	2.55182	0.939876	0
15	128	2	2.72034	0.939876	0
16	128	2	2.90839	0.939875	0
17	128	2	3.08686	0.939874	0
18	128	2	3.25527	0.939873	0
19	128	2	3.4249	0.939872	0
20	128	2	3.60017	0.939872	0
21	128	2	3.77337	0.939871	0
22	128	2	3.99177	0.939871	0
23	128	2	4.19619	0.93987	0
24	128	2	4.36636	0.93987	0
25	128	2	4.53595	0.93987	0
26	128	2	4.70296	0.93987	0
27	128	2	4.8708	0.939869	0
28	128	2	5.03904	0.939869	0
29	128	2	5.20694	0.939869	0
0	128	4	0.200819	0.939892	1
1	128	4	0.359418	0.939888	1
2	128	4	0.512142	0.939888	1
3	128	4	0.672777	0.939887	1
4	128	4	0.832236	0.939887	1
5	128	4	1.00096	0.939887	1
6	128	4	1.16197	0.939887	1
7	128	4	1.32335	0.939887	1
8	128	4	1.50967	0.939887	1
9	128	4	1.66991	0.939887	1
10	128	4	1.83063	0.939886	1
11	128	4	1.98859	0.939886	1
12	128	4	2.16011	0.939886	1
13	128	4	2.31687	0.939886	1
14	128	4	2.47522	0.939886	1
15	128	4	2.63373	0.939886	1
16	128	4	2.7905	0.939886	1
17	128	4	2.95358	0.939886	1
18	128	4	3.27296	0.939886	1
19	128	4	3.52421	0.939886	1
20	128	4	3.75091	0.939886	1
21	128	4	3.91465	0.939886	1
22	128	4	4.07437	0.939886	1
23	128	4	4.24023	0.939886	1
24	128	4	4.40842	0.939886	1
25	128	4	4.57086	0.939886	1
26	128	4	4.7311	0.939886	1
27	128	4	4.88816	0.939886	1
28	128	4	5.04797	0.939886	1
29	128	4	5.21243	0.939886	1
0	128	4	0.200987	0.939892	0
1	128	4	0.393273	0.939888	0
2	128	4	0.586619	0.939888	0
3	128	4	0.781253	0.939887	0
4	128	4	0.972683	0.939887	0
5	128	4	1.16568	0.939887	0
6	128	4	1.35792	0.939887	0
7	128	4	1.55249	0.939887	0
8	128	4	1.74561	0.939887	0
9	128	4	1.9372	0.939887	0
10	128	4	2.13092	0.939886	0
11	128	4	2.32343	0.939886	0
12	128	4	2.5168	0.939886	0
13	128	4	2.71033	0.939886	0
14	128	4	2.90377	0.939886	0
15	128	4	3.09613	0.939886	0
16	128	4	3.29029	0.939886	0
17	128	4	3.49642	0.939886	0
18	128	4	3.69093	0.939886	0
19	128	4	3.89448	0.939886	0
20	128	4	4.08688	0.939886	0
21	128	4	4.27887	0.939886	0
22	128	4	4.46988	0.939886	0
23	128	4	4.67358	0.939886	0
24	128	4	4.90182	0.939886	0
25	128	4	5.09472	0.939886	0
26	128	4	5.28542	0.939886	0
27	128	4	5.47544	0.939886	0
28	128	4	5.66712	0.939886	0
29	128	4	5.85729	0.939886	0
0	128	5	0.414339	0.939885	1
1	128	5	0.742929	0.939876	1
2	128	5	1.05491	0.939874	1
3	128	5	1.35241	0.939873	1
4	128	5	1.64573	0.939872	1
5	128	5	1.93964	0.939871	1
6	128	5	2.23064	0.939871	1
7	128	5	2.51187	0.93987	1
8	128	5	2.79909	0.93987	1
9	128	5	3.08343	0.939869	1
10	128	5	3.38076	0.939869	1
11	128	5	3.66968	0.939869	1
12	128	5	3.95621	0.939869	1
13	128	5	4.2494	0.939868	1
14	128	5	4.54417	0.939868	1
15	128	5	4.83041	0.939868	1
16	128	5	5.11516	0.939867	1
17	128	5	5.4153	0.939867	1
18	128	5	5.70892	0.939867	1
19	128	5	5.99487	0.939867	1
20	128	5	6.28107	0.939867	1
21	128	5	6.56687	0.939867	1
22	128	5	6.84846	0.939867	1
23	128	5	7.14235	0.939867	1
24	128	5	7.42916	0.939866	1
25	128	5	7.70786	0.939866	1
26	128	5	7.99496	0.939866	1
27	128	5	8.2796	0.939866	1
28	128	5	8.56943	0.939866	1
29	128	5	8.85075	0.939866	1
0	128	5	0.402851	0.939885	0
1	128	5	0.755061	0.939876	0
2	128	5	1.08525	0.939874	0
3	128	5	1.40693	0.939873	0
4	128	5	1.72493	0.939872	0
5	128	5	2.04481	0.939871	0
6	128	5	2.36292	0.939871	0
7	128	5	2.67377	0.93987	0
8	128	5	2.98944	0.93987	0
9	128	5	3.32271	0.939869	0
10	128	5	3.63867	0.939869	0
11	128	5	3.95257	0.939869	0
12	128	5	4.2689	0.939869	0
13	128	5	4.58288	0.939868	0
14	128	5	4.89585	0.939868	0
15	128	5	5.21545	0.939868	0
16	128	5	5.53293	0.939867	0
17	128	5	5.85668	0.939867	0
18	128	5	6.1761	0.939867	0
19	128	5	6.48979	0.939867	0
20	128	5	6.80263	0.939867	0
21	128	5	7.11572	0.939867	0
22	128	5	7.43629	0.939867	0
23	128	5	7.75172	0.939867	0
24	128	5	8.06617	0.939866	0
25	128	5	8.3829	0.939866	0
26	128	5	8.69563	0.939866	0
27	128	5	9.00782	0.939866	0
28	128	5	9.31962	0.939866	0
29	128	5	9.63171	0.939866	0

