iter	k	algo	totaltime	relerr	gpu
20	64	2	1.8873	0.92037	0
21	64	2	1.97543	0.920368	0
22	64	2	2.06607	0.920366	0
23	64	2	2.15469	0.920364	0
24	64	2	2.24535	0.920361	0
25	64	2	2.33326	0.92036	0
26	64	2	2.42297	0.920359	0
27	64	2	2.513	0.920358	0
28	64	2	2.60351	0.920357	0
29	64	2	2.69223	0.920356	0
0	64	4	0.163984	0.921085	1
1	64	4	0.29813	0.920864	1
2	64	4	0.425944	0.920839	1
3	64	4	0.565726	0.92117	1
4	64	4	0.694966	0.921567	1
5	64	4	0.825052	0.921576	1
6	64	4	0.953226	0.921597	1
7	64	4	1.08434	0.921628	1
8	64	4	1.21287	0.921689	1
9	64	4	1.36495	0.921737	1
10	64	4	1.49542	0.921809	1
11	64	4	1.62227	0.921878	1
12	64	4	1.74834	0.921962	1
13	64	4	1.88683	0.92203	1
14	64	4	2.02128	0.922102	1
15	64	4	2.1508	0.922151	1
16	64	4	2.2784	0.922211	1
17	64	4	2.41725	0.922237	1
18	64	4	2.54855	0.922365	1
19	64	4	2.67442	0.922291	1
20	64	4	2.80581	0.922318	1
21	64	4	2.93882	0.922283	1
22	64	4	3.06842	0.922396	1
23	64	4	3.20368	0.922949	1
24	64	4	3.3388	0.923051	1
25	64	4	3.47061	0.923074	1
26	64	4	3.60412	0.923061	1
27	64	4	3.73253	0.923037	1
28	64	4	3.8623	0.923015	1
29	64	4	3.99634	0.923003	1
0	64	4	0.108195	0.921085	0
1	64	4	0.208383	0.920864	0
2	64	4	0.311225	0.920844	0
3	64	4	0.420001	0.920985	0
4	64	4	0.558077	0.921603	0
5	64	4	0.679965	0.921646	0
6	64	4	0.782082	0.921662	0
7	64	4	0.88119	0.921689	0
8	64	4	0.981392	0.921739	0
9	64	4	1.08244	0.921791	0
10	64	4	1.18166	0.921834	0
11	64	4	1.28228	0.921915	0
12	64	4	1.39796	0.921961	0
13	64	4	1.49658	0.922068	0
14	64	4	1.59567	0.922118	0
15	64	4	1.70943	0.922219	0
16	64	4	1.80836	0.922262	0
17	64	4	1.91117	0.922318	0
18	64	4	2.01205	0.922369	0
19	64	4	2.11384	0.922752	0
20	64	4	2.22277	0.922994	0
21	64	4	2.32328	0.923037	0
22	64	4	2.42554	0.92304	0
23	64	4	2.52691	0.923029	0
24	64	4	2.64799	0.923004	0
25	64	4	2.76908	0.922997	0
26	64	4	2.87346	0.922989	0
27	64	4	2.97544	0.922985	0
28	64	4	3.0746	0.922976	0
29	64	4	3.17545	0.922969	0
0	64	5	0.191683	0.921046	1
1	64	5	0.325127	0.920861	1
2	64	5	0.458539	0.920922	1
3	64	5	0.594706	0.920931	1
4	64	5	0.730633	0.920977	1
5	64	5	0.868176	0.921011	1
6	64	5	0.997203	0.921019	1
7	64	5	1.13388	0.921046	1
8	64	5	1.28684	0.921051	1
9	64	5	1.4215	0.921053	1
10	64	5	1.55774	0.921077	1
11	64	5	1.69269	0.92111	1
12	64	5	1.83093	0.921126	1
13	64	5	1.96477	0.921141	1
14	64	5	2.10245	0.92115	1
15	64	5	2.2424	0.921171	1
16	64	5	2.38248	0.921207	1
17	64	5	2.51592	0.92122	1
18	64	5	2.6555	0.921207	1
19	64	5	2.79149	0.92125	1
20	64	5	2.9267	0.921237	1
21	64	5	3.06075	0.921234	1
22	64	5	3.18864	0.921219	1
23	64	5	3.3238	0.921223	1
24	64	5	3.45054	0.921226	1
25	64	5	3.58566	0.921232	1
26	64	5	3.72742	0.921232	1
27	64	5	3.86463	0.921227	1
28	64	5	3.99294	0.921246	1
29	64	5	4.15062	0.921245	1
0	64	5	0.112966	0.921046	0
1	64	5	0.218007	0.920861	0
2	64	5	0.323457	0.920922	0
3	64	5	0.430825	0.920931	0
4	64	5	0.534316	0.920977	0
5	64	5	0.639863	0.921011	0
6	64	5	0.745042	0.921019	0
7	64	5	0.848389	0.921046	0
8	64	5	0.952891	0.921051	0
9	64	5	1.05687	0.921053	0
10	64	5	1.16097	0.921077	0
11	64	5	1.26844	0.92111	0
12	64	5	1.37457	0.921126	0
13	64	5	1.47818	0.921141	0
14	64	5	1.57966	0.92115	0
15	64	5	1.6827	0.921171	0
16	64	5	1.78591	0.921207	0
17	64	5	1.88674	0.92122	0
18	64	5	1.98931	0.921207	0
19	64	5	2.09028	0.92125	0
20	64	5	2.19095	0.921237	0
21	64	5	2.29705	0.921234	0
22	64	5	2.40591	0.921219	0
23	64	5	2.5145	0.921223	0
24	64	5	2.61699	0.921226	0
25	64	5	2.71728	0.921232	0
26	64	5	2.8201	0.921232	0
27	64	5	2.92057	0.921227	0
28	64	5	3.02004	0.921246	0
29	64	5	3.12063	0.921245	0
0	96	0	0.149774	0.920657	1
1	96	0	0.275828	0.920612	1
2	96	0	0.399379	0.920571	1
3	96	0	0.560861	0.920534	1
4	96	0	0.682341	0.920499	1
5	96	0	0.802864	0.920467	1
6	96	0	0.925846	0.920437	1
7	96	0	1.05469	0.92041	1
8	96	0	1.17958	0.920384	1
9	96	0	1.30434	0.920359	1
10	96	0	1.43319	0.920337	1
11	96	0	1.56261	0.920315	1
12	96	0	1.68865	0.920295	1
13	96	0	1.8144	0.920276	1
14	96	0	1.93985	0.920257	1
15	96	0	2.06479	0.92024	1
16	96	0	2.19599	0.920223	1
17	96	0	2.32373	0.920208	1
18	96	0	2.44924	0.920192	1
19	96	0	2.57401	0.920178	1
20	96	0	2.69753	0.920164	1
21	96	0	2.82105	0.920151	1
22	96	0	2.94757	0.920138	1
23	96	0	3.07851	0.920126	1
24	96	0	3.20882	0.920114	1
25	96	0	3.3396	0.920102	1
26	96	0	3.47418	0.920091	1
27	96	0	3.60262	0.92008	1
28	96	0	3.72848	0.92007	1
29	96	0	3.8558	0.92006	1
0	96	0	0.138276	0.920657	0
1	96	0	0.264609	0.920612	0
2	96	0	0.390862	0.920571	0
3	96	0	0.520061	0.920534	0
4	96	0	0.647052	0.920499	0
5	96	0	0.772101	0.920467	0
6	96	0	0.901764	0.920437	0
7	96	0	1.02751	0.92041	0
8	96	0	1.1536	0.920384	0
9	96	0	1.27795	0.920359	0
10	96	0	1.40267	0.920337	0
11	96	0	1.52676	0.920315	0
12	96	0	1.65401	0.920295	0
13	96	0	1.78011	0.920276	0
14	96	0	1.91297	0.920257	0
15	96	0	2.0401	0.92024	0
16	96	0	2.16977	0.920223	0
17	96	0	2.29768	0.920208	0
18	96	0	2.42296	0.920192	0
19	96	0	2.55051	0.920178	0
20	96	0	2.67668	0.920164	0
21	96	0	2.80578	0.920151	0
22	96	0	2.94556	0.920138	0
23	96	0	3.07386	0.920126	0
24	96	0	3.20085	0.920114	0
25	96	0	3.32673	0.920102	0
26	96	0	3.45337	0.920091	0
27	96	0	3.58007	0.92008	0
28	96	0	3.70816	0.92007	0
29	96	0	3.83696	0.92006	0
0	96	1	0.172958	0.922123	1
1	96	1	0.318131	0.920875	1
2	96	1	0.45143	0.920315	1
3	96	1	0.589728	0.920061	1
4	96	1	0.720818	0.919945	1
5	96	1	0.863324	0.919879	1
6	96	1	1.0075	0.919835	1
7	96	1	1.14317	0.919807	1
8	96	1	1.27869	0.919782	1
9	96	1	1.43753	0.919759	1
10	96	1	1.58557	0.91974	1
11	96	1	1.73833	0.919726	1
12	96	1	1.88578	0.919714	1
13	96	1	2.03505	0.919705	1
14	96	1	2.18821	0.919697	1
15	96	1	2.3273	0.91969	1
16	96	1	2.46741	0.919683	1
17	96	1	2.61044	0.919677	1
18	96	1	2.75305	0.919672	1
19	96	1	2.89866	0.919668	1
20	96	1	3.03849	0.919664	1
21	96	1	3.18008	0.919661	1
22	96	1	3.3219	0.919657	1
23	96	1	3.47808	0.919654	1
24	96	1	3.62455	0.919651	1
25	96	1	3.76583	0.919649	1
26	96	1	3.9036	0.919647	1
27	96	1	4.04427	0.919644	1
28	96	1	4.18746	0.919643	1
29	96	1	4.33044	0.919641	1
0	96	1	0.151191	0.922123	0
1	96	1	0.289709	0.920875	0
2	96	1	0.427334	0.920315	0
3	96	1	0.565584	0.920061	0
4	96	1	0.701464	0.919945	0
5	96	1	0.838203	0.919879	0
6	96	1	0.984101	0.919835	0
7	96	1	1.12807	0.919807	0
8	96	1	1.26751	0.919782	0
9	96	1	1.40955	0.919759	0
10	96	1	1.54938	0.91974	0
11	96	1	1.68763	0.919726	0
12	96	1	1.82628	0.919714	0
13	96	1	1.96878	0.919705	0
14	96	1	2.11216	0.919697	0
15	96	1	2.25085	0.91969	0
16	96	1	2.38864	0.919683	0
17	96	1	2.5402	0.919677	0
18	96	1	2.67898	0.919672	0
19	96	1	2.81752	0.919668	0
20	96	1	2.95607	0.919664	0
21	96	1	3.10548	0.919661	0
22	96	1	3.24529	0.919657	0
23	96	1	3.39134	0.919654	0
24	96	1	3.54844	0.919651	0
25	96	1	3.6889	0.919649	0
26	96	1	3.82775	0.919647	0
27	96	1	3.96723	0.919644	0
28	96	1	4.10643	0.919643	0
29	96	1	4.24852	0.919641	0
0	96	2	0.156237	0.919662	1
1	96	2	0.282834	0.919477	1
2	96	2	0.407204	0.919441	1
3	96	2	0.537331	0.919422	1
4	96	2	0.656637	0.919404	1
5	96	2	0.781637	0.919387	1
6	96	2	0.907829	0.919369	1
7	96	2	1.03051	0.919349	1
8	96	2	1.15652	0.91933	1
9	96	2	1.28095	0.919311	1
10	96	2	1.40639	0.919294	1
11	96	2	1.53452	0.919281	1
12	96	2	1.65857	0.91927	1
13	96	2	1.7908	0.919263	1
14	96	2	1.9237	0.919258	1
15	96	2	2.05563	0.919255	1
16	96	2	2.19123	0.919252	1
17	96	2	2.32321	0.919251	1
18	96	2	2.44994	0.91925	1
19	96	2	2.58125	0.919249	1
20	96	2	2.70982	0.919248	1
21	96	2	2.84189	0.919247	1
22	96	2	2.97331	0.919246	1
23	96	2	3.10381	0.919245	1
24	96	2	3.2341	0.919244	1
25	96	2	3.36233	0.919243	1
26	96	2	3.49564	0.919242	1
27	96	2	3.62373	0.919241	1
28	96	2	3.75525	0.919241	1
29	96	2	3.88883	0.919241	1
0	96	2	0.138343	0.919662	0
1	96	2	0.272835	0.919477	0
2	96	2	0.402798	0.919441	0
3	96	2	0.535127	0.919422	0
4	96	2	0.665576	0.919404	0
5	96	2	0.796123	0.919387	0
6	96	2	0.925663	0.919369	0
7	96	2	1.055	0.919349	0
8	96	2	1.18313	0.91933	0
9	96	2	1.31449	0.919311	0
10	96	2	1.44297	0.919294	0
11	96	2	1.57273	0.919281	0
12	96	2	1.70202	0.91927	0
13	96	2	1.83193	0.919263	0
14	96	2	1.96163	0.919258	0
15	96	2	2.0894	0.919255	0
16	96	2	2.22173	0.919252	0
17	96	2	2.35148	0.919251	0
18	96	2	2.48042	0.91925	0
19	96	2	2.60998	0.919249	0
20	96	2	2.7412	0.919248	0
21	96	2	2.87007	0.919247	0
22	96	2	2.99951	0.919246	0
23	96	2	3.12808	0.919245	0
24	96	2	3.25727	0.919244	0
25	96	2	3.38606	0.919243	0
26	96	2	3.51354	0.919242	0
27	96	2	3.64218	0.919241	0
28	96	2	3.77196	0.919241	0
29	96	2	3.90059	0.919241	0
0	96	4	0.176983	0.919709	1
1	96	4	0.319766	0.919577	1
2	96	4	0.464544	0.919558	1
3	96	4	0.614342	0.919558	1
4	96	4	0.757497	0.919562	1
5	96	4	0.904435	0.919571	1
6	96	4	1.04143	0.919576	1
7	96	4	1.19062	0.919579	1
8	96	4	1.33102	0.919589	1
9	96	4	1.47149	0.919591	1
10	96	4	1.61046	0.919619	1
11	96	4	1.74978	0.919629	1
12	96	4	1.8996	0.919635	1
13	96	4	2.04516	0.919679	1
14	96	4	2.21045	0.919667	1
15	96	4	2.37562	0.919738	1
16	96	4	2.51705	0.919732	1
17	96	4	2.66103	0.919952	1
18	96	4	2.81802	0.920578	1
19	96	4	2.97317	0.920844	1
20	96	4	3.11692	0.920758	1
21	96	4	3.27004	0.920977	1
22	96	4	3.42423	0.921633	1
23	96	4	3.57753	0.921649	1
24	96	4	3.72081	0.921626	1
25	96	4	3.87586	0.921609	1
26	96	4	4.02512	0.921607	1
27	96	4	4.1771	0.921611	1
28	96	4	4.32612	0.921613	1
29	96	4	4.4822	0.921613	1
0	96	4	0.152481	0.919709	0
1	96	4	0.301982	0.919577	0
2	96	4	0.453455	0.919558	0
3	96	4	0.602407	0.919558	0
4	96	4	0.749332	0.919565	0
5	96	4	0.917468	0.919569	0
6	96	4	1.06202	0.919575	0
7	96	4	1.20776	0.919582	0
8	96	4	1.35241	0.919587	0
9	96	4	1.49518	0.919595	0
10	96	4	1.65156	0.919615	0
11	96	4	1.81186	0.91962	0
12	96	4	1.96	0.919641	0
13	96	4	2.10496	0.919686	0
14	96	4	2.25167	0.919723	0
15	96	4	2.39593	0.919914	0
16	96	4	2.57447	0.920117	0
17	96	4	2.72802	0.920642	0
18	96	4	2.88336	0.920925	0
19	96	4	3.0315	0.921408	0
20	96	4	3.17412	0.921393	0
21	96	4	3.32606	0.921377	0
22	96	4	3.47025	0.921372	0
23	96	4	3.61631	0.92138	0
24	96	4	3.75996	0.921377	0
25	96	4	3.90714	0.921383	0
26	96	4	4.05029	0.921384	0
27	96	4	4.19342	0.921394	0
28	96	4	4.33764	0.921385	0
29	96	4	4.48393	0.921385	0
0	96	5	0.191068	0.919684	1
1	96	5	0.353505	0.919556	1
2	96	5	0.502243	0.919597	1
3	96	5	0.646295	0.919644	1
4	96	5	0.793103	0.919661	1
5	96	5	0.980847	0.919693	1
6	96	5	1.13482	0.919717	1
7	96	5	1.28573	0.91972	1
8	96	5	1.43745	0.919709	1
9	96	5	1.5968	0.919763	1
10	96	5	1.75392	0.919737	1
11	96	5	1.89815	0.919742	1
12	96	5	2.05404	0.919744	1
13	96	5	2.20237	0.91975	1
14	96	5	2.35033	0.919756	1
15	96	5	2.50244	0.919763	1
16	96	5	2.68513	0.919768	1
17	96	5	2.83201	0.919771	1
18	96	5	2.98359	0.919777	1
19	96	5	3.13502	0.919781	1
20	96	5	3.28452	0.919779	1
21	96	5	3.43517	0.919778	1
22	96	5	3.60663	0.919776	1
23	96	5	3.77428	0.919774	1
24	96	5	3.92397	0.91977	1
25	96	5	4.07185	0.919769	1
26	96	5	4.22266	0.919766	1
27	96	5	4.36932	0.919765	1
28	96	5	4.51771	0.919763	1
29	96	5	4.67905	0.91976	1
0	96	5	0.165428	0.919684	0
1	96	5	0.334346	0.919556	0
2	96	5	0.50108	0.919597	0
3	96	5	0.657998	0.919644	0
4	96	5	0.811014	0.919661	0
5	96	5	0.974523	0.919693	0
6	96	5	1.12747	0.919717	0
7	96	5	1.28009	0.91972	0
8	96	5	1.43266	0.919709	0
9	96	5	1.58256	0.919763	0
10	96	5	1.73075	0.919737	0
11	96	5	1.87904	0.919742	0
12	96	5	2.03003	0.919744	0
13	96	5	2.18347	0.91975	0
14	96	5	2.36593	0.919756	0
15	96	5	2.52711	0.919763	0
16	96	5	2.70482	0.919768	0
17	96	5	2.86306	0.919771	0
18	96	5	3.01724	0.919777	0
19	96	5	3.1667	0.919781	0
20	96	5	3.31566	0.919779	0
21	96	5	3.46222	0.919778	0
22	96	5	3.60802	0.919776	0
23	96	5	3.75281	0.919774	0
24	96	5	3.89757	0.91977	0
25	96	5	4.04	0.919769	0
26	96	5	4.18282	0.919766	0
27	96	5	4.3515	0.919765	0
28	96	5	4.50451	0.919763	0
29	96	5	4.65507	0.91976	0
0	128	0	0.167694	0.920677	1
1	128	0	0.297191	0.920648	1
2	128	0	0.426574	0.920621	1
3	128	0	0.56158	0.920596	1
4	128	0	0.696059	0.920573	1
5	128	0	0.828118	0.920551	1
6	128	0	0.958886	0.92053	1
7	128	0	1.08462	0.920511	1
8	128	0	1.23187	0.920493	1
9	128	0	1.36486	0.920475	1
10	128	0	1.4936	0.920459	1
11	128	0	1.62542	0.920443	1
12	128	0	1.75843	0.920428	1
13	128	0	1.89071	0.920414	1
14	128	0	2.04273	0.920401	1
15	128	0	2.17425	0.920388	1
16	128	0	2.30275	0.920375	1
17	128	0	2.43772	0.920363	1
18	128	0	2.57575	0.920352	1
19	128	0	2.71042	0.920341	1
20	128	0	2.84293	0.92033	1
21	128	0	2.9857	0.92032	1
22	128	0	3.11463	0.92031	1
23	128	0	3.25034	0.920301	1
24	128	0	3.38266	0.920291	1
25	128	0	3.51376	0.920283	1
26	128	0	3.65048	0.920274	1
27	128	0	3.78237	0.920266	1
28	128	0	3.91967	0.920257	1
29	128	0	4.05347	0.92025	1
0	128	0	0.175057	0.920677	0
1	128	0	0.340348	0.920648	0
2	128	0	0.507387	0.920621	0
3	128	0	0.670912	0.920596	0
4	128	0	0.836815	0.920573	0
5	128	0	1.0014	0.920551	0
6	128	0	1.16721	0.92053	0
7	128	0	1.33289	0.920511	0
8	128	0	1.4987	0.920493	0
9	128	0	1.66577	0.920475	0
10	128	0	1.82955	0.920459	0
11	128	0	1.99392	0.920443	0
12	128	0	2.15953	0.920428	0
13	128	0	2.32441	0.920414	0
14	128	0	2.49097	0.920401	0
15	128	0	2.65837	0.920388	0
16	128	0	2.82505	0.920375	0
17	128	0	2.99091	0.920363	0
18	128	0	3.15723	0.920352	0
19	128	0	3.32452	0.920341	0
20	128	0	3.49019	0.92033	0
21	128	0	3.66374	0.92032	0
22	128	0	3.82772	0.92031	0
23	128	0	3.99242	0.920301	0
24	128	0	4.15694	0.920291	0
25	128	0	4.32025	0.920283	0
26	128	0	4.48379	0.920274	0
27	128	0	4.65283	0.920266	0
28	128	0	4.81617	0.920257	0
29	128	0	4.98572	0.92025	0
0	128	1	0.187159	0.92186	1
1	128	1	0.342672	0.92084	1
2	128	1	0.492166	0.920366	1
3	128	1	0.641043	0.920177	1
4	128	1	0.796093	0.920109	1
5	128	1	0.960163	0.920061	1
6	128	1	1.0981	0.92003	1
7	128	1	1.26364	0.920007	1
8	128	1	1.41926	0.919988	1
9	128	1	1.56916	0.919974	1
10	128	1	1.7291	0.919963	1
11	128	1	1.88587	0.919955	1
12	128	1	2.03716	0.919948	1
13	128	1	2.19135	0.919941	1
14	128	1	2.35014	0.919936	1
15	128	1	2.50267	0.919931	1
16	128	1	2.65602	0.919926	1
17	128	1	2.80803	0.919922	1
18	128	1	2.96231	0.919919	1
19	128	1	3.13089	0.919916	1
20	128	1	3.29103	0.919913	1
21	128	1	3.45164	0.91991	1
22	128	1	3.60391	0.919908	1
23	128	1	3.76188	0.919905	1
24	128	1	3.9281	0.919903	1
25	128	1	4.08512	0.919901	1
26	128	1	4.23933	0.9199	1
27	128	1	4.38992	0.919898	1
28	128	1	4.53915	0.919896	1
29	128	1	4.68775	0.919895	1
0	128	1	0.206897	0.92186	0
1	128	1	0.394376	0.92084	0
2	128	1	0.57824	0.920366	0
3	128	1	0.762105	0.920177	0
4	128	1	0.945798	0.920108	0
5	128	1	1.12881	0.92006	0
6	128	1	1.31172	0.920029	0
7	128	1	1.50564	0.920006	0
8	128	1	1.70077	0.919988	0
9	128	1	1.88263	0.919974	0
10	128	1	2.06576	0.919963	0
11	128	1	2.24911	0.919954	0
12	128	1	2.43167	0.919947	0
13	128	1	2.61424	0.919941	0
14	128	1	2.79554	0.919936	0
15	128	1	2.97743	0.91993	0
16	128	1	3.16655	0.919926	0
17	128	1	3.35226	0.919922	0
18	128	1	3.53424	0.919918	0
19	128	1	3.71556	0.919915	0
20	128	1	3.8976	0.919912	0
21	128	1	4.10205	0.91991	0
22	128	1	4.29113	0.919908	0
23	128	1	4.47364	0.919905	0
24	128	1	4.6537	0.919903	0
25	128	1	4.83551	0.919901	0
26	128	1	5.04076	0.9199	0
27	128	1	5.24735	0.919898	0
28	128	1	5.42942	0.919896	0
29	128	1	5.61235	0.919895	0
0	128	2	0.181547	0.919886	1
1	128	2	0.313174	0.919776	1
2	128	2	0.449377	0.919756	1
3	128	2	0.595581	0.919745	1
4	128	2	0.732457	0.919735	1
5	128	2	0.866827	0.919724	1
6	128	2	1.00438	0.919712	1
7	128	2	1.13897	0.919699	1
8	128	2	1.27261	0.919686	1
9	128	2	1.40926	0.919674	1
10	128	2	1.54219	0.919663	1
11	128	2	1.68158	0.919653	1
12	128	2	1.81746	0.919645	1
13	128	2	1.95336	0.919637	1
14	128	2	2.08932	0.919632	1
15	128	2	2.22476	0.919627	1
16	128	2	2.35885	0.919624	1
17	128	2	2.49736	0.919621	1
18	128	2	2.63856	0.919619	1
19	128	2	2.77594	0.919617	1
20	128	2	2.9109	0.919616	1
21	128	2	3.04988	0.919616	1
22	128	2	3.18369	0.919615	1
23	128	2	3.32472	0.919615	1
24	128	2	3.46308	0.919614	1
25	128	2	3.60267	0.919614	1
26	128	2	3.73162	0.919614	1
27	128	2	3.86743	0.919614	1
28	128	2	4.00092	0.919614	1
29	128	2	4.13646	0.919614	1
0	128	2	0.210117	0.919886	0
1	128	2	0.411119	0.919776	0
2	128	2	0.58845	0.919756	0
3	128	2	0.757425	0.919745	0
4	128	2	0.925779	0.919735	0
5	128	2	1.09526	0.919724	0
6	128	2	1.26396	0.919712	0
7	128	2	1.43241	0.919699	0
8	128	2	1.60666	0.919686	0
9	128	2	1.77575	0.919674	0
10	128	2	1.94525	0.919663	0
11	128	2	2.11243	0.919653	0
12	128	2	2.2834	0.919645	0
13	128	2	2.4536	0.919637	0
14	128	2	2.62497	0.919632	0
15	128	2	2.7961	0.919627	0
16	128	2	2.96536	0.919624	0
17	128	2	3.13538	0.919621	0
18	128	2	3.30535	0.919619	0
19	128	2	3.47455	0.919617	0
20	128	2	3.6457	0.919616	0
21	128	2	3.81522	0.919616	0
22	128	2	3.98465	0.919615	0
23	128	2	4.1548	0.919615	0
24	128	2	4.32254	0.919614	0
25	128	2	4.49173	0.919614	0
26	128	2	4.66107	0.919614	0
27	128	2	4.82997	0.919614	0
28	128	2	4.99841	0.919614	0
29	128	2	5.16939	0.919614	0
0	128	4	0.21225	0.91993	1
1	128	4	0.368593	0.919854	1
2	128	4	0.528801	0.919849	1
3	128	4	0.681021	0.919851	1
4	128	4	0.838086	0.919856	1
5	128	4	0.992052	0.91986	1
6	128	4	1.1424	0.919865	1
7	128	4	1.29302	0.919873	1
8	128	4	1.45711	0.919881	1
9	128	4	1.61978	0.92006	1
10	128	4	1.78085	0.920178	1
11	128	4	1.95229	0.920859	1
12	128	4	2.11255	0.920881	1
13	128	4	2.27067	0.921355	1
14	128	4	2.42378	0.921948	1
15	128	4	2.57936	0.921952	1
16	128	4	2.73425	0.921957	1
17	128	4	2.93664	0.921961	1
18	128	4	3.09865	0.921959	1
19	128	4	3.25919	0.921962	1
20	128	4	3.4148	0.921961	1
21	128	4	3.57193	0.921965	1
22	128	4	3.72701	0.921963	1
23	128	4	3.90333	0.921965	1
24	128	4	4.06407	0.921959	1
25	128	4	4.23242	0.921961	1
26	128	4	4.38919	0.921953	1
27	128	4	4.5578	0.921952	1
28	128	4	4.7096	0.921945	1
29	128	4	4.87026	0.921942	1
0	128	4	0.199681	0.91993	0
1	128	4	0.408589	0.919854	0
2	128	4	0.60965	0.919849	0
3	128	4	0.805184	0.919851	0
4	128	4	0.998446	0.919856	0
5	128	4	1.18619	0.919861	0
6	128	4	1.37189	0.919866	0
7	128	4	1.55926	0.919874	0
8	128	4	1.74698	0.91988	0
9	128	4	1.93331	0.919882	0
10	128	4	2.12065	0.91989	0
11	128	4	2.30802	0.919901	0
12	128	4	2.49937	0.91993	0
13	128	4	2.68688	0.91996	0
14	128	4	2.88439	0.920001	0
15	128	4	3.07235	0.920035	0
16	128	4	3.25986	0.920059	0
17	128	4	3.44832	0.920509	0
18	128	4	3.63592	0.920862	0
19	128	4	3.82625	0.921691	0
20	128	4	4.0131	0.921725	0
21	128	4	4.20237	0.921642	0
22	128	4	4.39147	0.921751	0
23	128	4	4.57798	0.9219	0
24	128	4	4.77239	0.922034	0
25	128	4	4.96133	0.921969	0
26	128	4	5.14924	0.9219	0
27	128	4	5.34004	0.921963	0
28	128	4	5.5272	0.921904	0
29	128	4	5.7164	0.921957	0
0	128	5	0.217079	0.919917	1
1	128	5	0.388724	0.919842	1
2	128	5	0.570646	0.919851	1
3	128	5	0.751428	0.919882	1
4	128	5	0.930744	0.919898	1
5	128	5	1.10584	0.919911	1
6	128	5	1.27505	0.919925	1
7	128	5	1.45288	0.919942	1
8	128	5	1.6459	0.919972	1
9	128	5	1.81364	0.919961	1
10	128	5	1.98251	0.919962	1
11	128	5	2.15736	0.919961	1
12	128	5	2.32862	0.919957	1
13	128	5	2.50431	0.919962	1
14	128	5	2.68627	0.919965	1
15	128	5	2.8534	0.919969	1
16	128	5	3.01786	0.919969	1
17	128	5	3.18446	0.919965	1
18	128	5	3.35029	0.919967	1
19	128	5	3.568	0.919975	1
20	128	5	4.03376	0.919974	1
21	128	5	4.2757	0.919976	1
22	128	5	4.45675	0.919976	1
23	128	5	4.6255	0.919976	1
24	128	5	4.79485	0.919981	1
25	128	5	4.96349	0.91998	1
26	128	5	5.12862	0.919979	1
27	128	5	5.29554	0.919978	1
28	128	5	5.46427	0.919978	1
29	128	5	5.62922	0.919977	1
0	128	5	0.229891	0.919917	0
1	128	5	0.450277	0.919842	0
2	128	5	0.708749	0.919851	0
3	128	5	0.916068	0.919882	0
4	128	5	1.12236	0.919898	0
5	128	5	1.32375	0.919911	0
6	128	5	1.53087	0.919925	0
7	128	5	1.73446	0.919942	0
8	128	5	1.95094	0.919972	0
9	128	5	2.16027	0.919961	0
10	128	5	2.37493	0.919962	0
11	128	5	2.58117	0.919961	0
12	128	5	2.80188	0.919957	0
13	128	5	3.00595	0.919962	0
14	128	5	3.20983	0.919965	0
15	128	5	3.41152	0.919969	0
16	128	5	3.61082	0.919969	0
17	128	5	3.80607	0.919965	0
18	128	5	4.14456	0.919967	0
19	128	5	4.34032	0.919975	0
20	128	5	4.5405	0.919974	0
21	128	5	4.7313	0.919976	0
22	128	5	4.92574	0.919976	0
23	128	5	5.12473	0.919976	0
24	128	5	5.31458	0.919981	0
25	128	5	5.50472	0.91998	0
26	128	5	5.6951	0.919979	0
27	128	5	5.88521	0.919978	0
28	128	5	6.07561	0.919978	0
29	128	5	6.26644	0.919977	0

